Format Version,1.23,Take Name,Take 2024-01-17 05.22.17 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-17 05.22.18.071 PM,Capture Start Frame,13450254,Total Frames in Take,7420,Total Exported Frames,7420,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4856,48.560000,0.016462,0.368285,-1.168310,0.133397,0.368854,-1.192427,0.187229,0.364867,-0.959321,0.250026,0.369172,-1.219097,0.226161,0.350005,-0.024852,0.283822,0.350263,-0.106787,0.949964,0.353094,-0.837329,0.986265,0.349526,-0.765904,1.022067,0.346070,-0.694988,1.058514,0.342336,-0.624400,1.216440,0.355404,-0.841418,,,,,,,0.450713,0.347352,0.071011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4857,48.570000,0.017127,0.368230,-1.163766,0.133234,0.369289,-1.192350,0.187901,0.363913,-0.957580,0.249060,0.367898,-1.217210,0.225956,0.350369,-0.026429,0.282959,0.350603,-0.107773,0.948489,0.352706,-0.836766,0.985053,0.349690,-0.765363,1.020738,0.345818,-0.694304,1.057207,0.342635,-0.623841,1.215203,0.355540,-0.840439,,,,,,,0.448948,0.346962,0.069066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4858,48.580000,0.016608,0.367869,-1.163606,0.132894,0.369146,-1.188368,0.187757,0.364403,-0.956204,0.248470,0.368437,-1.215680,0.225325,0.350878,-0.027809,0.281402,0.349737,-0.110007,0.947145,0.352941,-0.835925,0.984312,0.349875,-0.764492,1.019576,0.345550,-0.693599,1.055486,0.342949,-0.623271,1.214746,0.356502,-0.837735,,,,,,,0.449236,0.348684,0.068660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4859,48.590000,0.016493,0.367784,-1.159831,0.131889,0.369152,-1.188465,0.187997,0.364763,-0.953943,0.248679,0.368233,-1.213775,0.224587,0.351020,-0.028927,0.281791,0.350155,-0.109410,0.946533,0.353033,-0.835443,0.982784,0.349680,-0.764139,1.018217,0.345629,-0.693083,1.054553,0.343045,-0.622415,1.214422,0.356768,-0.837176,,,,,,,0.448236,0.348092,0.067257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4860,48.600000,0.016589,0.368272,-1.157555,0.132368,0.369045,-1.186613,0.186854,0.364750,-0.951908,0.248474,0.368995,-1.211861,0.223693,0.351016,-0.030122,0.280572,0.350732,-0.112005,0.945479,0.353189,-0.834870,0.981458,0.348790,-0.763349,1.017094,0.346113,-0.692207,1.053359,0.342636,-0.621824,1.212801,0.356387,-0.837294,,,,,,,0.447742,0.348146,0.065997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4861,48.610000,0.015046,0.368495,-1.158420,0.131953,0.368807,-1.182926,0.186375,0.364449,-0.950675,0.248380,0.367775,-1.210141,0.222418,0.350547,-0.031372,0.280163,0.350997,-0.113264,0.943767,0.352622,-0.834134,0.980095,0.349318,-0.762628,1.016004,0.345985,-0.691857,1.051957,0.342734,-0.621271,1.210982,0.356232,-0.836014,,,,,,,0.447068,0.348122,0.064810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4862,48.620000,0.015327,0.367807,-1.157425,0.131932,0.368966,-1.181617,0.186280,0.364576,-0.949699,0.247443,0.367406,-1.207565,0.221560,0.350529,-0.032621,0.279352,0.351350,-0.114572,0.942600,0.352616,-0.833420,0.979169,0.350028,-0.762402,1.014928,0.346023,-0.691364,1.050948,0.342952,-0.620858,1.210293,0.355934,-0.835551,,,,,,,0.446064,0.347871,0.063345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4863,48.630000,0.016094,0.367861,-1.153651,0.132127,0.369131,-1.180233,0.185713,0.364892,-0.947447,0.248807,0.369376,-1.207319,0.220779,0.350286,-0.033679,0.278177,0.351126,-0.115896,0.941490,0.352567,-0.833287,0.978631,0.350351,-0.761997,1.013932,0.346122,-0.691136,1.050347,0.342501,-0.620672,1.209461,0.356276,-0.835623,,,,,,,0.444809,0.348549,0.061848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4864,48.640000,0.015257,0.365915,-1.152432,0.131622,0.368941,-1.179050,0.184950,0.363879,-0.945619,0.248838,0.369663,-1.206179,0.219743,0.350929,-0.035078,0.275803,0.350013,-0.117411,0.940672,0.352623,-0.832894,0.977855,0.350199,-0.761661,1.013220,0.346086,-0.690777,1.049638,0.342216,-0.620237,1.208899,0.356478,-0.835603,,,,,,,0.444858,0.349075,0.060759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4865,48.650000,0.015840,0.367510,-1.152143,0.131247,0.368344,-1.177932,0.184998,0.364387,-0.944126,0.247971,0.368715,-1.204710,0.218900,0.351115,-0.036363,0.276364,0.350682,-0.117119,0.939587,0.353075,-0.832725,0.976072,0.349786,-0.761398,1.012102,0.346108,-0.690332,1.048576,0.342407,-0.619962,1.207695,0.356212,-0.834526,,,,,,,0.443761,0.348490,0.059208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4866,48.660000,0.015416,0.367180,-1.150314,0.131722,0.368550,-1.176342,0.185033,0.364506,-0.943701,0.248048,0.368826,-1.203642,0.217717,0.350593,-0.037521,0.276242,0.352237,-0.119511,0.938858,0.353266,-0.832619,0.975335,0.350090,-0.760938,1.010827,0.345753,-0.690170,1.047178,0.342356,-0.619281,1.206827,0.356156,-0.833744,,,,,,,0.442798,0.348441,0.057968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4867,48.670000,0.015490,0.367229,-1.148735,0.131083,0.369190,-1.176987,0.186210,0.365795,-0.942590,0.248026,0.369419,-1.202640,0.217147,0.350717,-0.038851,0.274751,0.351269,-0.121085,0.937832,0.352918,-0.832016,0.974557,0.350472,-0.760584,1.010224,0.345681,-0.690018,1.046421,0.342832,-0.618945,1.205957,0.356318,-0.833721,,,,,,,0.442031,0.348422,0.057178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4868,48.680000,0.015038,0.367334,-1.148398,0.131260,0.368336,-1.173828,0.185925,0.364740,-0.940624,0.247048,0.367060,-1.199742,0.217080,0.350886,-0.040126,0.274366,0.350724,-0.121617,0.936928,0.352840,-0.831643,0.973977,0.349862,-0.760353,1.009438,0.346329,-0.689608,1.045729,0.343110,-0.618688,1.205221,0.356020,-0.833158,,,,,,,0.441307,0.348304,0.056164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,48.690000,0.014563,0.366671,-1.144162,0.130939,0.368697,-1.171328,0.185596,0.364442,-0.939003,0.247195,0.368691,-1.199088,0.216457,0.350854,-0.041023,0.273337,0.350961,-0.122485,0.936508,0.353077,-0.831507,0.973179,0.350178,-0.760024,1.008601,0.346273,-0.688791,1.044769,0.343271,-0.618262,1.204646,0.355956,-0.832244,,,,,,,0.440148,0.348815,0.054482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4870,48.700000,0.014334,0.366467,-1.143937,0.130932,0.368896,-1.169901,0.185802,0.364111,-0.937656,0.246340,0.367079,-1.196697,0.215454,0.351019,-0.042626,0.272744,0.351342,-0.123885,0.935846,0.353404,-0.830988,0.972300,0.349989,-0.759460,1.007684,0.346390,-0.688283,1.043764,0.343146,-0.617782,1.203736,0.356833,-0.832513,,,,,,,0.439360,0.348843,0.053331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4871,48.710000,0.015093,0.367390,-1.141894,0.131182,0.368920,-1.168323,0.186228,0.363657,-0.935352,0.247196,0.368043,-1.195818,0.214517,0.351387,-0.043936,0.271820,0.350453,-0.125470,0.935455,0.353762,-0.830466,0.971335,0.349822,-0.758788,1.006899,0.346118,-0.687628,1.043119,0.342875,-0.617326,1.202847,0.357001,-0.831837,,,,,,,0.438905,0.348751,0.052686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872,48.720000,0.015445,0.366989,-1.140943,0.131292,0.368469,-1.167332,0.186916,0.364774,-0.935158,0.247003,0.367692,-1.194890,0.213933,0.351452,-0.045130,0.271258,0.351168,-0.125559,0.934547,0.353401,-0.829896,0.970721,0.349949,-0.758315,1.006350,0.346045,-0.687365,1.042276,0.342852,-0.617024,1.201715,0.356262,-0.831534,,,,,,,0.438191,0.348764,0.051251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4873,48.730000,0.014686,0.368149,-1.141704,0.131649,0.368679,-1.166618,0.186240,0.363581,-0.933996,0.247288,0.367915,-1.194039,0.213031,0.351458,-0.046233,0.270244,0.350548,-0.126823,0.933380,0.353066,-0.829221,0.970274,0.350263,-0.757853,1.006133,0.345843,-0.687164,1.041958,0.343143,-0.616255,1.201115,0.356164,-0.831506,,,,,,,0.436908,0.348209,0.050261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874,48.740000,0.015473,0.367826,-1.141387,0.132545,0.368283,-1.165109,0.186548,0.363717,-0.933115,0.249016,0.367475,-1.192354,0.212035,0.351083,-0.047687,0.269568,0.351393,-0.129665,0.932659,0.353080,-0.828566,0.969615,0.349773,-0.757669,1.005561,0.346073,-0.686856,1.041654,0.343069,-0.616163,1.200064,0.356177,-0.831606,,,,,,,0.435987,0.348952,0.049094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4875,48.750000,0.016543,0.367607,-1.140033,0.131877,0.369025,-1.166504,0.186850,0.364245,-0.931911,0.249823,0.367274,-1.190823,0.211004,0.350530,-0.051438,0.268698,0.351248,-0.130190,0.932094,0.353102,-0.828535,0.969087,0.349723,-0.757496,1.004960,0.345687,-0.686606,1.041422,0.343284,-0.615972,1.199738,0.356418,-0.831504,,,,,,,0.434936,0.348844,0.047831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,48.760000,0.017298,0.367268,-1.137587,0.133810,0.368380,-1.163491,0.187218,0.364506,-0.930563,0.250567,0.368030,-1.190228,0.210138,0.351475,-0.050363,0.267132,0.351293,-0.130932,0.931650,0.353019,-0.828226,0.968406,0.349935,-0.757318,1.004150,0.345728,-0.686367,1.040472,0.343358,-0.616084,1.199553,0.356597,-0.831399,,,,,,,0.433918,0.348440,0.046204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,48.770000,0.017832,0.367164,-1.136772,0.134159,0.368030,-1.162201,0.187370,0.364723,-0.929161,0.251414,0.368353,-1.188855,0.209368,0.351210,-0.051458,0.266539,0.351062,-0.132734,0.930946,0.353194,-0.828237,0.967878,0.349645,-0.757053,1.003576,0.346124,-0.686105,1.040002,0.342928,-0.615790,1.198981,0.356946,-0.831166,,,,,,,0.433534,0.348792,0.045026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4878,48.780000,0.018427,0.367391,-1.135366,0.134348,0.368143,-1.163186,0.186599,0.364757,-0.928028,0.250500,0.366384,-1.186501,0.208432,0.351338,-0.052839,0.265749,0.351398,-0.134791,0.930594,0.353600,-0.828020,0.966834,0.349108,-0.756677,1.002746,0.346384,-0.685786,1.039153,0.342905,-0.615445,1.198500,0.356789,-0.830722,,,,,,,0.432530,0.348028,0.043197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4879,48.790000,0.018725,0.367616,-1.134361,0.134308,0.367812,-1.162217,0.185615,0.363861,-0.926973,0.251253,0.368421,-1.185939,0.207385,0.351086,-0.053901,0.265549,0.352707,-0.135957,0.930003,0.353076,-0.827972,0.966274,0.348952,-0.756438,1.002042,0.346084,-0.685571,1.038320,0.342758,-0.615015,1.193340,0.358031,-0.831235,,,,,,,0.431937,0.349138,0.041777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880,48.800000,0.016262,0.368107,-1.135094,0.133449,0.367063,-1.159372,0.185692,0.364137,-0.925568,0.250235,0.367638,-1.185228,0.206230,0.350915,-0.055436,0.263107,0.350146,-0.136039,0.929328,0.353044,-0.828109,0.965583,0.349569,-0.756048,1.001165,0.345888,-0.685323,1.037477,0.343088,-0.614679,1.195866,0.355531,-0.831139,,,,,,,0.431039,0.349311,0.040562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4881,48.810000,0.016330,0.365817,-1.131058,0.133493,0.367528,-1.157975,0.186643,0.364530,-0.924183,0.249964,0.368279,-1.184343,0.205390,0.350850,-0.056618,0.263654,0.352590,-0.139266,0.928561,0.352498,-0.827808,0.964975,0.349955,-0.755755,1.000467,0.346041,-0.685075,1.036364,0.343105,-0.614128,1.195296,0.355386,-0.830740,,,,,,,0.430207,0.349078,0.038998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4882,48.820000,0.016454,0.367407,-1.129463,0.132478,0.368380,-1.155848,0.186404,0.363756,-0.923150,0.248612,0.366590,-1.182316,0.204506,0.351146,-0.058125,0.262049,0.351433,-0.139711,0.928073,0.352711,-0.827226,0.964338,0.350312,-0.755793,0.999585,0.345969,-0.684785,1.035881,0.342917,-0.613933,1.195296,0.355386,-0.830740,,,,,,,0.429068,0.348962,0.037545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4883,48.830000,0.015664,0.367076,-1.129418,0.131202,0.368505,-1.156503,0.186681,0.363833,-0.922117,0.248339,0.368348,-1.181752,0.203709,0.351348,-0.059877,0.261395,0.351733,-0.141971,0.926966,0.352437,-0.826865,0.963874,0.350723,-0.755426,0.998979,0.346090,-0.684695,1.035222,0.342731,-0.613492,1.194371,0.355363,-0.830615,,,,,,,0.428587,0.349102,0.036126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4884,48.840000,0.015402,0.366736,-1.128438,0.130930,0.368440,-1.155213,0.187325,0.364350,-0.920709,0.247885,0.366918,-1.179870,0.203203,0.351429,-0.061201,0.260815,0.352974,-0.143343,0.926267,0.352364,-0.826600,0.963054,0.350451,-0.755216,0.998396,0.346206,-0.684318,1.034574,0.342527,-0.613223,1.194893,0.356967,-0.827582,,,,,,,0.427593,0.348843,0.034773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885,48.850000,0.015129,0.365782,-1.124818,0.131980,0.367890,-1.153247,0.186415,0.363879,-0.919045,0.247523,0.366494,-1.178508,0.202548,0.350178,-0.064716,0.259832,0.352367,-0.144380,0.925397,0.352619,-0.826074,0.962194,0.350264,-0.754749,0.997362,0.346300,-0.683618,1.033825,0.342704,-0.613129,1.193457,0.356525,-0.827664,,,,,,,0.426887,0.348961,0.033441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4886,48.860000,0.015432,0.366400,-1.123943,0.131645,0.367730,-1.151251,0.185905,0.364136,-0.917681,0.247256,0.366272,-1.177723,0.201686,0.351713,-0.064052,0.259326,0.351314,-0.144739,0.924752,0.353092,-0.825571,0.961125,0.350095,-0.753750,0.996689,0.346033,-0.683007,1.032818,0.342355,-0.612507,1.192366,0.355888,-0.827260,,,,,,,0.425778,0.348875,0.032188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4887,48.870000,0.014353,0.365972,-1.122921,0.131200,0.367482,-1.150170,0.186159,0.365959,-0.916910,0.247399,0.366856,-1.176270,0.200835,0.351249,-0.065344,0.258053,0.351616,-0.146650,0.923672,0.353296,-0.824517,0.960354,0.350403,-0.753302,0.996081,0.345785,-0.682332,1.032452,0.343121,-0.611741,1.191758,0.356016,-0.827139,,,,,,,0.425028,0.349099,0.031172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4888,48.880000,0.013319,0.365812,-1.122548,0.130629,0.367552,-1.149484,0.184541,0.363892,-0.915482,0.246469,0.366661,-1.175097,0.200274,0.352036,-0.066223,0.257578,0.351676,-0.147259,0.922657,0.353129,-0.823748,0.959719,0.350390,-0.752481,0.995609,0.346061,-0.681885,1.031961,0.343002,-0.611387,1.190490,0.356153,-0.826802,,,,,,,0.424565,0.348055,0.030718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4889,48.890000,0.012821,0.366214,-1.122156,0.129568,0.367610,-1.148445,0.182908,0.363931,-0.915419,0.245880,0.367162,-1.174839,0.199617,0.351839,-0.067164,0.256535,0.351599,-0.148904,0.921993,0.353207,-0.823322,0.959205,0.350630,-0.752138,0.995063,0.346370,-0.681243,1.031111,0.342785,-0.610633,1.189446,0.357279,-0.826512,,,,,,,0.423216,0.348391,0.028798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4890,48.900000,0.012007,0.366816,-1.122378,0.128361,0.367739,-1.148128,0.182115,0.365327,-0.915500,0.244491,0.366630,-1.174530,0.198181,0.351292,-0.068545,0.255567,0.352838,-0.150911,0.921419,0.354031,-0.822779,0.958307,0.350120,-0.751654,0.994389,0.346776,-0.680683,1.030420,0.342722,-0.610378,1.188883,0.357007,-0.825808,,,,,,,0.422627,0.349191,0.027182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4891,48.910000,0.010437,0.366487,-1.123690,0.127186,0.367779,-1.149416,0.181133,0.365226,-0.915269,0.243017,0.365598,-1.174048,0.196997,0.351625,-0.069677,0.255095,0.353201,-0.151614,0.920769,0.353680,-0.822610,0.957193,0.350037,-0.751029,0.993041,0.346383,-0.680112,1.029519,0.342973,-0.609635,1.188306,0.356994,-0.825319,,,,,,,0.422105,0.349168,0.025847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4892,48.920000,0.008954,0.365582,-1.120949,0.125102,0.367137,-1.147465,0.179428,0.364853,-0.917060,0.241754,0.367665,-1.174761,0.196082,0.351373,-0.070461,0.252920,0.351504,-0.152071,0.919869,0.353302,-0.822497,0.956348,0.350273,-0.750652,0.991930,0.346324,-0.679869,1.028159,0.342965,-0.609408,1.186962,0.356513,-0.824678,,,,,,,0.420556,0.348887,0.024367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4893,48.930000,0.007557,0.366629,-1.120093,0.123669,0.367141,-1.147715,0.178161,0.364377,-0.914412,0.240440,0.368067,-1.174441,0.195320,0.351336,-0.071846,0.251578,0.351136,-0.153701,0.918585,0.353188,-0.821723,0.955198,0.349829,-0.750405,0.991334,0.346088,-0.679581,1.027273,0.343527,-0.609047,1.186196,0.356584,-0.824137,,,,,,,0.419972,0.348972,0.023095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894,48.940000,0.004751,0.367252,-1.121565,0.121955,0.367744,-1.149031,0.176943,0.364426,-0.914349,0.238245,0.366916,-1.174088,0.194382,0.351390,-0.073233,0.250991,0.350844,-0.155399,0.917548,0.353225,-0.821442,0.954540,0.349973,-0.750308,0.990130,0.346066,-0.679199,1.026123,0.343341,-0.608612,1.185589,0.356746,-0.823706,,,,,,,0.419485,0.349239,0.021938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4895,48.950000,0.004417,0.366993,-1.121351,0.120683,0.367768,-1.145875,0.175886,0.364243,-0.914233,0.236157,0.366537,-1.172964,0.193830,0.351602,-0.074441,0.250859,0.351589,-0.155757,0.916702,0.353058,-0.821186,0.953380,0.349777,-0.750185,0.988956,0.346403,-0.678888,1.025005,0.343146,-0.608368,1.184553,0.357224,-0.823109,,,,,,,0.418634,0.349006,0.020824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896,48.960000,0.002007,0.367490,-1.121151,0.119016,0.367610,-1.146572,0.173816,0.363412,-0.913689,0.234649,0.367022,-1.173307,0.193217,0.351688,-0.076052,0.251387,0.353479,-0.157827,0.915940,0.353625,-0.820842,0.951991,0.348943,-0.748581,0.987661,0.346722,-0.678584,1.023609,0.342552,-0.607977,1.183033,0.356422,-0.822721,,,,,,,0.418139,0.349798,0.019607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
