Format Version,1.23,Take Name,Take 2024-01-17 05.18.39 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-17 05.18.39.694 PM,Capture Start Frame,13428415,Total Frames in Take,7376,Total Exported Frames,7376,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,-0.607669,0.366777,-1.008104,0.380849,0.351560,-0.516686,-0.652233,0.364707,-0.896585,-0.885156,0.330554,0.641358,-0.872851,0.372572,-0.982765,-0.694170,0.363327,-0.786595,-0.919156,0.333512,0.569244,-0.719237,0.344362,0.433212,-0.952362,0.336524,0.496907,-0.986062,0.339182,0.425738,0.394971,0.347503,-0.783960,0.446516,0.347480,-0.755008,0.497881,0.347061,-0.724546,0.549761,0.347250,-0.695457,0.602066,0.346151,-0.665985,0.924932,0.335462,0.804057,1.021674,0.334504,0.580047,1.102645,0.333519,0.637737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.170000,-0.607669,0.366777,-1.008104,0.379950,0.352581,-0.515737,-0.652233,0.364707,-0.896585,-0.885156,0.330554,0.641358,-0.872851,0.372572,-0.982765,-0.694903,0.363048,-0.786237,-0.920653,0.332385,0.570314,-0.719237,0.344362,0.433212,-0.951915,0.335203,0.498197,-0.986062,0.339182,0.425738,0.394537,0.347712,-0.783141,0.445666,0.347104,-0.753364,0.497841,0.346544,-0.723775,0.548923,0.346973,-0.694823,0.601097,0.346084,-0.664414,0.925045,0.335563,0.804135,1.021831,0.334521,0.579941,1.102457,0.333475,0.637667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.180000,-0.607669,0.366777,-1.008104,0.378648,0.351869,-0.514439,-0.652233,0.364707,-0.896585,-0.885156,0.330554,0.641358,-0.872851,0.372572,-0.982765,-0.694856,0.362909,-0.785861,-0.920338,0.332353,0.570364,-0.719237,0.344362,0.433212,-0.952362,0.336524,0.496907,-0.986062,0.339182,0.425738,0.393471,0.347292,-0.782253,0.444721,0.347113,-0.752459,0.496302,0.346801,-0.722659,0.547740,0.346972,-0.693730,0.599974,0.345575,-0.663606,0.925056,0.335434,0.804076,1.021682,0.334399,0.579990,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.190000,-0.607669,0.366777,-1.008104,0.377392,0.351728,-0.513753,-0.652233,0.364707,-0.896585,-0.885156,0.330554,0.641358,-0.872851,0.372572,-0.982765,-0.694856,0.362909,-0.785861,-0.920338,0.332353,0.570364,-0.719237,0.344362,0.433212,-0.951915,0.335203,0.498197,-0.985878,0.339294,0.425707,0.392290,0.347992,-0.781381,0.443203,0.346152,-0.751060,0.494683,0.346421,-0.721156,0.546314,0.346744,-0.691950,0.598581,0.345420,-0.662715,0.925045,0.335563,0.804135,1.021785,0.334385,0.579850,1.102645,0.333519,0.637737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.200000,-0.607669,0.366777,-1.008104,0.376923,0.351931,-0.513072,-0.652233,0.364707,-0.896585,-0.885156,0.330554,0.641358,-0.872851,0.372572,-0.982765,-0.694856,0.362909,-0.785861,-0.920653,0.332385,0.570314,-0.719237,0.344362,0.433212,-0.952362,0.336524,0.496907,-0.985878,0.339294,0.425707,0.390886,0.347501,-0.779445,0.442305,0.347512,-0.750554,0.493503,0.346690,-0.719932,0.545538,0.346825,-0.690825,0.597607,0.345660,-0.660687,0.925045,0.335563,0.804135,1.021831,0.334521,0.579941,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.210000,-0.607669,0.366777,-1.008104,0.374547,0.351828,-0.510697,-0.652233,0.364707,-0.896585,-0.885029,0.330446,0.641325,-0.872851,0.372572,-0.982765,-0.694856,0.362909,-0.785861,-0.920653,0.332385,0.570314,-0.719237,0.344362,0.433212,-0.952362,0.336524,0.496907,-0.985878,0.339294,0.425707,0.390194,0.347606,-0.778852,0.440562,0.346954,-0.748378,0.492375,0.346619,-0.719238,0.544422,0.346827,-0.689621,0.595986,0.344887,-0.660233,0.925045,0.335563,0.804135,1.021824,0.334625,0.579997,1.102634,0.333599,0.637783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.220000,-0.607669,0.366777,-1.008104,0.373251,0.352031,-0.509472,-0.652233,0.364707,-0.896585,-0.885404,0.330240,0.641644,-0.872973,0.372713,-0.982768,-0.694151,0.363288,-0.786570,-0.920338,0.332353,0.570364,-0.719237,0.344362,0.433212,-0.952362,0.336524,0.496907,-0.985878,0.339294,0.425707,0.389029,0.347648,-0.777659,0.440038,0.347016,-0.747890,0.491143,0.346498,-0.717515,0.543062,0.346192,-0.687904,0.595018,0.344906,-0.658541,0.924932,0.335462,0.804057,1.021831,0.334521,0.579941,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.230000,-0.607669,0.366777,-1.008104,0.372297,0.351277,-0.508662,-0.652233,0.364707,-0.896585,-0.885156,0.330554,0.641358,-0.873165,0.372236,-0.982611,-0.694237,0.363101,-0.786461,-0.920338,0.332353,0.570364,-0.719237,0.344362,0.433212,-0.951915,0.335203,0.498197,-0.985878,0.339294,0.425707,0.387543,0.347461,-0.775761,0.438590,0.346767,-0.746272,0.490090,0.346344,-0.715054,0.542610,0.346584,-0.686914,0.594325,0.345526,-0.656796,0.925045,0.335563,0.804135,1.021831,0.334521,0.579941,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.240000,-0.607669,0.366777,-1.008104,0.371720,0.351375,-0.508083,-0.652233,0.364707,-0.896585,-0.885156,0.330554,0.641358,-0.872851,0.372572,-0.982765,-0.694126,0.363272,-0.786585,-0.920338,0.332353,0.570364,-0.719101,0.344260,0.433259,-0.951653,0.334966,0.497620,-0.985878,0.339294,0.425707,0.386410,0.347562,-0.775189,0.436925,0.347076,-0.744656,0.488894,0.346399,-0.715349,0.540864,0.346912,-0.685525,0.592575,0.345440,-0.655977,0.924932,0.335462,0.804057,1.021682,0.334399,0.579990,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.250000,-0.607669,0.366777,-1.008104,0.369868,0.351588,-0.506427,-0.652233,0.364707,-0.896585,-0.886554,0.328768,0.642546,-0.872851,0.372572,-0.982765,-0.694044,0.363276,-0.786709,-0.920338,0.332353,0.570364,-0.719101,0.344260,0.433259,-0.951653,0.334966,0.497620,-0.985877,0.339071,0.425944,0.385409,0.347575,-0.773802,0.436075,0.346842,-0.743835,0.487927,0.346595,-0.714056,0.539789,0.346656,-0.683978,0.591631,0.345465,-0.654245,0.925045,0.335563,0.804135,1.021152,0.333458,0.579859,1.102548,0.333564,0.637741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
