Format Version,1.23,Take Name,Take 2024-01-17 05.50.54 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-17 05.50.54.543 PM,Capture Start Frame,13621912,Total Frames in Take,6077,Total Exported Frames,6077,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
3870,38.700000,-1.098903,0.365697,-0.601399,-1.079575,0.358387,-0.870895,-1.011901,0.359620,-0.830326,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.565640,0.319757,1.087110,-0.528805,0.320905,1.040470,-0.489498,0.321082,0.995494,-0.453959,0.323232,0.950741,-0.414680,0.323025,0.902321,-0.306158,0.325568,1.148615,-0.001721,0.361511,-0.483104,0.083097,0.365573,-0.712529,0.167170,0.363634,-0.659565,0.338757,0.332485,0.674005,,,,,,,0.588977,0.334517,0.582266,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425526,0.329411,0.755761,,,,,,,,,,,,,,,,,,
3871,38.710000,-1.098848,0.365921,-0.601468,-1.079744,0.358660,-0.870819,-1.011901,0.359620,-0.830326,-0.943631,0.360275,-0.789155,-0.874376,0.360028,-0.747279,-0.566077,0.319523,1.086887,-0.528805,0.320905,1.040470,-0.489498,0.321082,0.995494,-0.453791,0.322099,0.947999,-0.414413,0.322767,0.902701,-0.306158,0.325568,1.148615,-0.000683,0.362331,-0.483713,0.082468,0.364668,-0.713112,0.167585,0.362255,-0.661121,0.339076,0.331816,0.673950,,,,,,,0.589013,0.334509,0.582307,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425526,0.329411,0.755761,,,,,,,,,,,,,,,,,,
3872,38.720000,-1.098848,0.365921,-0.601468,-1.079575,0.358387,-0.870895,-1.011903,0.359680,-0.830312,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.565254,0.319557,1.087083,-0.528733,0.320931,1.040407,-0.490925,0.321758,0.994312,-0.453791,0.322099,0.947999,-0.414680,0.323025,0.902321,-0.306158,0.325568,1.148615,0.000516,0.361577,-0.485697,0.082417,0.364975,-0.717544,0.167472,0.363606,-0.662886,0.338762,0.332110,0.674017,,,,,,,0.589013,0.334509,0.582307,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425526,0.329411,0.755761,,,,,,,,,,,,,,,,,,
3873,38.730000,-1.098848,0.365921,-0.601468,-1.079575,0.358387,-0.870895,-1.012256,0.360088,-0.830199,-0.943480,0.360165,-0.789047,-0.873138,0.361168,-0.745900,-0.565254,0.319557,1.087083,-0.528806,0.321095,1.040226,-0.490925,0.321758,0.994312,-0.453791,0.322099,0.947999,-0.414680,0.323025,0.902321,-0.306031,0.325749,1.148457,0.000677,0.361245,-0.487433,0.083254,0.365276,-0.716524,0.167790,0.363596,-0.665075,0.339010,0.332224,0.673898,,,,,,,0.589013,0.334509,0.582307,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425526,0.329411,0.755761,,,,,,,,,,,,,,,,,,
3874,38.740000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012103,0.359831,-0.830266,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.565401,0.319895,1.087360,-0.528806,0.321095,1.040226,-0.490900,0.321669,0.994157,-0.453621,0.323535,0.950602,-0.414680,0.323025,0.902321,-0.306079,0.325734,1.148385,0.001084,0.362022,-0.487505,0.083250,0.364820,-0.718215,0.168588,0.362002,-0.665810,0.338991,0.332068,0.674025,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425792,0.329442,0.755812,,,,,,,,,,,,,,,,,,
3875,38.750000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012103,0.359831,-0.830266,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.565472,0.319846,1.086689,-0.528451,0.320847,1.040182,-0.490900,0.321669,0.994157,-0.453337,0.322094,0.947833,-0.414680,0.323025,0.902321,-0.305687,0.325808,1.148476,0.001274,0.360769,-0.490282,0.083747,0.365015,-0.719738,0.166465,0.364025,-0.669651,0.338991,0.332068,0.674025,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425686,0.329297,0.755934,,,,,,,,,,,,,,,,,,
3876,38.760000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012103,0.359831,-0.830266,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.565377,0.319913,1.087159,-0.528451,0.320847,1.040182,-0.490538,0.322090,0.993942,-0.453337,0.322094,0.947833,-0.414698,0.323227,0.902179,-0.306079,0.325734,1.148385,0.000930,0.361326,-0.491793,0.084457,0.365663,-0.722116,0.168759,0.363412,-0.669190,0.338991,0.332068,0.674025,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425792,0.329442,0.755812,,,,,,,,,,,,,,,,,,
3877,38.770000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012154,0.359738,-0.830251,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.565751,0.319541,1.086694,-0.528451,0.320847,1.040182,-0.490900,0.321669,0.994157,-0.453337,0.322094,0.947833,-0.414698,0.323227,0.902179,-0.306031,0.325749,1.148457,0.002674,0.363062,-0.492601,0.085136,0.365887,-0.723331,0.169087,0.362984,-0.669681,0.338991,0.332068,0.674025,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425526,0.329411,0.755761,,,,,,,,,,,,,,,,,,
3878,38.780000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012216,0.359856,-0.830321,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.565733,0.319447,1.086752,-0.528451,0.320847,1.040182,-0.490876,0.321733,0.994209,-0.451561,0.322037,0.949191,-0.414935,0.323204,0.902003,-0.305687,0.325808,1.148476,0.003221,0.360587,-0.494440,0.085816,0.365561,-0.723938,0.170178,0.363461,-0.671446,0.338451,0.332330,0.674024,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425559,0.329360,0.755713,,,,,,,,,,,,,,,,,,
3879,38.790000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012269,0.359764,-0.830307,-0.943631,0.360275,-0.789155,-0.873138,0.361168,-0.745900,-0.565401,0.319895,1.087360,-0.528451,0.320847,1.040182,-0.490876,0.321733,0.994209,-0.453744,0.323292,0.950509,-0.414935,0.323204,0.902003,-0.306079,0.325734,1.148385,0.002314,0.361245,-0.496240,0.086491,0.365115,-0.724526,0.171370,0.364245,-0.672604,0.338727,0.332520,0.674024,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425526,0.329411,0.755761,,,,,,,,,,,,,,,,,,
3880,38.800000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012269,0.359764,-0.830307,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.565790,0.319462,1.086844,-0.528806,0.321095,1.040226,-0.490900,0.321669,0.994157,-0.453744,0.323292,0.950509,-0.414680,0.323025,0.902321,-0.305962,0.325906,1.148235,0.003086,0.361123,-0.497758,0.086842,0.365861,-0.727831,0.171860,0.364396,-0.673697,0.338837,0.331791,0.673862,,,,,,,0.589013,0.334509,0.582307,,,,,,,,,,,,,,,,,,,0.511143,0.324222,0.836745,,,,0.425559,0.329360,0.755713,,,,,,,,,,,,,,,,,,
3881,38.810000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012216,0.359856,-0.830321,-0.944171,0.360295,-0.786782,-0.874431,0.360030,-0.747342,-0.565486,0.319929,1.087122,-0.528451,0.320847,1.040182,-0.490904,0.321718,0.994230,-0.453744,0.323292,0.950509,-0.414680,0.323025,0.902321,-0.305962,0.325906,1.148235,0.004002,0.362137,-0.498448,0.088042,0.364767,-0.727395,0.170759,0.364487,-0.677515,0.339010,0.332224,0.673898,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425526,0.329411,0.755761,,,,,,,,,,,,,,,,,,
3882,38.820000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012103,0.359831,-0.830266,-0.943631,0.360275,-0.789155,-0.874486,0.360025,-0.747394,-0.565356,0.319782,1.087225,-0.528870,0.321056,1.040269,-0.490900,0.321669,0.994157,-0.453744,0.323292,0.950509,-0.414680,0.323025,0.902321,-0.305962,0.325906,1.148235,0.005740,0.361260,-0.499989,0.088424,0.365586,-0.729537,0.173050,0.364697,-0.676848,0.338451,0.332330,0.674024,,,,,,,0.589013,0.334509,0.582307,,,,,,,,,,,,,,,,,,,0.511154,0.324258,0.836611,,,,0.425559,0.329360,0.755713,,,,,,,,,,,,,,,,,,
3883,38.830000,-1.098848,0.365921,-0.601468,-1.079575,0.358387,-0.870895,-1.011901,0.359620,-0.830326,-0.944171,0.360295,-0.786782,-0.874431,0.360030,-0.747342,-0.565621,0.319836,1.087433,-0.528870,0.321056,1.040269,-0.490900,0.321669,0.994157,-0.453744,0.323292,0.950509,-0.414935,0.323204,0.902003,-0.305962,0.325906,1.148235,0.004572,0.361151,-0.501915,0.088041,0.365196,-0.730783,0.172306,0.363281,-0.678168,0.338991,0.332068,0.674025,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425526,0.329411,0.755761,,,,,,,,,,,,,,,,,,
3884,38.840000,-1.098848,0.365921,-0.601468,-1.079575,0.358387,-0.870895,-1.011701,0.359469,-0.830372,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.565621,0.319836,1.087433,-0.528914,0.320989,1.040246,-0.490919,0.321711,0.994242,-0.453791,0.322099,0.947999,-0.414680,0.323025,0.902321,-0.305962,0.325906,1.148235,0.005634,0.361310,-0.503385,0.088139,0.365461,-0.734516,0.173173,0.364069,-0.680596,0.338483,0.332293,0.674003,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.511154,0.324258,0.836611,,,,0.425526,0.329411,0.755761,,,,,,,,,,,,,,,,,,
3885,38.850000,-1.098848,0.365921,-0.601468,-1.079575,0.358387,-0.870895,-1.012103,0.359831,-0.830266,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.566077,0.319523,1.086887,-0.528989,0.320987,1.040332,-0.490904,0.321718,0.994230,-0.453791,0.322099,0.947999,-0.414981,0.322988,0.902238,-0.305962,0.325906,1.148235,0.005528,0.362300,-0.505267,0.089103,0.365412,-0.733797,0.173643,0.364204,-0.681490,0.338792,0.332298,0.673966,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425559,0.329360,0.755713,,,,,,,,,,,,,,,,,,
3886,38.860000,-1.098848,0.365921,-0.601468,-1.079575,0.358387,-0.870895,-1.012256,0.360088,-0.830199,-0.943631,0.360275,-0.789155,-0.874376,0.360028,-0.747279,-0.566422,0.319780,1.086925,-0.529038,0.320914,1.040308,-0.490925,0.321758,0.994312,-0.453791,0.322099,0.947999,-0.414981,0.322988,0.902238,-0.306093,0.325913,1.148294,0.005843,0.362392,-0.507859,0.089908,0.365350,-0.736016,0.174108,0.364092,-0.683180,0.338715,0.332330,0.674097,,,,,,,0.588970,0.334497,0.582207,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425818,0.329396,0.755764,,,,,,,,,,,,,,,,,,
3887,38.870000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012103,0.359831,-0.830266,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.565640,0.319757,1.087110,-0.528902,0.320793,1.040442,-0.489721,0.321152,0.995260,-0.453791,0.322099,0.947999,-0.414981,0.322988,0.902238,-0.305962,0.325906,1.148235,0.006207,0.362169,-0.508104,0.090253,0.365758,-0.738072,0.174325,0.363845,-0.685477,0.339076,0.331816,0.673950,,,,,,,0.588977,0.334517,0.582266,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425818,0.329396,0.755764,,,,,,,,,,,,,,,,,,
3888,38.880000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.011901,0.359620,-0.830326,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.566077,0.319523,1.086887,-0.529038,0.320914,1.040308,-0.489962,0.321318,0.994947,-0.453913,0.322063,0.947929,-0.415236,0.323165,0.901921,-0.305962,0.325906,1.148235,0.007714,0.363358,-0.508866,0.090613,0.365728,-0.739515,0.173794,0.362430,-0.686038,0.339076,0.331816,0.673950,,,,,,,0.589013,0.334509,0.582307,,,,,,,,,,,,,,,,,,,0.510438,0.325787,0.834391,,,,0.426047,0.329398,0.755803,,,,,,,,,,,,,,,,,,
3889,38.890000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012103,0.359831,-0.830266,-0.943631,0.360275,-0.789155,-0.874431,0.360030,-0.747342,-0.566077,0.319523,1.086887,-0.529038,0.320914,1.040308,-0.490221,0.321539,0.994582,-0.453913,0.322063,0.947929,-0.415236,0.323165,0.901921,-0.305962,0.325906,1.148235,0.007637,0.362105,-0.511514,0.090789,0.365389,-0.740015,0.174948,0.363010,-0.687551,0.338802,0.332146,0.674147,,,,,,,0.589013,0.334509,0.582307,,,,,,,,,,,,,,,,,,,0.510438,0.325787,0.834391,,,,0.425792,0.329442,0.755812,,,,,,,,,,,,,,,,,,
3890,38.900000,-1.098848,0.365921,-0.601468,-1.079548,0.358217,-0.870818,-1.012103,0.359831,-0.830266,-0.944171,0.360295,-0.786782,-0.874431,0.360030,-0.747342,-0.566077,0.319523,1.086887,-0.529038,0.320914,1.040308,-0.490221,0.321539,0.994582,-0.454196,0.323164,0.950359,-0.415740,0.323481,0.901310,-0.305576,0.326118,1.148428,0.008916,0.363231,-0.511913,0.092060,0.366778,-0.742481,0.176232,0.363467,-0.689513,0.339076,0.331816,0.673950,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.511154,0.324258,0.836611,,,,0.425763,0.329399,0.755800,,,,,,,,,,,,,,,,,,
3891,38.910000,-1.098969,0.365383,-0.601742,-1.079716,0.358490,-0.870741,-1.012269,0.359764,-0.830307,-0.943762,0.360306,-0.789221,-0.872731,0.361455,-0.746102,-0.565621,0.319836,1.087433,-0.528960,0.320947,1.040243,-0.490221,0.321539,0.994582,-0.453744,0.323292,0.950509,-0.415740,0.323481,0.901310,-0.305576,0.326118,1.148428,0.008247,0.362155,-0.514304,0.091653,0.366404,-0.745659,0.177084,0.363880,-0.689927,0.338687,0.332326,0.674041,,,,,,,0.588977,0.334517,0.582266,,,,,,,,,,,,,,,,,,,0.510438,0.325787,0.834391,,,,0.425818,0.329396,0.755764,,,,,,,,,,,,,,,,,,
3892,38.920000,-1.098848,0.365921,-0.601468,-1.079839,0.358536,-0.870808,-1.012502,0.359770,-0.830284,-0.943762,0.360306,-0.789221,-0.873115,0.361026,-0.746193,-0.565826,0.319974,1.087037,-0.528293,0.320786,1.040680,-0.490448,0.321834,0.994193,-0.454330,0.322914,0.950262,-0.415740,0.323481,0.901310,-0.305576,0.326118,1.148428,0.009090,0.362060,-0.515321,0.093307,0.366498,-0.745178,0.176447,0.363294,-0.691742,0.338991,0.332068,0.674025,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.509949,0.326062,0.833924,,,,0.425941,0.329253,0.755926,,,,,,,,,,,,,,,,,,
3893,38.930000,-1.098848,0.365921,-0.601468,-1.080041,0.358669,-0.870763,-1.010088,0.360557,-0.827376,-0.943704,0.359939,-0.789304,-0.873115,0.361026,-0.746193,-0.565734,0.319903,1.086882,-0.527566,0.320354,1.040875,-0.490688,0.322107,0.993806,-0.453085,0.322735,0.949000,-0.416567,0.323737,0.903657,-0.305576,0.326118,1.148428,0.009354,0.362194,-0.517379,0.092866,0.366407,-0.747890,0.177105,0.364396,-0.694260,0.338451,0.332330,0.674024,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425559,0.329360,0.755713,,,,,,,,,,,,,,,,,,
3894,38.940000,-1.098567,0.366239,-0.601638,-1.080715,0.359283,-0.870779,-1.012915,0.359792,-0.830408,-0.943690,0.359753,-0.789343,-0.874492,0.360156,-0.746914,-0.565505,0.319793,1.086751,-0.527566,0.320354,1.040875,-0.490688,0.322107,0.993806,-0.454028,0.322226,0.947726,-0.415438,0.323519,0.901393,-0.305834,0.325955,1.147941,0.010738,0.363363,-0.518250,0.092902,0.364733,-0.747267,0.178115,0.363377,-0.695536,0.338483,0.332293,0.674003,,,,,,,0.588970,0.334497,0.582207,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425559,0.329360,0.755713,,,,,,,,,,,,,,,,,,
3895,38.950000,-1.099233,0.365663,-0.601740,-1.080696,0.359037,-0.871184,-1.013056,0.359847,-0.830681,-0.944178,0.360064,-0.789710,-0.874887,0.360425,-0.747334,-0.565463,0.320013,1.086703,-0.527807,0.320594,1.040504,-0.490688,0.322107,0.993806,-0.452027,0.322091,0.948891,-0.415438,0.323519,0.901393,-0.305817,0.326000,1.148010,0.009384,0.361684,-0.520351,0.093417,0.365688,-0.749353,0.177960,0.363926,-0.697519,0.338729,0.332480,0.673948,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.511154,0.324258,0.836611,,,,0.425559,0.329360,0.755713,,,,,,,,,,,,,,,,,,
3896,38.960000,-1.099233,0.365663,-0.601740,-1.081351,0.358937,-0.871495,-1.012908,0.359330,-0.828454,-0.944696,0.360228,-0.789961,-0.875032,0.360536,-0.747623,-0.565456,0.319836,1.086645,-0.528715,0.321016,1.039802,-0.490538,0.322090,0.993942,-0.453791,0.322099,0.947999,-0.416682,0.323456,0.903733,-0.305817,0.326000,1.148010,0.009893,0.361885,-0.522254,0.093457,0.366427,-0.752988,0.177942,0.363717,-0.698959,0.338687,0.332326,0.674041,,,,,,,0.588977,0.334517,0.582266,,,,,,,,,,,,,,,,,,,0.510152,0.325695,0.834217,,,,0.425792,0.329442,0.755812,,,,,,,,,,,,,,,,,,
3897,38.970000,-1.100605,0.365382,-0.601996,-1.081986,0.359591,-0.871824,-1.013644,0.359936,-0.831237,-0.944737,0.359793,-0.790051,-0.875646,0.360580,-0.747711,-0.565742,0.320055,1.086834,-0.528492,0.320785,1.040160,-0.490448,0.321834,0.994193,-0.453249,0.322378,0.948198,-0.416386,0.323632,0.903859,-0.305779,0.326025,1.148084,0.010559,0.362130,-0.523899,0.093903,0.366379,-0.754313,0.178389,0.364432,-0.700761,0.338702,0.332289,0.673992,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510152,0.325695,0.834217,,,,0.425818,0.329396,0.755764,,,,,,,,,,,,,,,,,,
3898,38.980000,-1.101021,0.365504,-0.604770,-1.082677,0.359296,-0.872095,-1.014453,0.359733,-0.831659,-0.946193,0.359681,-0.787850,-0.876315,0.360293,-0.747538,-0.565734,0.319903,1.086882,-0.528960,0.320947,1.040243,-0.490448,0.321834,0.994193,-0.453791,0.322099,0.947999,-0.416659,0.323578,0.903932,-0.305962,0.325906,1.148235,0.010125,0.362103,-0.525399,0.094249,0.365022,-0.753638,0.179150,0.365109,-0.701898,0.339076,0.331816,0.673950,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425559,0.329360,0.755713,,,,,,,,,,,,,,,,,,
3899,38.990000,-1.101760,0.365458,-0.602427,-1.081217,0.359808,-0.869608,-1.014782,0.359430,-0.831818,-0.946329,0.359897,-0.788223,-0.876399,0.360968,-0.747755,-0.565691,0.319884,1.087300,-0.528960,0.320947,1.040243,-0.490221,0.321539,0.994582,-0.454196,0.323164,0.950359,-0.415438,0.323519,0.901393,-0.305846,0.326083,1.148070,0.011405,0.362180,-0.526811,0.094589,0.365511,-0.757375,0.179421,0.364588,-0.702895,0.339076,0.331816,0.673950,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.512010,0.324372,0.835100,,,,0.425559,0.329360,0.755713,,,,,,,,,,,,,,,,,,
3900,39.000000,-1.102527,0.365575,-0.605733,-1.083716,0.358865,-0.872720,-1.015696,0.358805,-0.829649,-0.946303,0.360505,-0.788636,-0.877932,0.360744,-0.750522,-0.565621,0.319836,1.087433,-0.529135,0.320933,1.040247,-0.490221,0.321539,0.994582,-0.453920,0.323361,0.950480,-0.416539,0.323854,0.903855,-0.305882,0.326055,1.147996,0.012946,0.361651,-0.528243,0.095972,0.365557,-0.759558,0.181371,0.365424,-0.704777,0.338729,0.332480,0.673948,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425792,0.329442,0.755812,,,,,,,,,,,,,,,,,,
3901,39.010000,-1.102953,0.366077,-0.604172,-1.084450,0.358524,-0.871008,-1.015587,0.359214,-0.829859,-0.948087,0.359956,-0.788912,-0.878518,0.360775,-0.750977,-0.565865,0.319925,1.086795,-0.529135,0.320933,1.040247,-0.490221,0.321539,0.994582,-0.452743,0.321964,0.948935,-0.415740,0.323481,0.901310,-0.305576,0.326118,1.148428,0.013587,0.362438,-0.529203,0.095586,0.365285,-0.758724,0.180362,0.364786,-0.708213,0.339010,0.332224,0.673898,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.511154,0.324258,0.836611,,,,0.425818,0.329396,0.755764,,,,,,,,,,,,,,,,,,
3902,39.020000,-1.104040,0.365681,-0.606811,-1.085023,0.358836,-0.873664,-1.016801,0.359575,-0.833694,-0.948301,0.360936,-0.789933,-0.878922,0.360628,-0.749131,-0.565895,0.319996,1.087563,-0.529135,0.320933,1.040247,-0.490221,0.321539,0.994582,-0.453991,0.322313,0.948153,-0.415740,0.323481,0.901310,-0.305882,0.326055,1.147996,0.013578,0.361575,-0.531188,0.096038,0.365527,-0.760354,0.181161,0.364198,-0.708043,0.339076,0.331816,0.673950,,,,,,,0.589013,0.334509,0.582307,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.426047,0.329398,0.755803,,,,,,,,,,,,,,,,,,
3903,39.030000,-1.105167,0.365824,-0.607448,-1.085495,0.359302,-0.872028,-1.017805,0.359845,-0.834159,-0.949389,0.360335,-0.793007,-0.879523,0.360908,-0.749984,-0.565895,0.319996,1.087563,-0.529207,0.320855,1.040240,-0.490221,0.321539,0.994582,-0.453991,0.322313,0.948153,-0.415740,0.323481,0.901310,-0.305576,0.326118,1.148428,0.014296,0.363700,-0.531798,0.097309,0.365070,-0.763540,0.181641,0.364560,-0.710014,0.339076,0.331816,0.673950,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425818,0.329396,0.755764,,,,,,,,,,,,,,,,,,
3904,39.040000,-1.106280,0.365807,-0.608175,-1.085658,0.359834,-0.872634,-1.019144,0.358866,-0.832272,-0.950665,0.360376,-0.791360,-0.880654,0.360558,-0.751548,-0.565895,0.319996,1.087563,-0.529207,0.320855,1.040240,-0.491280,0.321652,0.994065,-0.453991,0.322313,0.948153,-0.415740,0.323481,0.901310,-0.306140,0.326061,1.147912,0.013653,0.362343,-0.534917,0.097854,0.365570,-0.763846,0.182385,0.364875,-0.710937,0.338991,0.332068,0.674025,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.426047,0.329398,0.755803,,,,,,,,,,,,,,,,,,
3905,39.050000,-1.106858,0.366275,-0.606811,-1.088405,0.359241,-0.875978,-1.019715,0.359139,-0.835992,-0.951416,0.361076,-0.791910,-0.881532,0.360239,-0.752039,-0.566010,0.320105,1.087414,-0.529135,0.320933,1.040247,-0.490221,0.321539,0.994582,-0.453991,0.322313,0.948153,-0.415740,0.323481,0.901310,-0.305713,0.326077,1.147801,0.014406,0.362710,-0.536354,0.097787,0.365387,-0.764791,0.183068,0.365568,-0.713093,0.339076,0.331816,0.673950,,,,,,,0.587215,0.331738,0.580144,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.426047,0.329398,0.755803,,,,,,,,,,,,,,,,,,
3906,39.060000,-1.108208,0.365731,-0.608037,-1.088435,0.359724,-0.874134,-1.020375,0.359793,-0.833709,-0.951903,0.361370,-0.792676,-0.883079,0.359977,-0.752765,-0.565865,0.319925,1.086795,-0.529135,0.320933,1.040247,-0.490221,0.321539,0.994582,-0.453991,0.322313,0.948153,-0.415740,0.323481,0.901310,-0.305576,0.326118,1.148428,0.015395,0.363174,-0.537387,0.097957,0.366263,-0.767790,0.182491,0.364174,-0.714860,0.338687,0.332326,0.674041,,,,,,,0.589013,0.334509,0.582307,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.426047,0.329398,0.755803,,,,,,,,,,,,,,,,,,
3907,39.070000,-1.109773,0.365849,-0.607988,-1.091044,0.359412,-0.877755,-1.022688,0.359952,-0.837092,-0.954274,0.360366,-0.793366,-0.883488,0.361432,-0.753122,-0.565807,0.319992,1.087149,-0.528180,0.320511,1.040971,-0.490221,0.321539,0.994582,-0.453917,0.322378,0.948134,-0.415740,0.323481,0.901310,-0.305439,0.326255,1.148236,0.016183,0.363495,-0.538737,0.098629,0.366406,-0.769550,0.183153,0.364143,-0.716648,0.339076,0.331816,0.673950,,,,,,,0.588985,0.334546,0.582347,,,,,,,,,,,,,,,,,,,0.510625,0.325435,0.834664,,,,0.425792,0.329442,0.755812,,,,,,,,,,,,,,,,,,
3908,39.080000,-1.110696,0.366297,-0.608568,-1.092810,0.359516,-0.878539,-1.023585,0.360047,-0.835166,-0.955836,0.360188,-0.796990,-0.886411,0.360929,-0.753696,-0.565790,0.320007,1.086935,-0.528293,0.320786,1.040680,-0.490221,0.321539,0.994582,-0.452743,0.321964,0.948935,-0.415740,0.323481,0.901310,-0.305244,0.326293,1.148067,0.015743,0.362592,-0.541407,0.097422,0.364235,-0.771450,0.183470,0.364094,-0.717715,0.339076,0.331816,0.673950,,,,,,,0.588985,0.334546,0.582347,,,,,,,,,,,,,,,,,,,0.511042,0.324096,0.836499,,,,0.426047,0.329398,0.755803,,,,,,,,,,,,,,,,,,
