Format Version,1.23,Take Name,Take 2024-01-17 05.31.03 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-01-17 05.31.03.279 PM,Capture Start Frame,13502779,Total Frames in Take,6044,Total Exported Frames,6044,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
5775,57.750000,-0.110933,0.333485,0.707102,-0.094838,0.335065,0.586210,-0.077836,0.338704,0.470586,0.142344,0.338873,0.621940,-1.226056,0.339667,0.252625,-1.217506,0.339147,0.194623,-1.211079,0.342007,0.134474,-1.204865,0.343402,0.074969,-1.198655,0.343538,0.014195,-0.975156,0.347523,0.163140,0.951837,0.334403,0.477984,1.003517,0.342320,0.240663,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337364,0.346223,-0.396787,0.397906,0.346235,-0.450695,,,,,,,0.457329,0.343421,-0.503588,0.516463,0.342807,-0.556151,0.862633,0.338950,0.438756,,,
5776,57.760000,-0.109913,0.333611,0.707418,-0.094199,0.335389,0.588698,-0.077004,0.338022,0.469793,0.143889,0.339323,0.622332,-1.225802,0.338860,0.250477,-1.218483,0.339341,0.191547,-1.210370,0.340511,0.134255,-1.204730,0.342782,0.072869,-1.197224,0.343286,0.014739,-0.974063,0.346836,0.161181,0.951837,0.334403,0.477984,1.003514,0.342329,0.240741,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397906,0.346235,-0.450695,,,,,,,0.457453,0.343610,-0.503596,0.516463,0.342807,-0.556151,0.862633,0.338950,0.438756,,,
5777,57.770000,-0.109297,0.333257,0.707197,-0.090930,0.336376,0.589598,-0.075627,0.338490,0.470641,0.144502,0.339347,0.622172,-1.225796,0.339131,0.248651,-1.218582,0.339992,0.189959,-1.209566,0.340866,0.132068,-1.203655,0.341647,0.071697,-1.197303,0.343514,0.012021,-0.974697,0.347842,0.157435,0.951925,0.334307,0.478130,1.003483,0.342355,0.240799,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397747,0.345970,-0.450597,,,,,,,0.457403,0.343457,-0.503520,0.516463,0.342807,-0.556151,0.862633,0.338950,0.438756,,,
5778,57.780000,-0.108991,0.333200,0.707068,-0.090232,0.336001,0.589472,-0.074201,0.338998,0.470385,0.145647,0.339386,0.622458,-1.225728,0.339194,0.247492,-1.218371,0.340096,0.188613,-1.209856,0.340129,0.129640,-1.203907,0.342911,0.070204,-1.195191,0.342508,0.012255,-0.972947,0.345862,0.157246,0.951847,0.335133,0.479159,1.003483,0.342355,0.240799,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337322,0.346122,-0.396404,0.397902,0.346120,-0.450479,,,,,,,0.457320,0.343519,-0.503542,0.516435,0.342941,-0.556016,0.862633,0.338950,0.438756,,,
5779,57.790000,-0.108016,0.333262,0.707042,-0.090388,0.335536,0.589164,-0.073311,0.339094,0.470323,0.146593,0.339244,0.622328,-1.224808,0.339062,0.246895,-1.217253,0.338498,0.187776,-1.210534,0.341382,0.127988,-1.203119,0.341666,0.069999,-1.195802,0.343396,0.010445,-0.972382,0.346087,0.157052,0.951756,0.334387,0.478065,1.003512,0.342347,0.240955,0.267614,0.360867,-0.657875,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397756,0.345904,-0.450415,,,,,,,0.457195,0.343823,-0.503340,0.516456,0.343012,-0.555899,0.862424,0.338674,0.438817,,,
5780,57.800000,-0.107257,0.332912,0.707151,-0.089766,0.335347,0.588957,-0.072598,0.338876,0.470421,0.147497,0.339486,0.622397,-1.223891,0.337712,0.245979,-1.217457,0.339188,0.186656,-1.210465,0.341979,0.127355,-1.203366,0.341930,0.068392,-1.195749,0.342424,0.009276,-0.972830,0.346334,0.155622,0.951806,0.335129,0.479107,1.003606,0.342286,0.241028,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.336953,0.346424,-0.397136,0.397537,0.345947,-0.450365,,,,,,,0.457116,0.343883,-0.503340,0.516456,0.343012,-0.555899,0.862563,0.338977,0.438748,,,
5781,57.810000,-0.105999,0.332327,0.704745,-0.088946,0.335358,0.588789,-0.072372,0.338731,0.470547,0.147972,0.338696,0.622296,-1.224178,0.338057,0.245017,-1.217956,0.340379,0.184674,-1.209994,0.340585,0.125894,-1.203811,0.343134,0.066854,-1.197136,0.343004,0.006901,-0.972868,0.346328,0.153571,0.951703,0.335083,0.479177,1.003671,0.342246,0.241112,0.268337,0.361437,-0.655660,,,,,,,,,,,,,,,,,,,,,,,,,0.336200,0.345779,-0.398035,0.396606,0.345032,-0.451467,,,,,,,0.457116,0.343883,-0.503340,0.516452,0.343006,-0.555770,0.862461,0.339035,0.438750,,,
5782,57.820000,-0.104922,0.332062,0.705082,-0.087762,0.335723,0.589058,-0.071398,0.339199,0.470976,0.148398,0.338615,0.622612,-1.224213,0.337838,0.244268,-1.217315,0.339081,0.183643,-1.210118,0.340820,0.124895,-1.203123,0.343213,0.066015,-1.197188,0.343527,0.005111,-0.972721,0.346477,0.153743,0.951787,0.335052,0.479179,1.003512,0.342347,0.240955,0.268514,0.361575,-0.655779,,,,,,,,,,,,,,,,,,,,,,,,,0.336750,0.346027,-0.397466,0.396606,0.345032,-0.451467,,,,,,,0.457167,0.344017,-0.503186,0.516446,0.343080,-0.555725,0.862461,0.339035,0.438750,,,
5783,57.830000,-0.105400,0.332660,0.707542,-0.087499,0.335121,0.588308,-0.070950,0.338611,0.471828,0.148803,0.338690,0.622626,-1.224644,0.339301,0.242250,-1.217335,0.339184,0.182911,-1.210301,0.342086,0.124380,-1.203283,0.342748,0.064788,-1.196970,0.343438,0.004845,-0.973103,0.346524,0.153038,0.951806,0.335129,0.479107,1.003466,0.342373,0.240866,0.268514,0.361575,-0.655779,,,,,,,,,,,,,,,,,,,,,,,,,0.336660,0.346059,-0.397621,0.396606,0.345032,-0.451467,,,,,,,0.457106,0.343888,-0.503286,0.516446,0.343080,-0.555725,0.862563,0.338977,0.438748,,,
5784,57.840000,-0.103552,0.333361,0.708769,-0.086794,0.337158,0.590155,-0.071040,0.337300,0.470456,0.148626,0.338308,0.622780,-1.224290,0.338674,0.241592,-1.217271,0.338725,0.181961,-1.210244,0.341015,0.122793,-1.202916,0.341511,0.063206,-1.195465,0.344225,0.005101,-0.972440,0.346754,0.152076,0.951756,0.334387,0.478065,1.003414,0.342398,0.240719,0.268514,0.361575,-0.655779,,,,,,,,,,,,,,,,,,,,,,,,,0.336839,0.346428,-0.397243,0.397340,0.345832,-0.450509,,,,,,,0.457116,0.343883,-0.503340,0.516452,0.343006,-0.555770,0.862633,0.338950,0.438756,,,
5785,57.850000,-0.104031,0.333057,0.708615,-0.087010,0.336049,0.590792,-0.071069,0.337303,0.470489,0.149185,0.338994,0.623273,-1.225238,0.339260,0.239500,-1.217934,0.339965,0.180751,-1.209832,0.340768,0.121844,-1.203272,0.342461,0.062271,-1.196438,0.343805,0.004277,-0.973087,0.347617,0.150623,0.951756,0.334387,0.478065,1.003414,0.342398,0.240719,0.268514,0.361575,-0.655779,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397444,0.345760,-0.450507,,,,,,,0.457152,0.343856,-0.503354,0.516456,0.343012,-0.555899,0.862633,0.338950,0.438756,,,
5786,57.860000,-0.103499,0.333467,0.709433,-0.086579,0.335877,0.591596,-0.070682,0.338869,0.472955,0.149330,0.339259,0.623452,-1.224657,0.338873,0.238720,-1.217079,0.339614,0.180664,-1.208630,0.340275,0.121654,-1.202447,0.341404,0.061687,-1.195581,0.343565,0.000976,-0.972373,0.346521,0.149000,0.951837,0.334403,0.477984,1.003514,0.342329,0.240741,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397601,0.345756,-0.450535,,,,,,,0.457148,0.343931,-0.503131,0.516410,0.342864,-0.556084,0.862633,0.338950,0.438756,,,
5787,57.870000,-0.104137,0.333310,0.710087,-0.088087,0.335433,0.588905,-0.071084,0.338926,0.473054,0.149373,0.339496,0.623714,-1.224059,0.338270,0.237724,-1.216719,0.340573,0.178670,-1.209006,0.340396,0.119236,-1.201465,0.341071,0.060808,-1.195176,0.343788,0.000985,-0.971479,0.346084,0.147941,0.951837,0.334403,0.477984,1.003514,0.342329,0.240741,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337196,0.345956,-0.396589,0.397710,0.346004,-0.450623,,,,,,,0.457218,0.343507,-0.503722,0.516463,0.342807,-0.556151,0.862633,0.338950,0.438756,,,
5788,57.880000,-0.104110,0.333579,0.710210,-0.088333,0.335239,0.591256,-0.071848,0.338473,0.473532,0.148250,0.338068,0.623783,-1.222652,0.338300,0.236867,-1.215602,0.339800,0.178150,-1.208337,0.340583,0.118605,-1.201308,0.342221,0.059782,-1.194523,0.343522,0.000019,-0.970610,0.346552,0.147794,0.951837,0.334403,0.477984,1.003517,0.342320,0.240663,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337364,0.346223,-0.396787,0.397710,0.346004,-0.450623,,,,,,,0.457241,0.343489,-0.503669,0.516463,0.342807,-0.556151,0.862633,0.338950,0.438756,,,
5789,57.890000,-0.104253,0.334049,0.710590,-0.088264,0.335057,0.591889,-0.071364,0.338188,0.474666,0.148000,0.337958,0.624174,-1.221252,0.337858,0.236551,-1.215509,0.339737,0.178257,-1.207560,0.341547,0.117635,-1.199598,0.340847,0.058673,-1.193355,0.343376,-0.000770,-0.969764,0.346289,0.146905,0.951837,0.334403,0.477984,1.003517,0.342320,0.240663,0.267703,0.360865,-0.657835,,,,,,,,,,,,,,,,,,,,,,,,,0.337364,0.346223,-0.396787,0.397747,0.345970,-0.450597,,,,,,,0.457285,0.343459,-0.503762,0.516463,0.342807,-0.556151,0.862573,0.338806,0.438651,,,
5790,57.900000,-0.104825,0.333497,0.711177,-0.088559,0.334692,0.591295,-0.071550,0.338100,0.474829,0.148739,0.339555,0.625688,-1.220976,0.338266,0.235440,-1.213528,0.339496,0.177380,-1.206266,0.342691,0.117754,-1.198870,0.341022,0.058020,-1.191960,0.344081,-0.000727,-0.968291,0.347326,0.146638,0.951837,0.334403,0.477984,1.003517,0.342320,0.240663,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337196,0.345956,-0.396589,0.397906,0.346235,-0.450695,,,,,,,0.457204,0.343424,-0.503787,0.516463,0.342807,-0.556151,0.862516,0.338651,0.438542,,,
5791,57.910000,-0.105746,0.332654,0.709124,-0.089322,0.335429,0.590827,-0.072171,0.338146,0.475067,0.148238,0.339314,0.627052,-1.220043,0.338796,0.235650,-1.213010,0.339865,0.175327,-1.205337,0.341132,0.115717,-1.198381,0.341715,0.057960,-1.190592,0.343763,-0.001472,-0.968103,0.347405,0.145888,0.951982,0.334359,0.477990,1.003581,0.342271,0.240632,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397747,0.345970,-0.450597,,,,,,,0.457249,0.343482,-0.503611,0.516463,0.342807,-0.556151,0.862413,0.338584,0.438469,,,
5792,57.920000,-0.106894,0.331957,0.710308,-0.089633,0.334926,0.591699,-0.072550,0.337759,0.475943,0.147657,0.339429,0.628214,-1.218754,0.338460,0.233629,-1.211710,0.340084,0.174317,-1.204698,0.341552,0.115617,-1.196668,0.341533,0.057247,-1.190205,0.343299,-0.002007,-0.966666,0.346880,0.144369,0.952958,0.336697,0.479157,1.003583,0.342263,0.240542,0.268337,0.361437,-0.655660,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397601,0.345756,-0.450535,,,,,,,0.457313,0.343681,-0.503426,0.516435,0.342941,-0.556016,0.862413,0.338584,0.438469,,,
5793,57.930000,-0.107314,0.332859,0.712900,-0.088762,0.336268,0.595266,-0.072158,0.337297,0.476004,0.147192,0.339015,0.629015,-1.217157,0.337620,0.233131,-1.209802,0.341108,0.175090,-1.203033,0.341187,0.115122,-1.196121,0.341405,0.055494,-1.189374,0.342990,-0.002609,-0.965543,0.346482,0.143859,0.952958,0.336697,0.479157,1.003520,0.342311,0.240572,0.268514,0.361575,-0.655779,,,,,,,,,,,,,,,,,,,,,,,,,0.336332,0.345881,-0.398146,0.397444,0.345760,-0.450507,,,,,,,0.457152,0.343856,-0.503354,0.516456,0.343012,-0.555899,0.862635,0.338615,0.438533,,,
5794,57.940000,-0.107784,0.333469,0.713999,-0.089570,0.336341,0.595771,-0.072662,0.338085,0.477399,0.146456,0.338904,0.630131,-1.217188,0.338939,0.232211,-1.210019,0.339641,0.173379,-1.201875,0.340842,0.113898,-1.195551,0.342231,0.054991,-1.187831,0.343436,-0.003824,-0.964787,0.346439,0.141936,0.951931,0.334437,0.477858,1.003583,0.342263,0.240542,0.268514,0.361575,-0.655779,,,,,,,,,,,,,,,,,,,,,,,,,0.336332,0.345881,-0.398146,0.397340,0.345832,-0.450509,,,,,,,0.457116,0.343883,-0.503340,0.516491,0.342978,-0.555790,0.862635,0.338615,0.438533,,,
5795,57.950000,-0.108513,0.332958,0.714910,-0.091575,0.333966,0.595938,-0.073830,0.338047,0.478630,0.146001,0.339014,0.631385,-1.216188,0.339235,0.231549,-1.208532,0.340397,0.173438,-1.200686,0.339771,0.113768,-1.195118,0.342394,0.054678,-1.187155,0.343538,-0.004351,-0.963710,0.347059,0.140384,0.951931,0.334437,0.477858,1.003562,0.342270,0.240455,0.268514,0.361575,-0.655779,,,,,,,,,,,,,,,,,,,,,,,,,0.336660,0.346059,-0.397621,0.397340,0.345832,-0.450509,,,,,,,0.457116,0.343883,-0.503340,0.516491,0.342978,-0.555790,0.862671,0.338536,0.438498,,,
5796,57.960000,-0.109347,0.333022,0.716444,-0.091242,0.335445,0.598762,-0.075300,0.337853,0.480156,0.144410,0.338816,0.631932,-1.214584,0.338609,0.230716,-1.207315,0.339794,0.171809,-1.199776,0.340024,0.113824,-1.193830,0.342839,0.053976,-1.186594,0.343857,-0.004928,-0.962528,0.345905,0.139963,0.951931,0.334437,0.477858,1.003562,0.342270,0.240455,0.268337,0.361437,-0.655660,,,,,,,,,,,,,,,,,,,,,,,,,0.336903,0.346202,-0.397530,0.397340,0.345832,-0.450509,,,,,,,0.457116,0.343883,-0.503340,0.516452,0.343006,-0.555770,0.862569,0.338471,0.438426,,,
5797,57.970000,-0.109704,0.332471,0.717084,-0.092250,0.336208,0.599767,-0.075801,0.338573,0.481523,0.144464,0.339302,0.633223,-1.212823,0.338050,0.230352,-1.206578,0.340333,0.171554,-1.199452,0.341380,0.111884,-1.192157,0.341129,0.053098,-1.186031,0.344241,-0.005614,-0.961845,0.346410,0.139380,0.952958,0.336697,0.479157,1.003583,0.342263,0.240542,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.336182,0.345769,-0.398111,0.397340,0.345832,-0.450509,,,,,,,0.457119,0.344074,-0.502991,0.516434,0.343024,-0.555825,0.862569,0.338471,0.438426,,,
5798,57.980000,-0.110971,0.332332,0.718999,-0.093419,0.335090,0.601348,-0.077301,0.338336,0.483012,0.143311,0.339073,0.634447,-1.211800,0.338401,0.230036,-1.205135,0.340116,0.171197,-1.197289,0.339870,0.111244,-1.192110,0.343018,0.051179,-1.184476,0.344714,-0.006218,-0.960509,0.346705,0.137819,0.952892,0.336559,0.479055,1.003562,0.342270,0.240455,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.336332,0.345881,-0.398146,0.397444,0.345760,-0.450507,,,,,,,0.457152,0.343856,-0.503354,0.516456,0.343012,-0.555899,0.862569,0.338471,0.438426,,,
5799,57.990000,-0.111405,0.332531,0.720915,-0.094226,0.335581,0.602869,-0.077595,0.337850,0.484581,0.141410,0.337057,0.634483,-1.210363,0.338356,0.228989,-1.203228,0.338923,0.169922,-1.196946,0.340902,0.110046,-1.190505,0.341379,0.051310,-1.184332,0.344208,-0.009101,-0.959693,0.347057,0.137839,0.951862,0.334045,0.477332,1.003562,0.342270,0.240455,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397444,0.345760,-0.450507,,,,,,,0.457160,0.344048,-0.503015,0.516435,0.342941,-0.556016,0.862473,0.338342,0.438320,,,
5800,58.000000,-0.112486,0.332842,0.722543,-0.095122,0.334920,0.604190,-0.077761,0.336877,0.483980,0.142088,0.338988,0.637201,-1.208239,0.339025,0.228836,-1.202429,0.339854,0.169105,-1.195776,0.341790,0.109851,-1.188885,0.342266,0.050362,-1.183236,0.344553,-0.010102,-0.957553,0.346002,0.136786,0.952892,0.336559,0.479055,1.003562,0.342270,0.240455,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397710,0.346004,-0.450623,,,,,,,0.457293,0.343814,-0.503137,0.516410,0.342864,-0.556084,0.862449,0.338506,0.438435,,,
5801,58.010000,-0.112704,0.333207,0.723505,-0.095718,0.335501,0.605826,-0.078083,0.337020,0.486188,0.141377,0.338665,0.638858,-1.207956,0.339322,0.226631,-1.201185,0.340047,0.168454,-1.193574,0.341806,0.109290,-1.187018,0.341544,0.050009,-1.180899,0.343189,-0.010399,-0.955688,0.346636,0.135849,0.951931,0.334437,0.477858,1.003562,0.342270,0.240455,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397601,0.345756,-0.450535,,,,,,,0.457225,0.343501,-0.503665,0.516405,0.342875,-0.556140,0.862354,0.338377,0.438329,,,
5802,58.020000,-0.113482,0.331915,0.722786,-0.096943,0.334605,0.606757,-0.079703,0.338065,0.488700,0.140647,0.338688,0.639929,-1.206632,0.338820,0.225945,-1.199214,0.339286,0.166885,-1.191761,0.341611,0.108194,-1.185497,0.341556,0.049792,-1.178653,0.343444,-0.010843,-0.954214,0.346877,0.135007,0.951931,0.334437,0.477858,1.003562,0.342270,0.240455,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337196,0.345956,-0.396589,0.397710,0.346004,-0.450623,,,,,,,0.457218,0.343507,-0.503722,0.516405,0.342875,-0.556140,0.862435,0.338420,0.438352,,,
5803,58.030000,-0.113537,0.331659,0.724086,-0.096866,0.335707,0.608341,-0.080229,0.337397,0.489726,0.139655,0.338088,0.641221,-1.203902,0.338925,0.225380,-1.197299,0.340826,0.166592,-1.190742,0.342003,0.107016,-1.183264,0.341167,0.047633,-1.177884,0.343694,-0.012016,-0.953175,0.347075,0.134910,0.951931,0.334437,0.477858,1.003562,0.342270,0.240455,0.268242,0.361466,-0.655636,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397708,0.346016,-0.450686,,,,,,,0.457329,0.343421,-0.503588,0.516405,0.342875,-0.556140,0.862421,0.338522,0.438436,,,
5804,58.040000,-0.115739,0.332628,0.727196,-0.097409,0.335283,0.609987,-0.080661,0.338299,0.491147,0.138741,0.338077,0.642886,-1.203049,0.338254,0.224750,-1.196514,0.340275,0.165061,-1.188526,0.341303,0.105531,-1.181532,0.341231,0.047214,-1.173826,0.345019,-0.012010,-0.951648,0.346632,0.132805,0.951931,0.334437,0.477858,1.003481,0.342329,0.240460,0.267415,0.361167,-0.658025,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397638,0.345722,-0.450510,,,,,,,0.457164,0.343825,-0.503122,0.516468,0.342795,-0.556095,0.862532,0.338548,0.438460,,,
5805,58.050000,-0.116171,0.332721,0.728548,-0.097262,0.335173,0.611327,-0.081526,0.337986,0.492177,0.138272,0.339102,0.644177,-1.201154,0.338733,0.224044,-1.194360,0.339779,0.163546,-1.187484,0.341943,0.104773,-1.179554,0.341056,0.046030,-1.173985,0.343719,-0.014611,-0.948824,0.348162,0.133801,0.951931,0.334437,0.477858,1.003562,0.342270,0.240455,0.268514,0.361575,-0.655779,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397710,0.346004,-0.450623,,,,,,,0.457267,0.343909,-0.503100,0.516421,0.342946,-0.555965,0.862671,0.338536,0.438498,,,
5806,58.060000,-0.115984,0.332913,0.730526,-0.098105,0.335284,0.612855,-0.082674,0.337976,0.493899,0.137780,0.339117,0.645543,-1.199806,0.337882,0.222217,-1.192411,0.340045,0.163684,-1.185598,0.341786,0.103840,-1.178353,0.342522,0.044440,-1.171667,0.343555,-0.015814,-0.948496,0.347496,0.132851,0.951931,0.334437,0.477858,1.003562,0.342270,0.240455,0.268514,0.361575,-0.655779,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397444,0.345760,-0.450507,,,,,,,0.457152,0.343856,-0.503354,0.516456,0.343012,-0.555899,0.862516,0.338651,0.438542,,,
5807,58.070000,-0.116429,0.332732,0.731779,-0.098693,0.334414,0.613700,-0.082559,0.338334,0.495409,0.137534,0.339044,0.647179,-1.199144,0.339093,0.220852,-1.191435,0.339559,0.162748,-1.182441,0.341724,0.104151,-1.176340,0.343336,0.044698,-1.168989,0.341582,-0.015887,-0.946071,0.347030,0.132460,0.951931,0.334437,0.477858,1.003597,0.342262,0.240656,0.268514,0.361575,-0.655779,,,,,,,,,,,,,,,,,,,,,,,,,0.336257,0.346032,-0.398223,0.397340,0.345832,-0.450509,,,,,,,0.457152,0.343856,-0.503354,0.516491,0.342978,-0.555790,0.862671,0.338536,0.438498,,,
5808,58.080000,-0.116966,0.332292,0.733201,-0.099527,0.334755,0.615682,-0.083337,0.338085,0.497032,0.136855,0.338560,0.648701,-1.197387,0.339267,0.219985,-1.189090,0.339205,0.162227,-1.181144,0.340881,0.103822,-1.175204,0.342463,0.043366,-1.168554,0.343323,-0.016713,-0.944540,0.346348,0.131109,0.951931,0.334437,0.477858,1.003583,0.342263,0.240542,0.268337,0.361437,-0.655660,,,,,,,,,,,,,,,,,,,,,,,,,0.336332,0.345881,-0.398146,0.397340,0.345832,-0.450509,,,,,,,0.457195,0.343823,-0.503340,0.516491,0.342978,-0.555790,0.862635,0.338615,0.438533,,,
5809,58.090000,-0.117799,0.332015,0.734996,-0.100285,0.334238,0.616823,-0.083588,0.337956,0.498620,0.136586,0.338794,0.650841,-1.195889,0.338894,0.219159,-1.188397,0.340393,0.161144,-1.179919,0.341648,0.102172,-1.173323,0.343112,0.043294,-1.166526,0.343334,-0.017156,-0.943296,0.346687,0.130904,0.951931,0.334437,0.477858,1.003597,0.342262,0.240656,0.268337,0.361437,-0.655660,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397598,0.345909,-0.450388,,,,,,,0.457152,0.343856,-0.503354,0.516473,0.342996,-0.555844,0.862516,0.338651,0.438542,,,
5810,58.100000,-0.118398,0.331737,0.736507,-0.100698,0.335050,0.618646,-0.084265,0.337407,0.498324,0.136120,0.338384,0.651829,-1.194404,0.338713,0.218511,-1.187207,0.340251,0.160657,-1.178579,0.341716,0.101337,-1.171850,0.342904,0.042533,-1.165096,0.343292,-0.018660,-0.941943,0.347417,0.130446,0.952958,0.336697,0.479157,1.003662,0.342214,0.240625,0.268337,0.361437,-0.655660,,,,,,,,,,,,,,,,,,,,,,,,,0.336332,0.345881,-0.398146,0.396753,0.344938,-0.451438,,,,,,,0.457243,0.343757,-0.503360,0.516473,0.342996,-0.555844,0.862516,0.338651,0.438542,,,
5811,58.110000,-0.117408,0.332452,0.737688,-0.101175,0.334355,0.617190,-0.084336,0.336977,0.499999,0.135922,0.338219,0.652958,-1.192284,0.338963,0.218800,-1.185767,0.340023,0.159324,-1.177899,0.341197,0.100220,-1.170255,0.341503,0.041022,-1.164435,0.343554,-0.019353,-0.940817,0.347377,0.129988,0.951982,0.334359,0.477990,1.003662,0.342214,0.240625,0.267703,0.360865,-0.657835,,,,,,,,,,,,,,,,,,,,,,,,,0.336332,0.345881,-0.398146,0.397598,0.345909,-0.450388,,,,,,,0.457152,0.343856,-0.503354,0.516456,0.343012,-0.555899,0.862635,0.338615,0.438533,,,
5812,58.120000,-0.117011,0.332514,0.739420,-0.100508,0.333341,0.619320,-0.083880,0.337109,0.502852,0.135637,0.337971,0.653919,-1.190628,0.339467,0.218204,-1.183741,0.338516,0.159110,-1.177492,0.342499,0.098272,-1.169716,0.343059,0.040283,-1.161799,0.341838,-0.019213,-0.939148,0.345942,0.127958,0.951982,0.334359,0.477990,1.003597,0.342262,0.240656,0.267703,0.360865,-0.657835,,,,,,,,,,,,,,,,,,,,,,,,,0.336332,0.345881,-0.398146,0.397638,0.345722,-0.450510,,,,,,,0.457244,0.343827,-0.503365,0.516456,0.343012,-0.555899,0.862635,0.338615,0.438533,,,
5813,58.130000,-0.117199,0.332199,0.740805,-0.101036,0.333968,0.619853,-0.083905,0.337227,0.502408,0.135875,0.338860,0.655014,-1.190071,0.338880,0.217708,-1.183042,0.339983,0.158342,-1.174746,0.342075,0.098859,-1.168449,0.342925,0.039649,-1.161416,0.343661,-0.020540,-0.938319,0.347286,0.126490,0.951931,0.334437,0.477858,1.003520,0.342311,0.240572,0.267703,0.360865,-0.657835,,,,,,,,,,,,,,,,,,,,,,,,,0.336332,0.345881,-0.398146,0.397793,0.345871,-0.450390,,,,,,,0.457323,0.344008,-0.503028,0.516421,0.342946,-0.555965,0.862516,0.338651,0.438542,,,
5814,58.140000,-0.117314,0.332395,0.741773,-0.101403,0.334014,0.620792,-0.084617,0.338079,0.505071,0.136578,0.338191,0.655404,-1.189091,0.339370,0.216333,-1.179976,0.339181,0.158944,-1.173075,0.339922,0.098565,-1.167197,0.343372,0.038653,-1.160189,0.343426,-0.020619,-0.936737,0.347282,0.126026,0.952943,0.336793,0.479208,1.003583,0.342263,0.240542,0.268337,0.361437,-0.655660,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397793,0.345871,-0.450390,,,,,,,0.457164,0.343825,-0.503122,0.516493,0.342876,-0.556023,0.862413,0.338584,0.438469,,,
5815,58.150000,-0.117410,0.332191,0.742792,-0.100829,0.335329,0.624629,-0.084698,0.336617,0.504690,0.134791,0.336475,0.654439,-1.187402,0.339106,0.215764,-1.178487,0.339032,0.157869,-1.172568,0.341345,0.097775,-1.165020,0.342142,0.038468,-1.158527,0.343458,-0.021200,-0.934847,0.346677,0.126377,0.951931,0.334437,0.477858,1.003517,0.342320,0.240663,0.267703,0.360865,-0.657835,,,,,,,,,,,,,,,,,,,,,,,,,0.337165,0.346193,-0.396688,0.397601,0.345756,-0.450535,,,,,,,0.457132,0.343793,-0.503199,0.516435,0.342941,-0.556016,0.862413,0.338584,0.438469,,,
