Format Version,1.23,Take Name,Take 2023-11-15 03.26.28 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-11-15 03.26.29.642 PM,Capture Start Frame,10871836,Total Frames in Take,1759,Total Exported Frames,1759,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
752,7.520000,-0.860189,0.378064,1.395793,-0.629504,0.377833,1.269487,-0.683716,0.374733,1.526393,-0.803569,0.377332,1.437149,-0.739102,0.376673,1.484588,0.389942,0.369389,-0.130991,0.305324,0.368248,0.118606,0.146789,0.370593,-0.032801,0.224231,0.367372,0.042860,0.263258,0.375179,0.935251,0.081054,0.373341,1.097504,0.038576,0.372372,1.030539,,,,0.290775,0.376004,2.072408,0.315453,0.376889,1.830561,,,,0.447137,0.371593,2.058218,,,,,,,0.231984,0.374090,2.080727,0.388315,0.376049,2.061291,,,,,,,,,,0.337698,0.375982,2.068419,,,,,,,,,,,,,,,
753,7.530000,-0.859354,0.378079,1.396152,-0.628562,0.377846,1.269927,-0.682781,0.374831,1.526892,-0.802347,0.377551,1.437224,-0.738246,0.376589,1.485056,0.389946,0.369390,-0.130985,0.303817,0.366474,0.118253,0.146790,0.370572,-0.032798,0.224207,0.367400,0.042848,0.263667,0.375212,0.934702,0.081439,0.373299,1.097312,0.038927,0.372212,1.030379,,,,0.290501,0.376038,2.072592,0.315283,0.376929,1.830000,,,,0.448615,0.373269,2.057552,,,,,,,0.232084,0.374123,2.080344,0.388525,0.376155,2.060542,,,,,,,,,,,,,,,,,,,,,,,,,,,
754,7.540000,-0.858566,0.378124,1.396430,-0.627672,0.377810,1.270342,-0.681985,0.374900,1.527286,-0.801804,0.377191,1.437998,-0.737390,0.376530,1.485465,0.390159,0.369542,-0.131185,0.303805,0.366468,0.118258,0.146568,0.370473,-0.031752,0.224228,0.367395,0.042871,0.264027,0.375197,0.934959,0.081667,0.373265,1.097198,0.039313,0.372273,1.030234,,,,0.290456,0.375978,2.072321,0.315219,0.376925,1.829510,,,,0.448609,0.373291,2.057093,,,,,,,0.232059,0.374169,2.079899,0.388721,0.376472,2.059757,,,,,,,,,,,,,,,,,,,,,,,,,,,
755,7.550000,-0.857886,0.378083,1.396679,-0.626881,0.377764,1.270782,-0.681288,0.375022,1.527602,-0.801126,0.377172,1.438294,-0.736598,0.376489,1.485728,0.390150,0.369531,-0.131195,0.303876,0.366481,0.118281,0.146732,0.370591,-0.032710,0.224214,0.367397,0.042918,0.264189,0.375182,0.934797,0.081871,0.373267,1.097000,0.039145,0.371786,1.030530,,,,0.290270,0.375998,2.071806,0.315247,0.376904,1.829025,,,,0.448330,0.373315,2.056808,,,,,,,0.231842,0.374104,2.079369,0.388661,0.376426,2.059420,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,7.560000,-0.857217,0.378002,1.396962,-0.626073,0.377807,1.271231,-0.680671,0.375096,1.527870,-0.800424,0.377133,1.438660,-0.735994,0.376534,1.486041,0.389911,0.369376,-0.130963,0.303801,0.366458,0.118301,0.146548,0.370978,-0.032501,0.224154,0.367323,0.042955,0.264330,0.375158,0.934580,0.082015,0.373223,1.096831,0.040254,0.372656,1.029396,,,,0.290467,0.375711,2.070899,0.315281,0.376882,1.828534,,,,0.448113,0.373283,2.056446,,,,,,,0.232237,0.373742,2.078630,0.388471,0.376368,2.059119,,,,,,,,,,,,,,,,,,,,,,,,,,,
757,7.570000,-0.856563,0.377602,1.397244,-0.625399,0.377783,1.271724,-0.680027,0.375059,1.528287,-0.799757,0.377102,1.439141,-0.735353,0.376487,1.486454,0.389932,0.369388,-0.130938,0.303759,0.366472,0.118274,0.146751,0.370597,-0.032755,0.224180,0.367388,0.042883,0.264500,0.375298,0.933911,0.082242,0.373189,1.096646,0.040424,0.372635,1.029259,,,,0.290408,0.375660,2.070562,0.315168,0.376879,1.828104,,,,0.448010,0.373246,2.056003,,,,,,,0.232168,0.373787,2.078249,0.388567,0.376452,2.058611,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,7.580000,-0.855815,0.377527,1.397901,-0.624613,0.377751,1.272272,-0.679302,0.375075,1.528908,-0.798969,0.377015,1.439729,-0.735729,0.376015,1.488228,0.389928,0.369380,-0.130967,0.303805,0.366473,0.118264,0.146752,0.370584,-0.032776,0.224208,0.367384,0.042869,0.264662,0.375295,0.933746,0.082449,0.373136,1.096532,0.040690,0.372657,1.029133,,,,0.290851,0.375853,2.069910,0.315035,0.376889,1.827894,,,,0.448815,0.373526,2.056342,,,,,,,0.232323,0.373842,2.078112,0.388720,0.376458,2.058266,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,7.590000,-0.854802,0.377431,1.398808,-0.623666,0.377874,1.273095,-0.678228,0.374948,1.529698,-0.797922,0.377052,1.440447,-0.733501,0.376414,1.487901,0.390168,0.369539,-0.131193,0.303820,0.366466,0.118252,0.146545,0.370975,-0.032541,0.224230,0.367404,0.042882,0.264924,0.375284,0.933557,0.082667,0.373106,1.096489,0.040986,0.372588,1.029029,,,,0.291032,0.375673,2.070074,0.314900,0.376871,1.827876,,,,0.449021,0.373473,2.056037,,,,,,,0.232465,0.373826,2.078217,0.388910,0.376465,2.058060,,,,,,,,,,,,,,,,,,,,,,,,,,,
760,7.600000,-0.854073,0.377288,1.399538,-0.622680,0.377842,1.273780,-0.677053,0.374734,1.530626,-0.796751,0.376924,1.441312,-0.733663,0.375495,1.489990,0.389924,0.369385,-0.131009,0.303863,0.366445,0.118262,0.146760,0.370580,-0.032722,0.224236,0.367397,0.042908,0.265228,0.375356,0.933493,0.082922,0.373093,1.096434,0.041287,0.372550,1.028927,,,,0.291110,0.375687,2.070242,0.314854,0.376882,1.827984,,,,0.449181,0.373491,2.056046,,,,,,,0.232547,0.373800,2.078338,0.389069,0.376567,2.058005,,,,,,,,,,,,,,,,,,,,,,,,,,,
761,7.610000,-0.852477,0.377556,1.400252,-0.621673,0.377770,1.274469,-0.675815,0.374675,1.531301,-0.795778,0.377070,1.441901,-0.731400,0.376454,1.489365,0.390190,0.369515,-0.131186,0.303820,0.366448,0.118268,0.146745,0.370576,-0.032745,0.224148,0.367327,0.042917,0.265501,0.375389,0.933426,0.083240,0.373129,1.096288,0.041536,0.372520,1.028810,,,,0.290457,0.375649,2.071184,0.314865,0.376898,1.828103,,,,0.449073,0.373510,2.056273,,,,,,,0.232499,0.373817,2.078426,0.388897,0.376431,2.058241,,,,,,,,,,,,,,,,,,,,,,,,,,,
762,7.620000,-0.851568,0.377610,1.400710,-0.620649,0.377723,1.275134,-0.674892,0.374775,1.531778,-0.794941,0.377129,1.442392,-0.730512,0.376475,1.489910,0.389926,0.369368,-0.130950,0.303763,0.366459,0.118282,0.146733,0.370577,-0.032765,0.224121,0.367327,0.042898,0.265724,0.375438,0.933259,0.083421,0.373140,1.096133,0.041715,0.372472,1.028648,,,,0.290211,0.375729,2.071043,0.314928,0.376918,1.828092,,,,0.448894,0.373490,2.056414,,,,,,,0.232341,0.373754,2.078358,0.388748,0.376423,2.058395,,,,,,,,,,,,,,,,,,,,,,,,,,,
763,7.630000,-0.851323,0.377393,1.401093,-0.619775,0.377751,1.275560,-0.674210,0.374786,1.532174,-0.794104,0.376971,1.443081,-0.729667,0.376555,1.490295,0.389932,0.369371,-0.130944,0.303790,0.366462,0.118296,0.146721,0.370578,-0.032732,0.224140,0.367307,0.042917,0.265897,0.375389,0.933117,0.083519,0.373127,1.095960,0.040609,0.371410,1.029539,,,,0.290852,0.375858,2.069908,0.314971,0.376912,1.827992,,,,0.448698,0.373488,2.056424,,,,,,,0.232256,0.373725,2.078205,0.388647,0.376394,2.058373,,,,,,,,,,,,,,,,,,,,,,,,,,,
764,7.640000,-0.850596,0.377400,1.401696,-0.619046,0.377794,1.276055,-0.673465,0.374829,1.532647,-0.793387,0.376969,1.443741,-0.728868,0.376607,1.490859,0.390188,0.369502,-0.131185,0.303830,0.366464,0.118295,0.146715,0.370556,-0.032707,0.224231,0.367412,0.042919,0.265987,0.375400,0.932951,0.083596,0.373157,1.095793,0.041972,0.372474,1.028246,,,,0.290919,0.375793,2.069839,0.314884,0.376881,1.827875,,,,0.448717,0.373440,2.056209,,,,,,,0.232298,0.373754,2.078124,0.388693,0.376448,2.058180,,,,,,,,,,,,,,,,,,,,,,,,,,,
765,7.650000,-0.849192,0.377866,1.402673,-0.618250,0.377746,1.276669,-0.672725,0.374894,1.533337,-0.792500,0.377139,1.444446,-0.728079,0.376596,1.491558,0.389919,0.369377,-0.130988,0.303852,0.366468,0.118271,0.146494,0.370982,-0.032508,0.224169,0.367353,0.042945,0.266092,0.375374,0.932827,0.083811,0.373209,1.095599,0.042085,0.372436,1.028125,,,,0.291018,0.375692,2.069997,0.314752,0.376876,1.827814,,,,0.448943,0.373458,2.055924,,,,,,,0.232447,0.373784,2.078168,0.388867,0.376466,2.058007,,,,,,,,,,,,,,,,,,,,,,,,,,,
766,7.660000,-0.848363,0.377558,1.403430,-0.617348,0.377780,1.277441,-0.671787,0.374891,1.534266,-0.793174,0.376401,1.445921,-0.727130,0.376502,1.492360,0.390227,0.369505,-0.131168,0.303804,0.366472,0.118274,0.146738,0.370565,-0.032756,0.224195,0.367392,0.042883,0.266183,0.375411,0.932768,0.083966,0.373241,1.095564,0.042211,0.372442,1.028102,,,,0.291125,0.375651,2.070168,0.314721,0.376865,1.827885,,,,0.449209,0.373451,2.055826,,,,,,,0.232583,0.373825,2.078332,0.386307,0.374723,2.059179,,,,,,,,,,,,,,,,,,,,,,,,,,,
767,7.670000,-0.847428,0.377611,1.404135,-0.616540,0.377782,1.278151,-0.670830,0.374906,1.535043,-0.790723,0.377120,1.445932,-0.726203,0.376498,1.493101,0.389932,0.369357,-0.130965,0.303745,0.366445,0.118264,0.146715,0.370540,-0.032786,0.224182,0.367395,0.042876,0.264729,0.373858,0.934168,0.084130,0.373279,1.095560,0.042315,0.372458,1.028144,,,,0.290644,0.375572,2.071264,0.314911,0.376910,1.828024,,,,0.448684,0.373155,2.055214,,,,,,,0.232699,0.373849,2.078454,0.389055,0.374912,2.059266,,,,,,,,,,,,,,,,,,,,,,,,,,,
768,7.680000,-0.847131,0.377431,1.404828,-0.615749,0.377771,1.278685,-0.669896,0.374940,1.535674,-0.789912,0.376919,1.446647,-0.726398,0.375523,1.495188,0.389921,0.369358,-0.130977,0.303800,0.366482,0.118289,0.146696,0.370548,-0.032732,0.224176,0.367389,0.042895,0.264898,0.373860,0.934173,0.084166,0.373189,1.095550,0.042381,0.372441,1.028093,,,,0.290671,0.375635,2.071388,0.315192,0.376915,1.828245,,,,0.448789,0.373166,2.055593,,,,,,,0.232728,0.373857,2.078568,0.388838,0.374595,2.060191,,,,,,,,,,,,,,,,,,,,,,,,,,,
769,7.690000,-0.845782,0.377612,1.405576,-0.614929,0.377727,1.279365,-0.669003,0.374812,1.536314,-0.788945,0.376904,1.447317,-0.725984,0.375246,1.495867,0.390194,0.369517,-0.131187,0.305404,0.368248,0.118603,0.146716,0.370555,-0.032693,0.224155,0.367331,0.042967,0.265020,0.373824,0.934145,0.084259,0.373269,1.095491,0.042457,0.372428,1.028053,,,,0.290660,0.375647,2.071570,0.315361,0.376936,1.828429,,,,0.448803,0.373166,2.055906,,,,,,,0.232745,0.373844,2.078714,0.388759,0.374561,2.060423,,,,,,,,,,,,,,,,,,,,,,,,,,,
770,7.700000,-0.844905,0.377535,1.406273,-0.614052,0.377732,1.280055,-0.668027,0.374744,1.536941,-0.787937,0.377002,1.448043,-0.723432,0.376453,1.495077,0.390188,0.369503,-0.131163,0.303803,0.366461,0.118305,0.146711,0.370561,-0.032705,0.224138,0.367324,0.042943,0.265056,0.373836,0.934066,0.084311,0.373277,1.095423,0.042533,0.372417,1.027930,,,,0.290746,0.375662,2.071677,0.315257,0.376950,1.828558,,,,0.448830,0.373185,2.055961,,,,,,,0.232764,0.373822,2.078869,0.388807,0.374570,2.060514,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,7.710000,-0.844542,0.377340,1.407098,-0.613250,0.377765,1.280785,-0.667183,0.374687,1.537711,-0.786987,0.377007,1.448872,-0.722580,0.376369,1.496009,0.389928,0.369359,-0.130947,0.303744,0.366441,0.118295,0.146702,0.370557,-0.032753,0.224164,0.367406,0.042891,0.265030,0.373837,0.933961,0.084367,0.373270,1.095351,0.042552,0.372413,1.027882,,,,0.290798,0.375663,2.071778,0.315046,0.376948,1.828625,,,,0.448881,0.373176,2.055835,,,,,,,0.232805,0.373821,2.079042,0.388904,0.374590,2.060444,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,7.720000,-0.843051,0.377909,1.408307,-0.612592,0.377742,1.281612,-0.666139,0.374665,1.538631,-0.786146,0.376848,1.449934,-0.721723,0.376375,1.496900,0.389935,0.369365,-0.130964,0.303757,0.366465,0.118266,0.146724,0.370535,-0.032774,0.224082,0.367318,0.042913,0.265029,0.373833,0.933880,0.084378,0.373294,1.095277,0.042545,0.372417,1.027840,,,,0.290814,0.375646,2.071852,0.314895,0.376934,1.828632,,,,0.448923,0.373182,2.055779,,,,,,,0.232856,0.373868,2.079105,0.388947,0.374640,2.060379,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,7.730000,-0.842201,0.377924,1.409176,-0.611828,0.377861,1.282420,-0.665217,0.374610,1.539497,-0.785371,0.376932,1.450705,-0.720813,0.376462,1.497645,0.390172,0.369503,-0.131200,0.303841,0.366496,0.118277,0.146729,0.370542,-0.032738,0.224208,0.367391,0.042891,0.265034,0.373830,0.933909,0.084355,0.373272,1.095272,0.042570,0.372398,1.027826,,,,0.290755,0.375708,2.071834,0.314930,0.376940,1.828666,,,,0.448912,0.373182,2.055827,,,,,,,0.232849,0.373806,2.079147,0.388874,0.374624,2.060483,,,,,,,,,,,,,,,,,,,,,,,,,,,
774,7.740000,-0.841339,0.377843,1.409810,-0.610987,0.377848,1.283052,-0.664434,0.374648,1.540087,-0.784610,0.377041,1.451240,-0.719926,0.376496,1.498263,0.390196,0.369486,-0.131220,0.303867,0.366484,0.118289,0.146526,0.370964,-0.032472,0.224198,0.367346,0.042913,0.265075,0.373828,0.933995,0.084390,0.373253,1.095342,0.042541,0.372402,1.027865,,,,0.290774,0.375707,2.071935,0.315085,0.376948,1.828802,,,,0.448902,0.373189,2.056064,,,,,,,0.232837,0.373831,2.079226,0.387574,0.373062,2.062323,,,,,,,,,,,,,,,,,,,,,,,,,,,
775,7.750000,-0.840605,0.377624,1.409949,-0.609986,0.377811,1.283745,-0.663754,0.374718,1.540538,-0.783760,0.377089,1.451623,-0.719224,0.376555,1.498681,0.390207,0.369500,-0.131174,0.303803,0.366459,0.118269,0.146725,0.370539,-0.032723,0.224211,0.367397,0.042918,0.265081,0.373840,0.934054,0.084389,0.373234,1.095386,0.042542,0.372423,1.027906,,,,0.290837,0.375747,2.072102,0.315110,0.376926,1.829021,,,,0.448979,0.373170,2.056288,,,,,,,0.232902,0.373856,2.079417,0.387558,0.373008,2.062530,,,,,,,,,,,,,,,,,,,,,,,,,,,
776,7.760000,-0.840449,0.377428,1.410205,-0.609164,0.377792,1.284210,-0.663202,0.374766,1.540959,-0.783087,0.377109,1.452040,-0.718670,0.376603,1.499099,0.389946,0.369370,-0.130930,0.303706,0.366398,0.118320,0.146709,0.370538,-0.032764,0.224098,0.367318,0.042931,0.265037,0.373827,0.934072,0.084357,0.373250,1.095426,0.042516,0.372402,1.027976,,,,0.290914,0.375743,2.072328,0.315111,0.376953,1.829257,,,,0.449111,0.373188,2.056460,,,,,,,0.232438,0.374184,2.079844,0.387603,0.372993,2.062684,,,,,,,,,,,,,,,,,,,,,,,,,,,
777,7.770000,-0.839376,0.377647,1.410614,-0.608499,0.377748,1.284819,-0.662719,0.374827,1.541450,-0.782513,0.377165,1.452430,-0.718169,0.376614,1.499604,0.389921,0.369365,-0.130946,0.303759,0.366488,0.118286,0.146708,0.370558,-0.032742,0.224164,0.367389,0.042888,0.264984,0.373838,0.934061,0.084325,0.373266,1.095461,0.042412,0.372435,1.028016,,,,0.290950,0.375715,2.072515,0.315099,0.376959,1.829415,,,,0.449183,0.373164,2.056551,,,,,,,0.232503,0.374190,2.080022,0.387637,0.373026,2.062778,,,,,,,,,,,,,,,,,,,,,,,,,,,
778,7.780000,-0.838862,0.377664,1.411174,-0.607867,0.377717,1.285512,-0.662313,0.374855,1.542142,-0.781966,0.377206,1.453010,-0.717711,0.376594,1.500271,0.390162,0.369501,-0.131193,0.305325,0.368258,0.118646,0.146487,0.370940,-0.032473,0.224215,0.367394,0.042936,0.264910,0.373830,0.934027,0.084244,0.373257,1.095430,0.042373,0.372442,1.027989,,,,0.291002,0.375740,2.072567,0.315178,0.376953,1.829485,,,,0.449231,0.373160,2.056622,,,,,,,0.232539,0.374188,2.080090,0.387617,0.372991,2.062869,,,,,,,,,,,,,,,,,,,,,,,,,,,
779,7.790000,-0.838194,0.377640,1.411890,-0.607193,0.377642,1.286319,-0.661801,0.374826,1.542934,-0.781430,0.377038,1.453804,-0.718473,0.375541,1.502458,0.389885,0.369359,-0.130994,0.303854,0.366475,0.118279,0.146691,0.370555,-0.032679,0.224175,0.367348,0.042946,0.264798,0.373837,0.934058,0.084124,0.373220,1.095423,0.042296,0.372423,1.027988,,,,0.290993,0.375746,2.072524,0.315281,0.376944,1.829466,,,,0.449212,0.373179,2.056692,,,,,,,0.232508,0.374173,2.080029,0.387673,0.373034,2.062867,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,7.800000,-0.837504,0.377594,1.412501,-0.606530,0.377603,1.286914,-0.661103,0.374712,1.543758,-0.780830,0.377120,1.454325,-0.718065,0.375352,1.503096,0.389927,0.369362,-0.130965,0.303804,0.366486,0.118280,0.146714,0.370547,-0.032744,0.224184,0.367392,0.042911,0.264764,0.373829,0.934059,0.084056,0.373209,1.095471,0.042268,0.372465,1.027978,,,,0.290934,0.375780,2.072491,0.315331,0.376940,1.829473,,,,0.449183,0.373162,2.056787,,,,,,,0.232488,0.374197,2.080001,0.387610,0.373000,2.062893,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,7.810000,-0.836854,0.377486,1.412987,-0.605872,0.377656,1.287342,-0.660381,0.374781,1.544200,-0.780159,0.377021,1.454806,-0.717666,0.375221,1.503567,0.389950,0.369361,-0.130934,0.303723,0.366462,0.118294,0.146702,0.370557,-0.032797,0.224168,0.367432,0.042885,0.264750,0.373830,0.934138,0.084099,0.373236,1.095537,0.042226,0.372438,1.028059,,,,0.290986,0.375778,2.072568,0.315258,0.376953,1.829569,,,,0.449176,0.373148,2.056807,,,,,,,0.232500,0.374152,2.080126,0.387655,0.373028,2.062942,,,,,,,,,,,,,,,,,,,,,,,,,,,
782,7.820000,-0.836250,0.377481,1.413550,-0.605332,0.377668,1.287788,-0.659642,0.374842,1.544639,-0.779506,0.377036,1.455322,-0.715052,0.376405,1.502640,0.390196,0.369517,-0.131146,0.303770,0.366476,0.118290,0.146702,0.370546,-0.032756,0.224178,0.367409,0.042894,0.266370,0.375627,0.933613,0.084025,0.373206,1.095615,0.040936,0.371305,1.029264,,,,0.291000,0.375745,2.072738,0.315128,0.376921,1.829760,,,,0.449884,0.373401,2.057675,,,,,,,0.232554,0.374188,2.080344,0.387654,0.373024,2.063050,,,,,,,,,,,,,,,,,,,,,,,,,,,
783,7.830000,-0.835411,0.377933,1.414368,-0.604652,0.377748,1.288591,-0.658920,0.374814,1.545270,-0.778738,0.376829,1.456197,-0.714503,0.376651,1.503610,0.389869,0.369364,-0.130983,0.303845,0.366482,0.118317,0.146697,0.370550,-0.032662,0.224219,0.367421,0.042928,0.266450,0.375537,0.934263,0.083958,0.373182,1.095683,0.040896,0.371329,1.029330,,,,0.291002,0.375832,2.072830,0.315108,0.376921,1.829945,,,,0.449942,0.373395,2.057828,,,,,,,0.231278,0.375621,2.079331,0.387700,0.373033,2.063177,,,,,,,,,,,,,,,,,,,,,,,,,,,
784,7.840000,-0.834597,0.377885,1.415349,-0.603845,0.377722,1.289469,-0.658093,0.374780,1.546074,-0.777837,0.376824,1.457160,-0.713449,0.376475,1.504260,0.390145,0.369507,-0.131174,0.303826,0.366465,0.118303,0.146697,0.370561,-0.032660,0.224204,0.367375,0.042945,0.266405,0.375553,0.934292,0.083888,0.373196,1.095691,0.042073,0.372476,1.028222,,,,0.291068,0.375737,2.073004,0.315188,0.376935,1.830084,,,,0.449946,0.373403,2.058007,,,,,,,0.231278,0.375521,2.079548,0.387745,0.373023,2.063350,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,7.850000,-0.834318,0.377356,1.416099,-0.603015,0.377660,1.290231,-0.657177,0.374748,1.546919,-0.776872,0.376881,1.457960,-0.712541,0.376412,1.505139,0.389905,0.369364,-0.130934,0.303766,0.366474,0.118286,0.146659,0.370589,-0.032746,0.224079,0.367306,0.042933,0.266296,0.375530,0.934302,0.083732,0.373143,1.095803,0.041993,0.372461,1.028226,,,,0.291032,0.375803,2.072993,0.315306,0.376932,1.830129,,,,0.449988,0.373358,2.058148,,,,,,,0.231286,0.375588,2.079534,0.387790,0.373015,2.063423,,,,,,,,,,,,,,,,,,,,,,,,,,,
786,7.860000,-0.832900,0.377546,1.416854,-0.602189,0.377701,1.290791,-0.656259,0.374731,1.547551,-0.776080,0.376825,1.458677,-0.711670,0.376375,1.505774,0.389945,0.369354,-0.130915,0.303714,0.366463,0.118323,0.146698,0.370573,-0.032777,0.224129,0.367388,0.042901,0.263955,0.373174,0.934699,0.083704,0.373145,1.095818,0.041950,0.372466,1.028237,,,,0.291106,0.375812,2.072980,0.315349,0.376920,1.830140,,,,0.450012,0.373377,2.058144,,,,,,,0.231317,0.375591,2.079541,0.387791,0.373039,2.063437,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,7.870000,-0.832142,0.377492,1.417400,-0.601530,0.377702,1.291093,-0.655466,0.374754,1.547965,-0.775400,0.376906,1.459087,-0.710974,0.376423,1.506142,0.390179,0.369524,-0.131139,0.305225,0.368211,0.118673,0.146709,0.370555,-0.032730,0.224113,0.367324,0.042936,0.265998,0.375391,0.932938,0.083674,0.373133,1.095847,0.040588,0.371269,1.029364,,,,0.291116,0.375786,2.073045,0.315311,0.376924,1.830143,,,,0.449376,0.373121,2.057311,,,,,,,0.232663,0.374162,2.080715,0.387781,0.373000,2.063440,,,,,,,,,,,,,,,,,,,,,,,,,,,
788,7.880000,-0.831556,0.377416,1.417809,-0.600964,0.377733,1.291420,-0.654746,0.374706,1.548313,-0.774832,0.376958,1.459442,-0.710330,0.376470,1.506539,0.390132,0.369520,-0.131177,0.303836,0.366471,0.118324,0.146708,0.370571,-0.032668,0.224211,0.367408,0.042948,0.265981,0.375440,0.932991,0.083658,0.373123,1.095887,0.040564,0.371303,1.029394,,,,0.291135,0.375814,2.073063,0.315249,0.376910,1.830208,,,,0.450061,0.373349,2.058116,,,,,,,0.231357,0.375544,2.079711,0.387783,0.373003,2.063483,,,,,,,,,,,,,,,,,,,,,,,,,,,
789,7.890000,-0.830958,0.377357,1.418224,-0.600203,0.377710,1.291962,-0.654081,0.374623,1.548870,-0.774194,0.377023,1.459879,-0.710899,0.375614,1.508374,0.390143,0.369508,-0.131147,0.303794,0.366443,0.118308,0.146696,0.370574,-0.032675,0.224213,0.367380,0.042958,0.265955,0.375426,0.933050,0.083627,0.373113,1.095912,0.040541,0.371222,1.029427,,,,0.291097,0.375822,2.073168,0.315262,0.376910,1.830325,,,,0.450034,0.373352,2.058268,,,,,,,0.232663,0.374160,2.080898,0.387788,0.373001,2.063600,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,7.900000,-0.830672,0.377171,1.418732,-0.599269,0.377712,1.292668,-0.653316,0.374639,1.549488,-0.773405,0.376890,1.460612,-0.710502,0.375297,1.509062,0.390150,0.369515,-0.131114,0.303708,0.366407,0.118334,0.146721,0.370561,-0.032730,0.224065,0.367308,0.042947,0.265933,0.375415,0.933113,0.083611,0.373135,1.095959,0.040448,0.371194,1.029441,,,,0.291050,0.375828,2.073230,0.315340,0.376905,1.830477,,,,0.450032,0.373325,2.058458,,,,,,,0.231271,0.375635,2.079795,0.387466,0.372062,2.063722,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,7.910000,-0.829767,0.377181,1.419351,-0.598402,0.377672,1.293224,-0.652424,0.374629,1.550010,-0.772405,0.376946,1.461282,-0.709014,0.375678,1.509490,0.390162,0.369555,-0.131091,0.305204,0.368202,0.118697,0.146654,0.370592,-0.032758,0.224072,0.367310,0.042950,0.265888,0.375411,0.933113,0.083554,0.373128,1.096002,0.040419,0.371228,1.029434,,,,0.291086,0.375850,2.073317,0.315366,0.376885,1.830632,,,,0.450112,0.373292,2.058639,,,,,,,0.231241,0.375694,2.079854,0.387502,0.372085,2.063820,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,7.920000,-0.828392,0.377559,1.419802,-0.597691,0.377596,1.293685,-0.651659,0.374641,1.550477,-0.771569,0.376962,1.461701,-0.708603,0.375765,1.509884,0.390152,0.369508,-0.131135,0.303787,0.366450,0.118324,0.146704,0.370579,-0.032705,0.224093,0.367308,0.042983,0.265868,0.375440,0.933088,0.083562,0.373138,1.095975,0.040348,0.371244,1.029438,,,,0.291093,0.375854,2.073402,0.315664,0.377209,1.830182,,,,0.450142,0.373244,2.058678,,,,,,,0.231341,0.375597,2.080132,0.387489,0.372026,2.063897,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,7.930000,-0.827715,0.377577,1.420012,-0.597057,0.377505,1.294050,-0.651145,0.374700,1.550802,-0.770946,0.377059,1.461955,-0.706714,0.376813,1.509184,0.389850,0.369378,-0.130958,0.303848,0.366502,0.118312,0.146494,0.370981,-0.032447,0.224217,0.367382,0.042951,0.265855,0.375423,0.933091,0.083546,0.373127,1.095943,0.040335,0.371280,1.029447,,,,0.291156,0.375828,2.073469,0.315368,0.376933,1.830725,,,,0.450250,0.373269,2.058692,,,,,,,0.231467,0.375551,2.080309,0.387513,0.372018,2.063931,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,7.940000,-0.827124,0.377532,1.420188,-0.596416,0.377489,1.294367,-0.650537,0.374784,1.551148,-0.770232,0.377254,1.461842,-0.705992,0.376532,1.509199,0.390140,0.369530,-0.131153,0.303758,0.366424,0.118328,0.146670,0.370609,-0.032733,0.224126,0.367327,0.042960,0.265864,0.375426,0.933070,0.083531,0.373101,1.095941,0.040377,0.371318,1.029424,,,,0.291225,0.375810,2.073512,0.315666,0.377226,1.830211,,,,0.450274,0.373256,2.058676,,,,,,,0.232741,0.374169,2.081280,0.387565,0.372082,2.063915,,,,,,,,,,,,,,,,,,,,,,,,,,,
