,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1000,Unlabeled 1000,Unlabeled 1000,Unlabeled 1001,Unlabeled 1001,Unlabeled 1001,Unlabeled 1002,Unlabeled 1002,Unlabeled 1002,Unlabeled 1003,Unlabeled 1003,Unlabeled 1003,Unlabeled 1004,Unlabeled 1004,Unlabeled 1004,Unlabeled 1005,Unlabeled 1005,Unlabeled 1005,Unlabeled 1006,Unlabeled 1006,Unlabeled 1006,Unlabeled 1007,Unlabeled 1007,Unlabeled 1007,Unlabeled 1008,Unlabeled 1008,Unlabeled 1008,Unlabeled 1009,Unlabeled 1009,Unlabeled 1009,Unlabeled 1010,Unlabeled 1010,Unlabeled 1010,Unlabeled 1011,Unlabeled 1011,Unlabeled 1011,Unlabeled 1012,Unlabeled 1012,Unlabeled 1012,Unlabeled 1013,Unlabeled 1013,Unlabeled 1013,Unlabeled 1014,Unlabeled 1014,Unlabeled 1014,Unlabeled 1015,Unlabeled 1015,Unlabeled 1015,Unlabeled 1016,Unlabeled 1016,Unlabeled 1016,Unlabeled 1017,Unlabeled 1017,Unlabeled 1017,Unlabeled 1018,Unlabeled 1018,Unlabeled 1018,Unlabeled 1019,Unlabeled 1019,Unlabeled 1019,Unlabeled 1020,Unlabeled 1020,Unlabeled 1020
,ID,"C3580","C3580","C3580","C3590","C3590","C3590","C35A0","C35A0","C35A0","C35C0","C35C0","C35C0","C35E0","C35E0","C35E0","C35F0","C35F0","C35F0","C3600","C3600","C3600","C3610","C3610","C3610","C3620","C3620","C3620","C3630","C3630","C3630","C3640","C3640","C3640","C3650","C3650","C3650","C3660","C3660","C3660","C3670","C3670","C3670","C3680","C3680","C3680","C3690","C3690","C3690","C3710","C3710","C3710","C3730","C3730","C3730","C3740","C3740","C3740","C36C0","C36C0","C36C0","C3750","C3750","C3750"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1613,16.130000,-0.513348,0.371861,0.600511,-0.380627,0.372312,0.803468,-0.322254,0.372749,0.749963,-0.232677,0.367827,-0.261252,-0.185830,0.367973,-0.119381,0.223766,0.376859,1.478012,0.006761,0.369581,-0.298600,0.279129,0.373950,1.220738,0.326567,0.374045,1.257315,0.366068,0.374882,1.285925,0.404807,0.374542,1.314155,0.455386,0.373228,1.351448,0.431944,0.366935,0.533621,0.422280,0.366958,0.423923,0.413185,0.366163,0.315014,0.661086,0.367602,0.404405,,,,-0.207521,0.368321,-0.185550,-0.255099,0.367139,-0.327637,,,,,,
1614,16.140000,-0.513278,0.371857,0.600507,-0.380633,0.372303,0.803503,-0.322250,0.372744,0.750008,-0.232664,0.367843,-0.261225,-0.185884,0.367984,-0.119322,0.223679,0.376863,1.477903,0.006816,0.369586,-0.298420,0.279266,0.373946,1.220670,0.326745,0.374122,1.257242,0.366086,0.374880,1.285947,0.404812,0.374497,1.314199,0.455418,0.373243,1.351559,0.432036,0.366939,0.533709,0.422312,0.366960,0.424019,0.413133,0.366156,0.315108,0.661069,0.367595,0.404325,,,,-0.207547,0.368333,-0.185524,-0.255021,0.367183,-0.327628,,,,,,
1615,16.150000,-0.513353,0.371832,0.600586,-0.380508,0.372324,0.803460,-0.322192,0.372739,0.749879,-0.232648,0.367816,-0.261307,-0.185965,0.367971,-0.119373,0.223841,0.376853,1.477979,0.006858,0.369564,-0.298367,0.279247,0.373970,1.220748,0.326772,0.374136,1.257226,0.367469,0.376174,1.285197,0.404892,0.374525,1.314141,0.455469,0.373233,1.351475,0.432012,0.366940,0.533683,0.422326,0.366968,0.423992,0.413148,0.366146,0.315090,0.661092,0.367607,0.404360,,,,-0.207599,0.368312,-0.185581,-0.254959,0.367188,-0.327747,,,,,,
1616,16.160000,-0.513576,0.371874,0.600606,-0.380380,0.372320,0.803342,-0.322164,0.372724,0.749696,-0.232670,0.367828,-0.261365,-0.185961,0.367976,-0.119440,0.224118,0.376883,1.478148,0.006831,0.369585,-0.298476,0.279105,0.373933,1.220841,0.326668,0.374086,1.257289,0.366124,0.374862,1.285913,0.404900,0.374485,1.314050,0.455542,0.373188,1.351293,0.431915,0.366930,0.533591,0.422305,0.366952,0.423901,0.413228,0.366147,0.314977,0.661125,0.367590,0.404461,,,,-0.207596,0.368338,-0.185677,-0.254999,0.367179,-0.327823,,,,,,
1617,16.170000,-0.514558,0.371843,0.600619,-0.380428,0.372333,0.803281,-0.322212,0.372723,0.749653,-0.232620,0.367766,-0.261409,-0.185883,0.367976,-0.119488,0.224226,0.376881,1.478216,0.006768,0.369568,-0.298644,0.279048,0.373946,1.220864,0.326611,0.374087,1.257267,0.366119,0.374836,1.285896,0.404892,0.374477,1.314008,0.455574,0.373181,1.351202,0.431889,0.366929,0.533564,0.422315,0.366959,0.423858,0.413300,0.366190,0.314957,0.661131,0.367577,0.404505,,,,-0.207560,0.368312,-0.185687,-0.255045,0.367153,-0.327778,,,,,,
1618,16.180000,-0.513611,0.371875,0.600523,-0.380542,0.372315,0.803331,-0.322267,0.372753,0.749709,-0.232682,0.367832,-0.261311,-0.185781,0.367985,-0.119432,0.224074,0.376852,1.478128,0.006769,0.369575,-0.298691,0.279098,0.373934,1.220801,0.326625,0.374081,1.257302,0.366090,0.374869,1.285905,0.404873,0.374506,1.314059,0.455512,0.373215,1.351283,0.431968,0.366938,0.533643,0.422322,0.366972,0.423952,0.413233,0.366187,0.315060,0.661125,0.367592,0.404401,,,,-0.207532,0.368338,-0.185608,-0.255099,0.367138,-0.327681,,,,,,
1619,16.190000,-0.513575,0.371831,0.600529,-0.380548,0.372318,0.803359,-0.322278,0.372737,0.749751,-0.232684,0.367833,-0.261236,-0.185839,0.367970,-0.119360,0.223800,0.376844,1.477969,0.006786,0.369563,-0.298542,0.279235,0.373943,1.220714,0.326837,0.374193,1.257173,0.366122,0.374887,1.285926,0.404878,0.374505,1.314135,0.455454,0.373211,1.351485,0.432068,0.366921,0.533718,0.422340,0.366961,0.424036,0.413147,0.366156,0.315118,0.661116,0.367596,0.404314,,,,-0.207537,0.368338,-0.185526,-0.255056,0.367140,-0.327631,,,,,,
1620,16.200000,-0.514496,0.371878,0.600623,-0.380412,0.372318,0.803344,-0.322199,0.372721,0.749705,-0.232655,0.367827,-0.261252,-0.185908,0.367970,-0.119337,0.223732,0.376860,1.477883,0.006836,0.369570,-0.298392,0.279251,0.373940,1.220666,0.326779,0.374135,1.257232,0.367442,0.376157,1.285198,0.404838,0.374499,1.314179,0.455429,0.373244,1.351512,0.432027,0.366932,0.533662,0.422333,0.366969,0.423981,0.413215,0.366186,0.315067,0.661115,0.367578,0.404349,,,,-0.207575,0.368312,-0.185538,-0.255007,0.367152,-0.327659,,,,,,
1621,16.210000,-0.514539,0.371858,0.600729,-0.380197,0.372368,0.803274,-0.322087,0.372725,0.749597,-0.232628,0.367761,-0.261334,-0.185961,0.367962,-0.119410,0.223913,0.376865,1.477975,0.006859,0.369572,-0.298400,0.279114,0.373960,1.220697,0.326678,0.374116,1.257223,0.366108,0.374855,1.285880,0.404845,0.374486,1.314065,0.455455,0.373210,1.351345,0.431949,0.366944,0.533591,0.422321,0.366961,0.423896,0.413254,0.366172,0.314970,0.661128,0.367560,0.404446,,,,-0.207593,0.368325,-0.185616,-0.254985,0.367161,-0.327756,,,,,,
1622,16.220000,-0.514543,0.371856,0.600724,-0.380130,0.372372,0.803247,-0.322069,0.372724,0.749510,-0.232674,0.367817,-0.261365,-0.185908,0.367971,-0.119487,0.224185,0.376864,1.478144,0.006812,0.369558,-0.298577,0.278903,0.373922,1.220733,0.326471,0.373989,1.257257,0.366112,0.374820,1.285856,0.404820,0.374486,1.313913,0.455494,0.373212,1.351063,0.431925,0.366937,0.533586,0.422336,0.366961,0.423892,0.413274,0.366217,0.314987,0.661135,0.367567,0.404460,,,,-0.207570,0.368331,-0.185650,-0.255048,0.367143,-0.327775,,,,,,
1623,16.230000,-0.514534,0.371849,0.600692,-0.380187,0.372329,0.803238,-0.322081,0.372707,0.749515,-0.232677,0.367824,-0.261347,-0.185821,0.367982,-0.119481,0.224273,0.376882,1.478191,0.006754,0.369572,-0.298690,0.278803,0.373922,1.220780,0.326487,0.374024,1.257245,0.366086,0.374810,1.285847,0.404843,0.374479,1.313883,0.455482,0.373171,1.351000,0.432022,0.366931,0.533678,0.422335,0.366971,0.423998,0.413209,0.366182,0.315081,0.661131,0.367580,0.404384,,,,-0.207562,0.368328,-0.185656,-0.255121,0.367135,-0.327717,,,,,,
1624,16.240000,-0.514511,0.371880,0.600608,-0.380237,0.372364,0.803234,-0.322105,0.372731,0.749566,-0.232678,0.367823,-0.261254,-0.185798,0.367974,-0.119399,0.224143,0.376868,1.478116,0.006783,0.369567,-0.298632,0.278887,0.373916,1.220715,0.326457,0.373963,1.257272,0.366086,0.374833,1.285826,0.404856,0.374502,1.313894,0.455467,0.373203,1.351065,0.432090,0.366948,0.533732,0.422339,0.366953,0.424039,0.413138,0.366154,0.315128,0.661115,0.367593,0.404312,,,,-0.207533,0.368319,-0.185567,-0.255115,0.367142,-0.327631,,,,,,
1625,16.250000,-0.514471,0.371875,0.600583,-0.380265,0.372366,0.803203,-0.322112,0.372726,0.749557,-0.232680,0.367835,-0.261219,-0.185903,0.367954,-0.119329,0.223953,0.376885,1.477986,0.006800,0.369566,-0.298465,0.278914,0.373928,1.220632,0.326432,0.373927,1.257255,0.366065,0.374857,1.285853,0.404768,0.374501,1.313950,0.455415,0.373245,1.351142,0.432031,0.366929,0.533683,0.422332,0.366959,0.423965,0.413198,0.366175,0.315058,0.661128,0.367592,0.404368,,,,-0.207551,0.368320,-0.185539,-0.255048,0.367142,-0.327625,,,,,,
1626,16.260000,-0.514512,0.371870,0.600601,-0.380278,0.372369,0.803216,-0.322148,0.372737,0.749582,-0.232655,0.367817,-0.261275,-0.185947,0.367949,-0.119385,0.223878,0.376858,1.477922,0.006852,0.369582,-0.298385,0.278933,0.373947,1.220603,0.326426,0.373947,1.257223,0.366054,0.374832,1.285848,0.404771,0.374497,1.313933,0.455328,0.373255,1.351139,0.431945,0.366937,0.533591,0.422326,0.366962,0.423907,0.413270,0.366198,0.314988,0.661136,0.367601,0.404449,,,,-0.207572,0.368316,-0.185596,-0.254996,0.367158,-0.327713,,,,,,
1627,16.270000,-0.514544,0.371845,0.600640,-0.380285,0.372345,0.803259,-0.322166,0.372743,0.749580,-0.232610,0.367777,-0.261394,-0.185939,0.367954,-0.119453,0.223954,0.376873,1.477960,0.006838,0.369557,-0.298503,0.278851,0.373919,1.220622,0.326370,0.373930,1.257221,0.366070,0.374832,1.285824,0.404823,0.374515,1.313870,0.455356,0.373243,1.351063,0.431960,0.366931,0.533603,0.422318,0.366963,0.423923,0.413199,0.366153,0.315006,0.661124,0.367572,0.404424,,,,-0.207577,0.368337,-0.185661,-0.255001,0.367147,-0.327772,,,,,,
1628,16.280000,-0.514633,0.371858,0.600694,-0.380262,0.372339,0.803249,-0.322171,0.372766,0.749551,-0.232658,0.367818,-0.261347,-0.185828,0.367981,-0.119483,0.224118,0.376889,1.478019,0.006780,0.369570,-0.298677,0.278867,0.373921,1.220630,0.326387,0.373939,1.257227,0.366103,0.374822,1.285800,0.404807,0.374502,1.313854,0.455414,0.373211,1.351005,0.432055,0.366933,0.533708,0.422332,0.366962,0.424022,0.413169,0.366171,0.315118,0.661099,0.367593,0.404344,,,,-0.207533,0.368329,-0.185662,-0.255062,0.367143,-0.327744,,,,,,
1629,16.290000,-0.514628,0.371839,0.600665,-0.380237,0.372357,0.803225,-0.322155,0.372718,0.749492,-0.232692,0.367837,-0.261276,-0.185766,0.367973,-0.119445,0.224196,0.376891,1.478049,0.006755,0.369560,-0.298715,0.278933,0.373909,1.220672,0.326450,0.373934,1.257227,0.366127,0.374795,1.285827,0.404869,0.374506,1.313864,0.455528,0.373207,1.351020,0.432058,0.366939,0.533727,0.422324,0.366988,0.424042,0.413111,0.366161,0.315133,0.661094,0.367586,0.404335,,,,-0.207499,0.368329,-0.185590,-0.255125,0.367158,-0.327645,,,,,,
1630,16.300000,-0.514567,0.371841,0.600612,-0.380280,0.372361,0.803189,-0.322173,0.372742,0.749505,-0.232660,0.367822,-0.261222,-0.185836,0.367970,-0.119351,0.224233,0.376899,1.478061,0.006795,0.369582,-0.298562,0.278990,0.373938,1.220660,0.326499,0.373991,1.257197,0.366129,0.374806,1.285804,0.404911,0.374478,1.313881,0.455521,0.373219,1.351039,0.431961,0.366926,0.533658,0.422312,0.366967,0.423965,0.413172,0.366154,0.315051,0.661072,0.367588,0.404401,,,,-0.207527,0.368318,-0.185533,-0.255082,0.367144,-0.327609,,,,,,
1631,16.310000,-0.514491,0.371867,0.600496,-0.380388,0.372331,0.803188,-0.322177,0.372750,0.749538,-0.232654,0.367822,-0.261256,-0.185937,0.367955,-0.119359,0.224125,0.376882,1.478010,0.006822,0.369575,-0.298406,0.278991,0.373926,1.220646,0.326447,0.373919,1.257222,0.366152,0.374838,1.285805,0.404885,0.374469,1.313863,0.455473,0.373205,1.351035,0.431952,0.366938,0.533620,0.422317,0.366952,0.423917,0.413223,0.366168,0.315005,0.661125,0.367575,0.404456,,,,-0.207569,0.368313,-0.185549,-0.255014,0.367152,-0.327670,,,,,,
1632,16.320000,-0.514530,0.371857,0.600486,-0.380415,0.372314,0.803176,-0.322206,0.372738,0.749529,-0.232673,0.367824,-0.261329,-0.185953,0.367957,-0.119415,0.224013,0.376872,1.477943,0.006822,0.369578,-0.298441,0.278919,0.373941,1.220571,0.326408,0.373894,1.257210,0.366091,0.374817,1.285822,0.404802,0.374489,1.313876,0.455408,0.373222,1.351077,0.432000,0.366925,0.533680,0.422315,0.366970,0.423974,0.413181,0.366144,0.315055,0.661108,0.367571,0.404397,,,,-0.207585,0.368321,-0.185621,-0.254992,0.367176,-0.327756,,,,,,
1633,16.330000,-0.514191,0.372390,0.600830,-0.380300,0.372342,0.803139,-0.322199,0.372735,0.749432,-0.232665,0.367828,-0.261359,-0.185857,0.367956,-0.119467,0.223989,0.376887,1.477893,0.006801,0.369578,-0.298602,0.278978,0.373968,1.220515,0.326396,0.373906,1.257213,0.366110,0.374822,1.285808,0.404786,0.374468,1.313886,0.455396,0.373227,1.351078,0.432085,0.366929,0.533728,0.422341,0.366964,0.424039,0.413177,0.366188,0.315128,0.661116,0.367588,0.404318,,,,-0.207559,0.368329,-0.185673,-0.255051,0.367165,-0.327754,,,,,,
1634,16.340000,-0.513823,0.371823,0.600603,-0.380255,0.372383,0.803133,-0.322189,0.372770,0.749395,-0.232674,0.367825,-0.261305,-0.185779,0.367981,-0.119465,0.224058,0.376896,1.477926,0.006754,0.369567,-0.298722,0.278949,0.373915,1.220610,0.326427,0.373932,1.257200,0.366092,0.374812,1.285810,0.404828,0.374477,1.313842,0.455452,0.373217,1.351040,0.432090,0.366936,0.533716,0.422380,0.366978,0.424028,0.413151,0.366158,0.315115,0.661126,0.367580,0.404334,,,,-0.207509,0.368326,-0.185630,-0.255112,0.367154,-0.327687,,,,,,
1635,16.350000,-0.513774,0.371853,0.600575,-0.380337,0.372383,0.803164,-0.322215,0.372757,0.749481,-0.232667,0.367840,-0.261230,-0.185726,0.367972,-0.119398,0.224194,0.376862,1.478003,0.006764,0.369572,-0.298674,0.278887,0.373925,1.220642,0.326361,0.373837,1.257229,0.366125,0.374798,1.285758,0.404868,0.374496,1.313811,0.455476,0.373212,1.350956,0.431994,0.366922,0.533641,0.422314,0.366958,0.423934,0.413194,0.366152,0.315023,0.661133,0.367575,0.404408,,,,-0.207477,0.368323,-0.185550,-0.255093,0.367136,-0.327606,,,,,,
1636,16.360000,-0.513671,0.371840,0.600479,-0.380477,0.372321,0.803207,-0.322257,0.372744,0.749580,-0.232645,0.367837,-0.261196,-0.185775,0.367969,-0.119273,0.224265,0.376873,1.478036,0.006798,0.369592,-0.298525,0.278863,0.373925,1.220646,0.326359,0.373874,1.257227,0.366140,0.374798,1.285778,0.404885,0.374460,1.313744,0.455423,0.373134,1.350891,0.431941,0.366947,0.533631,0.422337,0.366983,0.423926,0.413211,0.366160,0.315009,0.661107,0.367587,0.404431,,,,-0.207477,0.368308,-0.185510,-0.255064,0.367166,-0.327574,,,,,,
1637,16.370000,-0.514043,0.372372,0.600747,-0.380489,0.372289,0.803178,-0.322253,0.372741,0.749536,-0.232641,0.367843,-0.261260,-0.185877,0.367976,-0.119361,0.224151,0.376892,1.478007,0.006833,0.369562,-0.298470,0.278929,0.373964,1.220616,0.326332,0.373841,1.257233,0.366115,0.374813,1.285775,0.404844,0.374466,1.313786,0.455465,0.373200,1.350917,0.432064,0.366922,0.533710,0.422313,0.366966,0.424014,0.413161,0.366140,0.315103,0.661114,0.367581,0.404342,,,,-0.207531,0.368311,-0.185543,-0.255017,0.367147,-0.327659,,,,,,
1638,16.380000,-0.514168,0.372380,0.600806,-0.380306,0.372361,0.803103,-0.322192,0.372770,0.749404,-0.232634,0.367820,-0.261366,-0.185890,0.367978,-0.119468,0.224029,0.376884,1.477889,0.006830,0.369572,-0.298546,0.279015,0.373979,1.220552,0.326452,0.373913,1.257196,0.366143,0.374808,1.285811,0.404846,0.374465,1.313846,0.455414,0.373208,1.351049,0.432123,0.366919,0.533759,0.422360,0.366946,0.424083,0.413106,0.366140,0.315170,0.661116,0.367591,0.404291,,,,-0.207549,0.368345,-0.185647,-0.255037,0.367162,-0.327771,,,,,,
1639,16.390000,-0.514237,0.372365,0.600872,-0.380197,0.372293,0.802914,-0.322129,0.372764,0.749321,-0.232666,0.367848,-0.261378,-0.185803,0.367980,-0.119513,0.223970,0.376865,1.477867,0.006787,0.369576,-0.298699,0.279031,0.373898,1.220585,0.326538,0.373963,1.257164,0.366124,0.374807,1.285804,0.404851,0.374466,1.313924,0.455435,0.373210,1.351125,0.432087,0.366917,0.533715,0.422356,0.366954,0.424030,0.413178,0.366142,0.315122,0.661145,0.367579,0.404336,,,,-0.207529,0.368304,-0.185690,-0.255074,0.367167,-0.327789,,,,,,
1640,16.400000,-0.513804,0.371837,0.600564,-0.380234,0.372370,0.803087,-0.322162,0.372746,0.749359,-0.232642,0.367820,-0.261282,-0.185691,0.367986,-0.119458,0.224081,0.376871,1.477911,0.006722,0.369592,-0.298803,0.279040,0.373963,1.220577,0.326469,0.373918,1.257209,0.366136,0.374822,1.285810,0.404857,0.374501,1.313854,0.455458,0.373237,1.351050,0.432028,0.366911,0.533650,0.422359,0.366952,0.423927,0.413258,0.366163,0.315023,0.661169,0.367581,0.404419,,,,-0.207466,0.368305,-0.185604,-0.255102,0.367142,-0.327661,,,,,,
1641,16.410000,-0.514655,0.371860,0.600586,-0.380298,0.372342,0.803146,-0.322193,0.372753,0.749465,-0.232607,0.367800,-0.261178,-0.185658,0.367983,-0.119304,0.224248,0.376885,1.478059,0.006823,0.369592,-0.298659,0.278834,0.373923,1.220640,0.326346,0.373877,1.257216,0.366093,0.374786,1.285785,0.404867,0.374495,1.313741,0.455488,0.373191,1.350867,0.432013,0.366909,0.533656,0.422384,0.366959,0.423970,0.413233,0.366148,0.315034,0.661163,0.367576,0.404403,,,,-0.207431,0.368329,-0.185501,-0.255080,0.367151,-0.327553,,,,,,
1642,16.420000,-0.513711,0.371849,0.600524,-0.380290,0.372352,0.803148,-0.322195,0.372745,0.749453,-0.232609,0.367818,-0.261195,-0.185748,0.367954,-0.119291,0.224291,0.376886,1.478057,0.006859,0.369562,-0.298508,0.278754,0.373924,1.220637,0.326240,0.373816,1.257267,0.366097,0.374792,1.285755,0.404844,0.374474,1.313676,0.455443,0.373185,1.350774,0.432124,0.366934,0.533753,0.422390,0.366925,0.424071,0.413147,0.366155,0.315158,0.661142,0.367585,0.404310,,,,-0.207468,0.368318,-0.185501,-0.255010,0.367151,-0.327584,,,,,,
1643,16.430000,-0.514694,0.371830,0.600592,-0.380170,0.372287,0.802899,-0.322118,0.372734,0.749317,-0.232616,0.367824,-0.261342,-0.185876,0.367961,-0.119424,0.224170,0.376880,1.477979,0.006866,0.369586,-0.298474,0.278858,0.373963,1.220550,0.326350,0.373885,1.257182,0.366104,0.374790,1.285748,0.404836,0.374456,1.313751,0.455426,0.373187,1.350870,0.432157,0.366919,0.533809,0.422350,0.366952,0.424125,0.413080,0.366152,0.315222,0.661166,0.367601,0.404275,,,,-0.207535,0.368298,-0.185596,-0.254985,0.367143,-0.327726,,,,,,
1644,16.440000,-0.513844,0.371858,0.600578,-0.380050,0.372307,0.802834,-0.322059,0.372686,0.749160,-0.232622,0.367821,-0.261406,-0.185838,0.367967,-0.119516,0.223977,0.376876,1.477838,0.006837,0.369584,-0.298644,0.279001,0.373911,1.220566,0.326512,0.373922,1.257188,0.366155,0.374790,1.285798,0.404816,0.374467,1.313881,0.455431,0.373188,1.351093,0.432115,0.366915,0.533749,0.422354,0.366933,0.424060,0.413176,0.366176,0.315146,0.661146,0.367594,0.404319,,,,-0.207515,0.368321,-0.185682,-0.255025,0.367160,-0.327801,,,,,,
1645,16.450000,-0.513854,0.371854,0.600583,-0.380043,0.372318,0.802808,-0.322024,0.372718,0.749173,-0.232636,0.367829,-0.261355,-0.185714,0.368001,-0.119499,0.223974,0.376875,1.477853,0.006743,0.369561,-0.298863,0.279086,0.373905,1.220563,0.326560,0.373968,1.257177,0.366152,0.374822,1.285809,0.404869,0.374496,1.313910,0.455496,0.373212,1.351143,0.432026,0.366935,0.533674,0.422360,0.366944,0.423950,0.413275,0.366174,0.315028,0.661177,0.367568,0.404421,,,,-0.207457,0.368323,-0.185663,-0.255103,0.367133,-0.327717,,,,,,
1646,16.460000,-0.514698,0.371840,0.600576,-0.380164,0.372282,0.802864,-0.322116,0.372738,0.749287,-0.232642,0.367837,-0.261227,-0.185637,0.367968,-0.119416,0.224154,0.376879,1.477966,0.006759,0.369577,-0.298830,0.278975,0.373924,1.220642,0.326440,0.373930,1.257206,0.366164,0.374831,1.285801,0.404894,0.374465,1.313823,0.455484,0.373211,1.350988,0.432042,0.366900,0.533671,0.422377,0.366951,0.423962,0.413283,0.366182,0.315034,0.661178,0.367592,0.404416,,,,-0.207394,0.368309,-0.185553,-0.255081,0.367148,-0.327597,,,,,,
1647,16.470000,-0.514647,0.371855,0.600528,-0.380306,0.372351,0.803110,-0.322230,0.372753,0.749409,-0.232601,0.367840,-0.261182,-0.185618,0.367980,-0.119311,0.224340,0.376877,1.478111,0.006860,0.369566,-0.298607,0.278749,0.373929,1.220671,0.326252,0.373848,1.257244,0.366098,0.374786,1.285769,0.404845,0.374510,1.313709,0.455469,0.373160,1.350771,0.432168,0.366918,0.533739,0.422431,0.366924,0.424085,0.413177,0.366159,0.315162,0.661184,0.367582,0.404279,,,,-0.207399,0.368329,-0.185472,-0.255020,0.367129,-0.327561,,,,,,
1648,16.480000,-0.513758,0.371861,0.600468,-0.380328,0.372361,0.803096,-0.322255,0.372760,0.749388,-0.232574,0.367846,-0.261235,-0.185747,0.367965,-0.119312,0.224291,0.376883,1.478072,0.006893,0.369577,-0.298506,0.278634,0.373942,1.220688,0.326200,0.373807,1.257260,0.366054,0.374772,1.285753,0.404773,0.374462,1.313715,0.455382,0.373132,1.350758,0.432219,0.366922,0.533804,0.422443,0.366921,0.424129,0.413129,0.366140,0.315206,0.661200,0.367572,0.404230,,,,-0.207427,0.368317,-0.185518,-0.254980,0.367160,-0.327626,,,,,,
1649,16.490000,-0.513914,0.371848,0.600521,-0.380210,0.372289,0.802836,-0.322209,0.372737,0.749219,-0.232573,0.367808,-0.261357,-0.185767,0.367961,-0.119455,0.224066,0.376870,1.477919,0.006881,0.369572,-0.298593,0.278858,0.373943,1.220564,0.326349,0.373908,1.257190,0.366075,0.374775,1.285799,0.404780,0.374494,1.313799,0.455383,0.373202,1.350922,0.432133,0.366926,0.533730,0.422406,0.366927,0.424060,0.413226,0.366198,0.315135,0.661176,0.367584,0.404307,,,,-0.207469,0.368326,-0.185637,-0.254980,0.367184,-0.327758,,,,,,
1650,16.500000,-0.514021,0.371857,0.600556,-0.380122,0.372331,0.802760,-0.322159,0.372740,0.749065,-0.232599,0.367825,-0.261405,-0.185701,0.367980,-0.119534,0.223906,0.376859,1.477814,0.006806,0.369563,-0.298774,0.279099,0.373973,1.220502,0.326514,0.373966,1.257154,0.366148,0.374830,1.285783,0.404840,0.374495,1.313895,0.455400,0.373223,1.351105,0.432038,0.366919,0.533675,0.422359,0.366952,0.423970,0.413255,0.366155,0.315044,0.661172,0.367553,0.404427,,,,-0.207449,0.368315,-0.185688,-0.255013,0.367202,-0.327799,,,,,,
1651,16.510000,-0.513912,0.371841,0.600502,-0.380168,0.372317,0.802773,-0.322148,0.372743,0.749118,-0.232600,0.367819,-0.261343,-0.185640,0.367985,-0.119501,0.223986,0.376878,1.477863,0.006763,0.369574,-0.298872,0.279109,0.373950,1.220523,0.326528,0.373950,1.257196,0.366160,0.374815,1.285799,0.404837,0.374473,1.313876,0.455442,0.373240,1.351086,0.432072,0.366921,0.533706,0.422368,0.366945,0.424012,0.413247,0.366184,0.315084,0.661187,0.367565,0.404378,,,,-0.207412,0.368327,-0.185653,-0.255067,0.367148,-0.327713,,,,,,
1652,16.520000,-0.513747,0.371844,0.600395,-0.380310,0.372301,0.802817,-0.322222,0.372768,0.749297,-0.232597,0.367837,-0.261216,-0.185572,0.367988,-0.119354,0.224275,0.376873,1.478035,0.006828,0.369555,-0.298747,0.278865,0.373921,1.220631,0.326420,0.373931,1.257194,0.366119,0.374795,1.285778,0.404865,0.374485,1.313746,0.455502,0.373212,1.350855,0.432158,0.366918,0.533794,0.422392,0.366926,0.424127,0.413137,0.366154,0.315204,0.661166,0.367580,0.404272,,,,-0.207346,0.368319,-0.185529,-0.255040,0.367140,-0.327577,,,,,,
1653,16.530000,-0.514138,0.372382,0.600658,-0.380440,0.372236,0.802861,-0.322246,0.372734,0.749381,-0.232555,0.367845,-0.261149,-0.185591,0.367971,-0.119290,0.224433,0.376898,1.478151,0.006875,0.369575,-0.298611,0.278616,0.373963,1.220725,0.326190,0.373826,1.257290,0.366054,0.374764,1.285749,0.404833,0.374444,1.313645,0.455480,0.373188,1.350664,0.432182,0.366929,0.533799,0.422413,0.366919,0.424133,0.413106,0.366132,0.315201,0.661161,0.367591,0.404225,,,,-0.207356,0.368353,-0.185463,-0.254989,0.367164,-0.327531,,,,,,
