Format Version,1.23,Take Name,Take 2023-11-20 04.33.16 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2023-11-20 04.33.16.833 PM,Capture Start Frame,5943418,Total Frames in Take,2850,Total Exported Frames,2850,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1153,11.530000,-0.819409,0.377140,1.183171,-0.744003,0.376685,1.208055,-0.707666,0.376316,0.968531,-0.916768,0.369850,-1.073428,-0.864251,0.368306,-1.121607,-0.754894,0.367377,-1.224641,-0.672676,0.372312,-0.973910,0.313173,0.370117,0.204383,0.461564,0.365963,0.422145,0.492860,0.366010,0.369167,0.517179,0.366720,0.328849,0.543325,0.366011,0.285455,0.574830,0.365146,0.233927,0.531668,0.365588,-0.980978,0.623938,0.364968,-1.040719,0.715367,0.362615,-1.100191,0.753349,0.367431,-0.839319,-0.807834,0.369588,-1.175678
1154,11.540000,-0.819361,0.377154,1.181449,-0.743989,0.376723,1.206377,-0.707592,0.376365,0.966770,-0.916724,0.369886,-1.073395,-0.864228,0.368296,-1.121584,-0.754909,0.367359,-1.224683,-0.672560,0.372331,-0.973984,0.312411,0.370109,0.203951,0.460639,0.366044,0.421679,0.492057,0.366051,0.368895,0.517736,0.366738,0.326093,0.542581,0.366046,0.285091,0.574046,0.365209,0.233511,0.530172,0.365506,-0.981534,0.621644,0.363893,-1.041347,0.714015,0.362721,-1.100557,0.751710,0.367480,-0.839766,-0.807768,0.369581,-1.175687
1155,11.550000,-0.819641,0.377540,1.179351,-0.744005,0.376748,1.204631,-0.707594,0.376340,0.964934,-0.916758,0.369869,-1.073319,-0.864280,0.368326,-1.121513,-0.754992,0.367406,-1.224622,-0.672571,0.372341,-0.973946,0.311268,0.370185,0.203680,0.459832,0.366070,0.421488,0.491157,0.366307,0.368807,0.516649,0.366240,0.325423,0.541827,0.366113,0.284800,0.573232,0.365268,0.233211,0.529153,0.366140,-0.982700,0.620780,0.364784,-1.042007,0.712676,0.362902,-1.101133,0.750239,0.367505,-0.840378,-0.807860,0.369593,-1.175628
1156,11.560000,-0.819674,0.377578,1.177901,-0.744071,0.376778,1.203035,-0.707663,0.376310,0.963419,-0.916819,0.369869,-1.073312,-0.864298,0.368279,-1.121464,-0.755010,0.367386,-1.224567,-0.672708,0.372368,-0.973875,0.310355,0.370106,0.203589,0.458955,0.365965,0.421342,0.490357,0.366285,0.368609,0.515979,0.366477,0.325327,0.541044,0.366200,0.284613,0.572325,0.365264,0.233192,0.527517,0.365465,-0.982978,0.619618,0.364848,-1.042807,0.710791,0.362244,-1.102215,0.749052,0.367452,-0.841120,-0.807828,0.369614,-1.175558
1157,11.570000,-0.819643,0.377287,1.176890,-0.744202,0.376777,1.201878,-0.707881,0.376303,0.962287,-0.916836,0.369853,-1.073361,-0.864330,0.368322,-1.121524,-0.754962,0.367389,-1.224539,-0.672793,0.372377,-0.973817,0.309611,0.370031,0.203507,0.458140,0.365916,0.421249,0.489616,0.366426,0.368507,0.515413,0.366795,0.325303,0.540227,0.366232,0.284313,0.571518,0.365320,0.233061,0.526258,0.365594,-0.983853,0.618353,0.364868,-1.043715,0.709767,0.362495,-1.103130,0.747946,0.367413,-0.842228,-0.807842,0.369592,-1.175585
1158,11.580000,-0.819897,0.377203,1.176016,-0.744461,0.376702,1.201037,-0.708034,0.376310,0.961415,-0.916812,0.369873,-1.073432,-0.864298,0.368308,-1.121584,-0.754899,0.367402,-1.224616,-0.672726,0.372361,-0.973868,0.308991,0.370013,0.203202,0.457420,0.366004,0.421088,0.488939,0.366404,0.368349,0.514919,0.367168,0.325554,0.539546,0.366230,0.284089,0.570817,0.365319,0.232921,0.525031,0.365514,-0.984921,0.617953,0.365411,-1.045444,0.708587,0.362552,-1.104423,0.746841,0.367454,-0.843607,-0.807806,0.369619,-1.175632
1159,11.590000,-0.820566,0.377435,1.175117,-0.745076,0.376719,1.200325,-0.708280,0.376228,0.960744,-0.916758,0.369890,-1.073422,-0.864225,0.368292,-1.121578,-0.754910,0.367399,-1.224676,-0.672606,0.372375,-0.973968,0.308574,0.370006,0.202788,0.456867,0.366024,0.420850,0.488134,0.366508,0.368406,0.514678,0.367417,0.325433,0.539034,0.366284,0.283908,0.570428,0.365293,0.232790,0.523497,0.365366,-0.986182,0.615346,0.364634,-1.046179,0.707057,0.362685,-1.105745,0.745519,0.367505,-0.845113,-0.807768,0.369527,-1.175687
1160,11.600000,-0.820965,0.377289,1.174554,-0.745412,0.376577,1.199764,-0.708622,0.376298,0.960130,-0.916737,0.369917,-1.073340,-0.864278,0.368325,-1.121539,-0.755010,0.367422,-1.224686,-0.672537,0.372389,-0.974021,0.308283,0.370026,0.202471,0.456535,0.366018,0.420526,0.487846,0.366472,0.368156,0.514391,0.367536,0.325285,0.538737,0.366267,0.283642,0.570129,0.365262,0.232485,0.521876,0.365426,-0.987211,0.613629,0.364698,-1.047272,0.704585,0.362070,-1.107251,0.743910,0.367587,-0.846316,-0.807837,0.369579,-1.175635
1161,11.610000,-0.821297,0.377289,1.173999,-0.745650,0.376638,1.199123,-0.709195,0.376307,0.959433,-0.916784,0.369893,-1.073251,-0.864307,0.368303,-1.121444,-0.755009,0.367409,-1.224584,-0.672587,0.372349,-0.973911,0.307966,0.370077,0.202268,0.456393,0.366056,0.420282,0.487613,0.366498,0.367949,0.514249,0.367651,0.325077,0.538527,0.366271,0.283322,0.569831,0.365240,0.232120,0.519949,0.365432,-0.988002,0.612555,0.365282,-1.048638,0.703234,0.362526,-1.107793,0.742049,0.367662,-0.846985,-0.807850,0.369619,-1.175546
1162,11.620000,-0.821446,0.377314,1.173094,-0.745770,0.376672,1.198071,-0.709600,0.376358,0.958493,-0.916816,0.369857,-1.073271,-0.864345,0.368329,-1.121454,-0.754997,0.367421,-1.224531,-0.672689,0.372320,-0.973812,0.307627,0.370119,0.202195,0.456216,0.366022,0.420002,0.487370,0.366498,0.367778,0.513966,0.367732,0.324904,0.538179,0.366257,0.283060,0.569475,0.365155,0.231761,0.518590,0.366007,-0.988995,0.611069,0.365581,-1.049185,0.701706,0.362720,-1.108266,0.740071,0.367619,-0.847514,-0.807874,0.369641,-1.175506
1163,11.630000,-0.821215,0.376994,1.172056,-0.745810,0.376665,1.196899,-0.709666,0.376295,0.957415,-0.916834,0.369874,-1.073348,-0.864293,0.368309,-1.121507,-0.754932,0.367432,-1.224554,-0.672689,0.372356,-0.973810,0.307195,0.370169,0.202026,0.455791,0.366048,0.419812,0.486976,0.366519,0.367632,0.513706,0.367985,0.324722,0.537733,0.366208,0.282877,0.569041,0.365153,0.231571,0.516957,0.365918,-0.989613,0.608600,0.364789,-1.049222,0.700104,0.362889,-1.108922,0.738621,0.367564,-0.848239,-0.807830,0.369575,-1.175547
1164,11.640000,-0.821108,0.376879,1.170926,-0.745814,0.376674,1.195900,-0.709293,0.376250,0.956324,-0.916766,0.369856,-1.073370,-0.864251,0.368310,-1.121542,-0.754926,0.367429,-1.224651,-0.672560,0.372361,-0.973938,0.306744,0.370218,0.201719,0.455267,0.366038,0.419617,0.486548,0.366471,0.367739,0.513412,0.368343,0.324850,0.537284,0.366233,0.282721,0.568516,0.365204,0.231469,0.515673,0.365889,-0.990395,0.607104,0.364801,-1.050251,0.697916,0.362214,-1.110129,0.737552,0.367629,-0.849217,-0.807801,0.369573,-1.175627
1165,11.650000,-0.820952,0.376888,1.169961,-0.745745,0.376643,1.195134,-0.708858,0.376234,0.955413,-0.916696,0.369856,-1.073318,-0.864263,0.368342,-1.121546,-0.754983,0.367388,-1.224677,-0.672501,0.372376,-0.974017,0.306213,0.370176,0.201362,0.454675,0.366073,0.419364,0.485561,0.366142,0.368043,0.513080,0.368549,0.324764,0.537278,0.366591,0.282468,0.568027,0.365208,0.231306,0.513953,0.365260,-0.990959,0.605849,0.364846,-1.051312,0.696896,0.362629,-1.111201,0.736300,0.367673,-0.850413,-0.807809,0.369585,-1.175655
1166,11.660000,-0.820998,0.377223,1.169101,-0.745571,0.376590,1.194575,-0.708637,0.376234,0.954761,-0.916734,0.369850,-1.073243,-0.864273,0.368317,-1.121451,-0.755031,0.367401,-1.224630,-0.672517,0.372356,-0.973995,0.305647,0.370159,0.201079,0.454268,0.366089,0.419124,0.484967,0.366181,0.367753,0.511504,0.366509,0.322675,0.536909,0.366660,0.282177,0.567575,0.365235,0.231030,0.512592,0.365321,-0.992238,0.605335,0.365534,-1.053082,0.695831,0.362887,-1.112294,0.734783,0.367693,-0.851559,-0.807850,0.369611,-1.175576
1167,11.670000,-0.820804,0.377159,1.168671,-0.745346,0.376579,1.194012,-0.708813,0.376198,0.954252,-0.916781,0.369856,-1.073208,-0.864330,0.368320,-1.121420,-0.755018,0.367382,-1.224543,-0.672612,0.372356,-0.973867,0.305250,0.370179,0.200941,0.453982,0.366109,0.418845,0.484710,0.366097,0.367495,0.511175,0.366547,0.322479,0.535210,0.365343,0.283747,0.567158,0.365232,0.230722,0.510977,0.365243,-0.993678,0.602286,0.363773,-1.053777,0.694560,0.362948,-1.113299,0.732992,0.367628,-0.852631,-0.807877,0.369607,-1.175508
1168,11.680000,-0.820728,0.377079,1.168142,-0.745246,0.376544,1.193351,-0.708782,0.375869,0.953961,-0.916813,0.369835,-1.073257,-0.864315,0.368301,-1.121428,-0.754991,0.367408,-1.224518,-0.672652,0.372318,-0.973818,0.304849,0.370210,0.200724,0.453659,0.366142,0.418466,0.484472,0.365942,0.367387,0.510985,0.366702,0.322328,0.536183,0.366698,0.281638,0.566728,0.365144,0.230475,0.509428,0.365208,-0.994745,0.600618,0.363603,-1.054711,0.692339,0.362109,-1.114616,0.731421,0.367750,-0.853547,-0.807829,0.369623,-1.175491
1169,11.690000,-0.820830,0.377035,1.167290,-0.745386,0.376588,1.192363,-0.708999,0.376150,0.952782,-0.916747,0.369846,-1.073289,-0.864264,0.368332,-1.121494,-0.754939,0.367409,-1.224588,-0.672613,0.372368,-0.973902,0.304497,0.370212,0.200473,0.453127,0.366094,0.418135,0.484169,0.365772,0.367289,0.510693,0.366851,0.322217,0.535737,0.366688,0.281439,0.566321,0.365112,0.230321,0.507803,0.365273,-0.995493,0.598937,0.363445,-1.055559,0.691059,0.362450,-1.115395,0.730033,0.367682,-0.854514,-0.807798,0.369592,-1.175574
1170,11.700000,-0.820818,0.376722,1.166384,-0.745502,0.376605,1.191306,-0.708889,0.376205,0.951613,-0.916708,0.369888,-1.073291,-0.864251,0.368334,-1.121520,-0.754985,0.367427,-1.224683,-0.672506,0.372423,-0.974034,0.304053,0.370255,0.200173,0.452507,0.365982,0.417896,0.484011,0.365968,0.364589,0.510385,0.367222,0.322112,0.535196,0.366630,0.281197,0.565866,0.365092,0.230152,0.506792,0.365875,-0.996689,0.599166,0.365379,-1.057090,0.689692,0.362519,-1.116502,0.728777,0.367666,-0.855760,-0.807795,0.369572,-1.175646
1171,11.710000,-0.820703,0.376812,1.165060,-0.745395,0.376612,1.190137,-0.708783,0.376213,0.950427,-0.916709,0.369859,-1.073242,-0.864249,0.368328,-1.121464,-0.755030,0.367389,-1.224688,-0.672430,0.372334,-0.974075,0.303552,0.370211,0.199881,0.451974,0.365993,0.417616,0.483480,0.366254,0.364571,0.506855,0.367146,0.324372,0.534649,0.366646,0.280889,0.565104,0.365087,0.229442,0.505150,0.365082,-0.997496,0.596177,0.363506,-1.057833,0.688457,0.362674,-1.117733,0.727605,0.367781,-0.857091,-0.807826,0.369633,-1.175602
1172,11.720000,-0.820468,0.376809,1.163977,-0.745116,0.376568,1.188841,-0.708486,0.375747,0.949354,-0.916744,0.369855,-1.073186,-0.864293,0.368323,-1.121407,-0.755079,0.367418,-1.224607,-0.672519,0.372369,-0.973958,0.302844,0.370076,0.199509,0.451362,0.366016,0.417221,0.482888,0.366333,0.364294,0.506754,0.366557,0.324374,0.533867,0.366371,0.280162,0.564472,0.365133,0.228995,0.504171,0.365692,-0.999309,0.595490,0.364507,-1.059208,0.686395,0.361970,-1.119343,0.726197,0.367963,-0.858371,-0.807880,0.369613,-1.175524
1173,11.730000,-0.820330,0.377161,1.162747,-0.744828,0.376497,1.187832,-0.708669,0.376088,0.947981,-0.916790,0.369828,-1.073179,-0.864324,0.368294,-1.121364,-0.755016,0.367412,-1.224513,-0.672615,0.372358,-0.973851,0.302182,0.370077,0.199016,0.450758,0.366007,0.416755,0.482324,0.366445,0.364006,0.507169,0.366466,0.321314,0.533190,0.366449,0.279710,0.563789,0.365155,0.228635,0.502198,0.365013,-1.000042,0.594113,0.364575,-1.060292,0.685246,0.362365,-1.120384,0.724557,0.367988,-0.859476,-0.807858,0.369612,-1.175485
1174,11.740000,-0.820197,0.377209,1.161800,-0.744702,0.376510,1.186796,-0.708730,0.376227,0.946988,-0.916760,0.369894,-1.073226,-0.864262,0.368328,-1.121424,-0.754969,0.367395,-1.224547,-0.672588,0.372320,-0.973840,0.301442,0.370086,0.198497,0.450112,0.366027,0.416247,0.481509,0.366444,0.363592,0.506668,0.366766,0.321006,0.532500,0.366500,0.279234,0.563085,0.365146,0.228111,0.500440,0.364973,-1.000990,0.593277,0.365295,-1.061857,0.683817,0.362579,-1.121072,0.722785,0.367917,-0.860385,-0.807848,0.369614,-1.175508
1175,11.750000,-0.820234,0.377233,1.160847,-0.744707,0.376530,1.185827,-0.708762,0.376256,0.946118,-0.916701,0.369839,-1.073230,-0.864235,0.368312,-1.121466,-0.754957,0.367411,-1.224620,-0.672482,0.372370,-0.973962,0.300630,0.370201,0.197939,0.449410,0.366052,0.415715,0.479101,0.367130,0.363774,0.506093,0.367162,0.320886,0.531888,0.366639,0.278821,0.562368,0.365195,0.227637,0.498213,0.363830,-1.001605,0.590741,0.364468,-1.062135,0.682192,0.362665,-1.121885,0.721257,0.367962,-0.861249,-0.807826,0.369612,-1.175583
1176,11.760000,-0.820123,0.377037,1.159891,-0.744738,0.376579,1.184754,-0.708710,0.376205,0.944932,-0.916671,0.369855,-1.073200,-0.864198,0.368293,-1.121432,-0.755005,0.367389,-1.224673,-0.672399,0.372351,-0.974056,0.299751,0.370307,0.197527,0.448576,0.366047,0.415287,0.478586,0.367015,0.363449,0.505456,0.367333,0.320617,0.531162,0.366766,0.278388,0.561515,0.365217,0.227245,0.496818,0.363714,-1.002362,0.589249,0.364360,-1.062868,0.679991,0.361986,-1.123006,0.720063,0.367952,-0.862084,-0.807811,0.369609,-1.175583
1177,11.770000,-0.820057,0.377101,1.158678,-0.744560,0.376530,1.183477,-0.708744,0.376257,0.943448,-0.916726,0.369843,-1.073151,-0.864250,0.368318,-1.121383,-0.755071,0.367404,-1.224610,-0.672425,0.372338,-0.974024,0.298968,0.370376,0.197222,0.447761,0.366082,0.414900,0.478684,0.366469,0.363226,0.503666,0.365516,0.318403,0.530362,0.366815,0.277965,0.560718,0.365227,0.226790,0.495831,0.363694,-1.003084,0.588189,0.364527,-1.063689,0.679120,0.362336,-1.123786,0.718935,0.367976,-0.862939,-0.807898,0.369613,-1.175533
1178,11.780000,-0.820070,0.377312,1.157002,-0.744367,0.376569,1.181733,-0.708891,0.376299,0.941887,-0.916753,0.369816,-1.073138,-0.864328,0.368334,-1.121374,-0.755091,0.367407,-1.224535,-0.672562,0.372349,-0.973896,0.298080,0.370392,0.196869,0.446952,0.366100,0.414393,0.477928,0.366451,0.362893,0.503036,0.365892,0.318133,0.529568,0.366856,0.277530,0.559825,0.365148,0.226280,0.494749,0.363686,-1.004203,0.587300,0.364571,-1.064598,0.678501,0.362563,-1.124565,0.717771,0.367989,-0.863833,-0.807904,0.369652,-1.175478
1179,11.790000,-0.819726,0.376926,1.155642,-0.744121,0.376549,1.180114,-0.708919,0.376288,0.940188,-0.916765,0.369826,-1.073182,-0.864277,0.368307,-1.121391,-0.755017,0.367419,-1.224528,-0.672632,0.372339,-0.973824,0.297138,0.370400,0.196344,0.445990,0.366074,0.413999,0.476934,0.366313,0.362467,0.502562,0.366705,0.318372,0.528709,0.366888,0.277087,0.559017,0.365144,0.225901,0.493705,0.363646,-1.005150,0.587111,0.365112,-1.066004,0.677771,0.362644,-1.125313,0.716600,0.368048,-0.864497,-0.807860,0.369600,-1.175469
1180,11.800000,-0.819949,0.377054,1.153933,-0.744446,0.376711,1.178621,-0.708973,0.376222,0.938623,-0.916684,0.369847,-1.073206,-0.864236,0.368331,-1.121421,-0.754968,0.367403,-1.224586,-0.672528,0.372304,-0.973905,0.296177,0.370407,0.195781,0.444978,0.366165,0.413507,0.475355,0.366283,0.362558,0.500397,0.366642,0.319944,0.527472,0.366818,0.276783,0.557850,0.365154,0.225089,0.493217,0.364681,-1.005847,0.584361,0.363410,-1.066136,0.676723,0.362712,-1.125887,0.715543,0.368129,-0.865147,-0.807765,0.369608,-1.175531
1181,11.810000,-0.820062,0.377011,1.152241,-0.744629,0.376746,1.176945,-0.709031,0.376123,0.936941,-0.916637,0.369825,-1.073181,-0.864198,0.368331,-1.121444,-0.755013,0.367384,-1.224656,-0.672409,0.372353,-0.974041,0.295245,0.370332,0.195342,0.443866,0.366127,0.413063,0.475001,0.366225,0.360202,0.499297,0.366541,0.319917,0.526200,0.366462,0.275940,0.556794,0.365215,0.224645,0.492483,0.365275,-1.006543,0.583583,0.364246,-1.066548,0.675264,0.362695,-1.126511,0.714612,0.368173,-0.865833,-0.807808,0.369621,-1.175586
1182,11.820000,-0.820054,0.376576,1.150932,-0.744792,0.376663,1.175166,-0.709121,0.376274,0.935269,-0.916653,0.369843,-1.073153,-0.864205,0.368290,-1.121371,-0.755057,0.367381,-1.224666,-0.672421,0.372348,-0.974072,0.293987,0.370231,0.194893,0.442803,0.366073,0.412595,0.473966,0.366349,0.359856,0.500051,0.367425,0.317252,0.525080,0.366409,0.275469,0.555791,0.365337,0.224365,0.491361,0.365223,-1.006658,0.582407,0.364227,-1.066802,0.673290,0.361915,-1.127152,0.713788,0.368164,-0.866327,-0.807905,0.369616,-1.175573
1183,11.830000,-0.820242,0.377022,1.148856,-0.744735,0.376707,1.173378,-0.709318,0.376352,0.933530,-0.916753,0.369849,-1.073093,-0.864281,0.368335,-1.121354,-0.755102,0.367365,-1.224573,-0.672488,0.372347,-0.973993,0.292702,0.370315,0.194494,0.441675,0.366008,0.412064,0.472553,0.366428,0.359806,0.499240,0.367830,0.316993,0.523362,0.366191,0.275184,0.554571,0.365315,0.223759,0.489954,0.364533,-1.006270,0.581501,0.364155,-1.066947,0.672460,0.362056,-1.127291,0.712957,0.368147,-0.866597,-0.807884,0.369630,-1.175500
1184,11.840000,-0.820345,0.377007,1.147213,-0.744825,0.376638,1.171865,-0.709384,0.376249,0.931768,-0.916734,0.369811,-1.073117,-0.864282,0.368314,-1.121346,-0.755080,0.367406,-1.224530,-0.672568,0.372338,-0.973873,0.291573,0.370261,0.194044,0.440437,0.365998,0.411598,0.471495,0.366415,0.359515,0.498309,0.368126,0.316756,0.522302,0.366366,0.274660,0.553476,0.365384,0.223259,0.489256,0.364475,-1.006343,0.581593,0.364744,-1.067638,0.671818,0.362130,-1.127334,0.712273,0.368159,-0.866730,-0.807884,0.369643,-1.175450
1185,11.850000,-0.820579,0.376844,1.145374,-0.745152,0.376543,1.169906,-0.709511,0.376213,0.930144,-0.916704,0.369816,-1.073159,-0.864242,0.368302,-1.121381,-0.755026,0.367407,-1.224551,-0.672531,0.372362,-0.973874,0.290507,0.370335,0.193417,0.439239,0.365991,0.411065,0.470449,0.366441,0.359043,0.496427,0.366853,0.314887,0.521271,0.366455,0.274197,0.552461,0.365447,0.222751,0.489189,0.365079,-1.006847,0.581027,0.364769,-1.067587,0.671216,0.362154,-1.127306,0.711721,0.368135,-0.866770,-0.807835,0.369612,-1.175467
1186,11.860000,-0.820897,0.376935,1.143216,-0.745407,0.376555,1.168021,-0.709592,0.376122,0.928126,-0.916662,0.369842,-1.073164,-0.864165,0.368299,-1.121383,-0.754965,0.367372,-1.224639,-0.672390,0.372336,-0.973996,0.289486,0.370392,0.192749,0.438172,0.366126,0.410483,0.469519,0.366486,0.358621,0.495456,0.367079,0.314359,0.520210,0.366540,0.273675,0.551377,0.365508,0.222193,0.488509,0.365137,-1.006551,0.580459,0.364888,-1.067399,0.670653,0.362186,-1.127145,0.711203,0.368131,-0.866683,-0.807831,0.369628,-1.175552
1187,11.870000,-0.821202,0.376850,1.141256,-0.745817,0.376527,1.165965,-0.710026,0.376096,0.926079,-0.916643,0.369873,-1.073145,-0.864135,0.368280,-1.121363,-0.755009,0.367366,-1.224678,-0.672327,0.372334,-0.974071,0.288368,0.370401,0.192058,0.437222,0.366180,0.409850,0.467984,0.366406,0.358388,0.494497,0.367012,0.313630,0.519171,0.366556,0.272989,0.550224,0.365444,0.221547,0.487908,0.365166,-1.006126,0.579772,0.364960,-1.066962,0.669954,0.362270,-1.126818,0.710614,0.368139,-0.866367,-0.807839,0.369597,-1.175574
1188,11.880000,-0.821609,0.376863,1.139071,-0.746190,0.376477,1.163756,-0.710469,0.376020,0.923800,-0.916649,0.369858,-1.073078,-0.864235,0.368321,-1.121360,-0.755092,0.367407,-1.224627,-0.672368,0.372344,-0.974063,0.287367,0.370377,0.191476,0.436183,0.366326,0.409071,0.467499,0.366440,0.355928,0.492159,0.366365,0.315528,0.518045,0.366428,0.272089,0.549264,0.365433,0.220987,0.487370,0.365304,-1.005607,0.579194,0.365039,-1.066402,0.669395,0.362327,-1.126308,0.709932,0.368185,-0.865791,-0.807870,0.369626,-1.175516
1189,11.890000,-0.822002,0.376970,1.137109,-0.746704,0.376591,1.161764,-0.710684,0.375730,0.922145,-0.916722,0.369844,-1.073037,-0.864291,0.368317,-1.121297,-0.755105,0.367392,-1.224543,-0.672458,0.372307,-0.973948,0.286190,0.370356,0.190744,0.435142,0.366335,0.408472,0.466432,0.366615,0.355622,0.492002,0.365549,0.315532,0.516844,0.366287,0.271372,0.548016,0.365474,0.219894,0.486971,0.365324,-1.005118,0.578431,0.364717,-1.065861,0.669094,0.362493,-1.125645,0.709325,0.368175,-0.865055,-0.807922,0.369630,-1.175449
1190,11.900000,-0.822461,0.377160,1.134967,-0.746875,0.376578,1.159761,-0.711113,0.375965,0.919931,-0.916696,0.369809,-1.073073,-0.864275,0.368324,-1.121328,-0.755077,0.367401,-1.224543,-0.672487,0.372299,-0.973900,0.285017,0.370351,0.190004,0.433885,0.366232,0.407647,0.465501,0.366321,0.354415,0.490199,0.367146,0.312920,0.515704,0.366335,0.270704,0.546881,0.365543,0.219432,0.486655,0.365252,-1.004529,0.578120,0.364687,-1.065251,0.668801,0.362506,-1.124923,0.708878,0.368199,-0.864293,-0.807882,0.369616,-1.175439
1191,11.910000,-0.822433,0.376905,1.133265,-0.747054,0.376559,1.157936,-0.711239,0.376000,0.918155,-0.916681,0.369843,-1.073149,-0.864175,0.368284,-1.121361,-0.755008,0.367405,-1.224586,-0.672453,0.372375,-0.973966,0.283879,0.370406,0.189449,0.432530,0.366284,0.406980,0.463790,0.365875,0.353031,0.489314,0.365570,0.315454,0.514543,0.366498,0.270118,0.545664,0.365502,0.218745,0.486386,0.365320,-1.003779,0.577015,0.363861,-1.063921,0.668572,0.362500,-1.124048,0.708625,0.368150,-0.863513,-0.807830,0.369638,-1.175510
1192,11.920000,-0.822730,0.376889,1.131259,-0.747167,0.376538,1.156023,-0.711307,0.375979,0.916156,-0.916630,0.369858,-1.073135,-0.864130,0.368281,-1.121373,-0.754981,0.367349,-1.224655,-0.672309,0.372330,-0.974066,0.282748,0.370383,0.188767,0.431425,0.366235,0.406333,0.462889,0.366312,0.352722,0.487602,0.366150,0.310188,0.514175,0.367245,0.269582,0.544420,0.365506,0.218192,0.486048,0.365345,-1.002622,0.576764,0.363886,-1.062971,0.668310,0.362504,-1.123179,0.708457,0.368131,-0.862629,-0.807778,0.369546,-1.175548
1193,11.930000,-0.823059,0.377162,1.128830,-0.747463,0.376553,1.153773,-0.711473,0.376084,0.914059,-0.916592,0.369831,-1.073051,-0.864183,0.368290,-1.121342,-0.755105,0.367405,-1.224655,-0.672262,0.372318,-0.974113,0.281552,0.370402,0.187993,0.430280,0.366202,0.405734,0.461365,0.366661,0.354144,0.486680,0.366345,0.309621,0.513128,0.367289,0.269088,0.543369,0.365527,0.217705,0.485848,0.365293,-1.001720,0.576487,0.363841,-1.061952,0.668069,0.362494,-1.122057,0.708166,0.368094,-0.861551,-0.807872,0.369618,-1.175528
1194,11.940000,-0.823202,0.376936,1.126891,-0.747683,0.376380,1.151576,-0.711804,0.376026,0.911860,-0.916695,0.369878,-1.073018,-0.864233,0.368319,-1.121255,-0.755153,0.367401,-1.224597,-0.672384,0.372367,-0.974026,0.280654,0.370397,0.187435,0.429216,0.366237,0.405253,0.460401,0.366686,0.353719,0.485793,0.366659,0.309350,0.511905,0.367034,0.268241,0.542342,0.365531,0.217223,0.484851,0.364441,-1.000119,0.576247,0.363874,-1.060825,0.667766,0.362457,-1.120870,0.707506,0.367654,-0.860189,-0.807918,0.369639,-1.175467
1195,11.950000,-0.823502,0.376890,1.124847,-0.748033,0.376342,1.149689,-0.712214,0.376000,0.909842,-0.916759,0.369864,-1.073047,-0.864289,0.368326,-1.121328,-0.755117,0.367412,-1.224530,-0.672480,0.372324,-0.973931,0.279565,0.370494,0.186930,0.428146,0.366326,0.404602,0.459002,0.366490,0.352861,0.485210,0.367395,0.309156,0.510842,0.367076,0.267732,0.541230,0.365514,0.216685,0.484381,0.364431,-0.998867,0.575928,0.363959,-1.059548,0.667464,0.362557,-1.119576,0.707150,0.368107,-0.858854,-0.807919,0.369647,-1.175429
1196,11.960000,-0.824094,0.377053,1.122556,-0.748498,0.376481,1.147593,-0.712404,0.375991,0.907879,-0.916708,0.369854,-1.073077,-0.864238,0.368312,-1.121319,-0.755061,0.367416,-1.224566,-0.672476,0.372351,-0.973948,0.278306,0.370471,0.186387,0.427052,0.366341,0.403986,0.457859,0.366757,0.351790,0.482976,0.366403,0.311168,0.509311,0.366852,0.267109,0.540112,0.365574,0.216117,0.483964,0.364424,-0.997548,0.575472,0.363973,-1.058169,0.666455,0.361723,-1.118067,0.706650,0.368224,-0.857487,-0.807828,0.369634,-1.175470
1197,11.970000,-0.824193,0.376919,1.120744,-0.748685,0.376688,1.145592,-0.712586,0.375948,0.905987,-0.916636,0.369885,-1.073105,-0.864180,0.368322,-1.121388,-0.755034,0.367413,-1.224624,-0.672316,0.372307,-0.974049,0.277152,0.370433,0.185683,0.425927,0.366382,0.403384,0.456835,0.366762,0.351248,0.483736,0.368439,0.308693,0.508423,0.367058,0.266488,0.538948,0.365754,0.215224,0.483506,0.364420,-0.995964,0.574796,0.363996,-1.056672,0.665891,0.361876,-1.116723,0.706365,0.368230,-0.856233,-0.807831,0.369631,-1.175521
1198,11.980000,-0.824089,0.376901,1.118968,-0.748638,0.376723,1.143420,-0.712595,0.375869,0.903813,-0.916607,0.369852,-1.073042,-0.864145,0.368312,-1.121337,-0.755118,0.367419,-1.224658,-0.672242,0.372336,-0.974149,0.276152,0.370325,0.184922,0.424925,0.366302,0.402538,0.455983,0.366812,0.350735,0.481735,0.366780,0.306349,0.507306,0.367077,0.265745,0.537828,0.365682,0.214347,0.483493,0.365106,-0.995060,0.574280,0.364030,-1.055319,0.665708,0.362754,-1.115628,0.706080,0.368185,-0.855041,-0.807850,0.369628,-1.175537
