Format Version,1.23,Take Name,Take 2024-02-12 06.31.49 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 06.31.49.586 PM,Capture Start Frame,3639918,Total Frames in Take,5795,Total Exported Frames,5795,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
462,4.620000,-0.577493,0.362641,-0.878530,-0.605042,0.354778,-0.641609,-0.724250,0.356361,-0.655966,-0.486734,0.353175,-0.627118,0.162530,0.341951,0.735102,1.106824,0.336454,0.916622,0.657435,0.344508,-0.152232,0.572126,0.350972,-0.380039,1.000078,0.327085,1.161171,0.014362,0.333366,0.957474,0.190778,0.330837,0.981469,0.248807,0.332307,0.988403,0.131971,0.332644,0.972681,0.073766,0.334349,0.964072,0.559954,0.347259,-0.136925,1.159617,0.322320,1.152026,1.080029,0.325333,1.156371,1.239152,0.320344,1.147873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,4.630000,-0.577478,0.362631,-0.878531,-0.604992,0.354775,-0.641586,-0.724223,0.356350,-0.655945,-0.486706,0.353170,-0.627136,0.162587,0.341884,0.735111,1.106850,0.336442,0.916614,0.657612,0.344265,-0.150770,0.571227,0.350873,-0.378853,1.000063,0.327077,1.161176,0.014370,0.333383,0.957489,0.190817,0.330802,0.981484,0.248777,0.332270,0.988380,0.131988,0.332624,0.972710,0.073800,0.334329,0.964095,0.559702,0.347154,-0.135504,1.159622,0.322325,1.152058,1.080068,0.325362,1.156401,1.239166,0.320362,1.147845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,4.640000,-0.577465,0.362630,-0.878530,-0.605023,0.354788,-0.641612,-0.724444,0.356644,-0.655921,-0.486709,0.353181,-0.627109,0.162554,0.341996,0.735138,1.106877,0.336468,0.916644,0.657494,0.344234,-0.149300,0.571637,0.350852,-0.376925,1.000120,0.327093,1.161203,0.014409,0.333360,0.957519,0.190800,0.330809,0.981486,0.248849,0.332315,0.988401,0.132007,0.332632,0.972704,0.073864,0.334452,0.963937,0.560033,0.346837,-0.134267,1.159646,0.322367,1.152029,1.080072,0.325309,1.156395,1.239179,0.320366,1.147871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,4.650000,-0.577467,0.362634,-0.878511,-0.605000,0.354759,-0.641623,-0.724430,0.356645,-0.655896,-0.486686,0.353170,-0.627120,0.162574,0.341997,0.735128,1.106872,0.336455,0.916623,0.657463,0.344209,-0.148110,0.571447,0.351014,-0.375990,1.000132,0.327068,1.161181,0.014400,0.333362,0.957510,0.190815,0.330776,0.981527,0.248856,0.332325,0.988384,0.132018,0.332632,0.972701,0.073788,0.334301,0.964135,0.560158,0.346806,-0.132842,1.159680,0.322321,1.152073,1.080092,0.325323,1.156371,1.239171,0.320369,1.147877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,4.660000,-0.577456,0.362626,-0.878481,-0.604976,0.354770,-0.641557,-0.724228,0.356361,-0.655921,-0.486698,0.353186,-0.627090,0.162595,0.341962,0.735166,1.106911,0.336455,0.916650,0.658241,0.344434,-0.146752,0.571345,0.350987,-0.374917,1.000156,0.327103,1.161178,0.014416,0.333385,0.957525,0.190800,0.330813,0.981530,0.248852,0.332313,0.988417,0.131921,0.332621,0.972791,0.073809,0.334311,0.964140,0.560187,0.346814,-0.131614,1.159683,0.322340,1.152056,1.080116,0.325347,1.156404,1.239207,0.320381,1.147904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,4.670000,-0.577479,0.362615,-0.878465,-0.605008,0.354786,-0.641583,-0.724441,0.356647,-0.655871,-0.486701,0.353147,-0.627068,0.162528,0.341984,0.735182,1.106884,0.336452,0.916625,0.658083,0.344065,-0.145491,0.571536,0.350887,-0.373504,1.000123,0.327108,1.161191,0.014391,0.333363,0.957573,0.190806,0.330783,0.981537,0.248824,0.332304,0.988417,0.131969,0.332628,0.972739,0.073761,0.334324,0.964162,0.560348,0.346786,-0.130473,1.159685,0.322344,1.152066,1.080119,0.325380,1.156429,1.239191,0.320367,1.147859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,4.680000,-0.577482,0.362631,-0.878456,-0.605030,0.354769,-0.641520,-0.724226,0.356344,-0.655904,-0.486728,0.353170,-0.627071,0.162509,0.342003,0.735179,1.106911,0.336440,0.916647,0.657842,0.343908,-0.144816,0.571457,0.350706,-0.372401,1.000132,0.327087,1.161185,0.014367,0.333349,0.957576,0.190760,0.330797,0.981534,0.248785,0.332282,0.988408,0.131975,0.332613,0.972747,0.073705,0.334319,0.964179,0.559643,0.346569,-0.129181,1.159673,0.322355,1.152100,1.080075,0.325341,1.156396,1.239226,0.320368,1.147870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,4.690000,-0.577519,0.362629,-0.878496,-0.605007,0.354786,-0.641548,-0.724268,0.356352,-0.655912,-0.486750,0.353174,-0.627070,0.162494,0.341998,0.735187,1.106878,0.336463,0.916654,0.658001,0.343874,-0.143876,0.571309,0.350927,-0.371326,1.000119,0.327083,1.161201,0.014321,0.333352,0.957560,0.190766,0.330828,0.981548,0.248811,0.332335,0.988416,0.131837,0.332613,0.972824,0.073700,0.334344,0.964176,0.559827,0.346664,-0.127931,1.159676,0.322377,1.152132,1.080078,0.325346,1.156397,1.239190,0.320359,1.147873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,4.700000,-0.577523,0.362642,-0.878490,-0.605058,0.354772,-0.641591,-0.724257,0.356341,-0.655932,-0.486731,0.353166,-0.627074,0.162463,0.342009,0.735162,1.106868,0.336474,0.916655,0.658200,0.343807,-0.142782,0.571589,0.350682,-0.369873,1.000075,0.327055,1.161160,0.014276,0.333358,0.957557,0.190765,0.330844,0.981528,0.248788,0.332333,0.988435,0.131998,0.332676,0.972720,0.073627,0.334366,0.964177,0.560386,0.347073,-0.126885,1.159637,0.322320,1.152070,1.080065,0.325359,1.156451,1.239163,0.320358,1.147873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,4.710000,-0.577516,0.362625,-0.878512,-0.605080,0.354784,-0.641533,-0.724277,0.356359,-0.655958,-0.486754,0.353184,-0.627080,0.162460,0.342029,0.735191,1.106838,0.336465,0.916668,0.658330,0.343915,-0.141446,0.571602,0.350716,-0.368841,1.000088,0.327091,1.161226,0.014234,0.333364,0.957554,0.190766,0.330860,0.981513,0.248740,0.332311,0.988426,0.131786,0.332594,0.972824,0.073628,0.334350,0.964181,0.560840,0.346796,-0.125965,1.159625,0.322320,1.152078,1.080020,0.325323,1.156413,1.239179,0.320394,1.147946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,4.720000,-0.577522,0.362638,-0.878515,-0.605086,0.354760,-0.641589,-0.724514,0.356627,-0.655912,-0.486749,0.353160,-0.627095,0.162441,0.341992,0.735169,1.106803,0.336467,0.916675,0.658184,0.343892,-0.140263,0.571471,0.350890,-0.368075,1.000028,0.327034,1.161180,0.014220,0.333346,0.957544,0.190750,0.330872,0.981503,0.248715,0.332309,0.988436,0.131674,0.332496,0.972868,0.073648,0.334317,0.964147,0.560784,0.346679,-0.124953,1.159634,0.322354,1.152097,1.080010,0.325293,1.156409,1.239136,0.320393,1.147907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,4.730000,-0.577503,0.362644,-0.878522,-0.605093,0.354765,-0.641549,-0.724538,0.356680,-0.655940,-0.486762,0.353179,-0.627102,0.162439,0.342016,0.735142,1.106818,0.336458,0.916668,0.658156,0.343997,-0.139298,0.571509,0.350956,-0.367064,1.000039,0.327080,1.161214,0.014229,0.333360,0.957527,0.190718,0.330871,0.981515,0.248714,0.332308,0.988430,0.131856,0.332611,0.972741,0.073619,0.334360,0.964123,0.560608,0.346854,-0.123899,1.159600,0.322354,1.152056,1.079984,0.325358,1.156377,1.239128,0.320386,1.147906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,4.740000,-0.577514,0.362645,-0.878519,-0.605082,0.354781,-0.641617,-0.724272,0.356364,-0.655955,-0.486768,0.353192,-0.627095,0.162451,0.342011,0.735156,1.106767,0.336497,0.916685,0.658076,0.344047,-0.138212,0.570990,0.350410,-0.366310,0.999992,0.327056,1.161151,0.014218,0.333384,0.957502,0.190713,0.330868,0.981504,0.248669,0.332285,0.988435,0.131787,0.332557,0.972779,0.073644,0.334354,0.964118,0.560157,0.347021,-0.122512,1.159580,0.322338,1.152058,1.079942,0.325322,1.156340,1.239099,0.320377,1.147929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,4.750000,-0.577511,0.362629,-0.878515,-0.605063,0.354782,-0.641607,-0.724535,0.356674,-0.655923,-0.486737,0.353174,-0.627098,0.162479,0.342029,0.735144,1.106808,0.336474,0.916652,0.657674,0.344331,-0.137058,0.571766,0.350613,-0.364596,0.999998,0.327070,1.161169,0.014223,0.333329,0.957522,0.190707,0.330845,0.981498,0.248712,0.332299,0.988424,0.131804,0.332559,0.972765,0.073712,0.334353,0.964073,0.560225,0.347110,-0.121420,1.159608,0.322367,1.152103,1.079984,0.325357,1.156372,1.239109,0.320360,1.147899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,4.760000,-0.577513,0.362632,-0.878508,-0.605085,0.354786,-0.641562,-0.724262,0.356353,-0.655940,-0.486739,0.353190,-0.627076,0.162518,0.341999,0.735130,1.106797,0.336473,0.916656,0.657861,0.344317,-0.135932,0.571607,0.350515,-0.363485,1.000015,0.327046,1.161161,0.014228,0.333375,0.957486,0.190703,0.330853,0.981500,0.248748,0.332326,0.988411,0.131763,0.332550,0.972809,0.073685,0.334341,0.964107,0.560631,0.346861,-0.120433,1.159617,0.322356,1.152067,1.080006,0.325317,1.156379,1.239097,0.320358,1.147868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,4.770000,-0.577511,0.362650,-0.878496,-0.605051,0.354738,-0.641550,-0.724270,0.356351,-0.655928,-0.486764,0.353169,-0.627078,0.162541,0.342007,0.735123,1.106809,0.336447,0.916653,0.658283,0.344097,-0.134980,0.571143,0.350777,-0.362645,1.000048,0.327059,1.161136,0.014290,0.333364,0.957499,0.190771,0.330866,0.981480,0.248767,0.332309,0.988401,0.131805,0.332603,0.972778,0.073690,0.334356,0.964115,0.560064,0.346651,-0.119226,1.159583,0.322361,1.152028,1.080007,0.325313,1.156351,1.239119,0.320362,1.147850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,4.780000,-0.577496,0.362610,-0.878504,-0.605061,0.354785,-0.641530,-0.724242,0.356345,-0.655925,-0.486728,0.353181,-0.627082,0.162584,0.341945,0.735119,1.106831,0.336480,0.916617,0.658344,0.344037,-0.133918,0.571307,0.350495,-0.361218,1.000041,0.327031,1.161117,0.014305,0.333371,0.957479,0.190775,0.330804,0.981480,0.248770,0.332303,0.988383,0.131931,0.332620,0.972695,0.073728,0.334341,0.964090,0.560897,0.346839,-0.118008,1.159601,0.322301,1.152011,1.080024,0.325353,1.156349,1.239134,0.320355,1.147856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,4.790000,-0.577503,0.362624,-0.878509,-0.605013,0.354773,-0.641581,-0.724243,0.356354,-0.655943,-0.486704,0.353176,-0.627090,0.162603,0.341945,0.735109,1.106853,0.336483,0.916601,0.658022,0.344298,-0.132521,0.571128,0.350390,-0.360029,1.000086,0.327066,1.161124,0.014321,0.333362,0.957522,0.190764,0.330807,0.981500,0.248805,0.332326,0.988381,0.131839,0.332532,0.972753,0.073863,0.334205,0.964611,0.560889,0.346833,-0.116931,1.159636,0.322343,1.152005,1.080028,0.325329,1.156348,1.239166,0.320369,1.147811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,4.800000,-0.577478,0.362619,-0.878519,-0.605173,0.355081,-0.641648,-0.724212,0.356336,-0.655959,-0.486717,0.353161,-0.627120,0.162596,0.341999,0.735136,1.106840,0.336455,0.916591,0.658233,0.343924,-0.131522,0.570519,0.350679,-0.359230,1.000116,0.327062,1.161144,0.014371,0.333370,0.957510,0.190786,0.330818,0.981478,0.248861,0.332303,0.988376,0.131981,0.332594,0.972722,0.073772,0.334352,0.964064,0.560692,0.346723,-0.115744,1.159661,0.322342,1.151992,1.080055,0.325311,1.156315,1.239172,0.320362,1.147828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,4.810000,-0.577481,0.362649,-0.878524,-0.604975,0.354791,-0.641566,-0.724210,0.356364,-0.655962,-0.486647,0.353157,-0.627135,0.162593,0.342003,0.735146,1.106852,0.336463,0.916569,0.658099,0.343747,-0.130412,0.570966,0.350526,-0.357471,1.000094,0.327080,1.161130,0.014367,0.333347,0.957535,0.190797,0.330786,0.981502,0.248849,0.332327,0.988386,0.131964,0.332616,0.972707,0.073796,0.334305,0.964100,0.559950,0.346684,-0.114309,1.159664,0.322336,1.152013,1.080065,0.325323,1.156317,1.239189,0.320378,1.147834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,4.820000,-0.577455,0.362613,-0.878520,-0.604963,0.354765,-0.641580,-0.724473,0.356663,-0.655949,-0.486687,0.353174,-0.627123,0.162587,0.341991,0.735152,1.106870,0.336459,0.916599,0.657190,0.344137,-0.129268,0.570868,0.350701,-0.356275,1.000134,0.327068,1.161128,0.014365,0.333378,0.957553,0.190826,0.330825,0.981493,0.248876,0.332324,0.988393,0.132050,0.332687,0.972675,0.073765,0.334301,0.964159,0.560112,0.346419,-0.113321,1.159667,0.322308,1.151967,1.080078,0.325309,1.156312,1.239181,0.320373,1.147818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,4.830000,-0.577474,0.362617,-0.878524,-0.604990,0.354780,-0.641575,-0.724199,0.356361,-0.655959,-0.486697,0.353197,-0.627086,0.162565,0.342004,0.735177,1.106872,0.336454,0.916600,0.658209,0.343908,-0.127323,0.570507,0.350679,-0.355260,1.000136,0.327088,1.161153,0.014380,0.333366,0.957575,0.190801,0.330782,0.981548,0.248840,0.332296,0.988397,0.131972,0.332608,0.972749,0.073849,0.334166,0.964693,0.560326,0.346730,-0.111989,1.159670,0.322328,1.151985,1.080055,0.325332,1.156315,1.239201,0.320384,1.147838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,4.840000,-0.577486,0.362631,-0.878468,-0.605005,0.354768,-0.641544,-0.724227,0.356362,-0.655936,-0.486705,0.353192,-0.627096,0.162550,0.342006,0.735202,1.106867,0.336454,0.916621,0.658138,0.344336,-0.125908,0.570666,0.350434,-0.353754,1.000126,0.327095,1.161130,0.014333,0.333367,0.957594,0.190785,0.330808,0.981540,0.248818,0.332322,0.988419,0.131933,0.332602,0.972785,0.073758,0.334303,0.964136,0.560113,0.346926,-0.110596,1.159694,0.322354,1.152006,1.080082,0.325334,1.156362,1.239229,0.320411,1.147880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,4.850000,-0.577504,0.362633,-0.878473,-0.605037,0.354782,-0.641606,-0.724241,0.356347,-0.655910,-0.486709,0.353180,-0.627073,0.162521,0.341980,0.735193,1.106892,0.336479,0.916651,0.656812,0.344130,-0.124793,0.570435,0.350340,-0.352228,1.000115,0.327094,1.161164,0.014334,0.333356,0.957582,0.190771,0.330784,0.981555,0.248825,0.332318,0.988421,0.131828,0.332529,0.972870,0.073731,0.334291,0.964181,0.559549,0.346750,-0.109206,1.159672,0.322350,1.152043,1.080050,0.325320,1.156380,1.239193,0.320386,1.147884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,4.860000,-0.577516,0.362616,-0.878492,-0.605050,0.354771,-0.641586,-0.724248,0.356345,-0.655915,-0.486719,0.353167,-0.627075,0.162505,0.342016,0.735211,1.106888,0.336483,0.916659,0.657318,0.344404,-0.122849,0.570333,0.350460,-0.350676,1.000094,0.327096,1.161162,0.014292,0.333353,0.957591,0.190778,0.330850,0.981513,0.248742,0.332299,0.988428,0.131788,0.332533,0.972868,0.073672,0.334315,0.964181,0.558395,0.346480,-0.107418,1.159644,0.322362,1.152077,1.080045,0.325327,1.156375,1.239178,0.320378,1.147897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,4.870000,-0.577533,0.362638,-0.878509,-0.605085,0.354764,-0.641537,-0.724274,0.356326,-0.655919,-0.486736,0.353161,-0.627071,0.162456,0.341988,0.735205,1.106838,0.336506,0.916669,0.655668,0.344291,-0.121568,0.569937,0.350327,-0.349011,1.000053,0.327080,1.161188,0.014281,0.333350,0.957577,0.190757,0.330826,0.981537,0.248793,0.332350,0.988442,0.131873,0.332625,0.972749,0.073680,0.334313,0.964145,0.557988,0.346501,-0.105751,1.159600,0.322318,1.152086,1.080048,0.325354,1.156416,1.239149,0.320380,1.147917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,4.880000,-0.577525,0.362634,-0.878509,-0.605108,0.354752,-0.641598,-0.724267,0.356362,-0.655955,-0.486756,0.353162,-0.627109,0.162440,0.342012,0.735186,1.106799,0.336489,0.916669,0.656426,0.344149,-0.119344,0.569434,0.350473,-0.347189,1.000044,0.327059,1.161189,0.014234,0.333335,0.957568,0.190738,0.330876,0.981505,0.248718,0.332313,0.988440,0.131809,0.332542,0.972795,0.073657,0.334318,0.964148,0.557532,0.346455,-0.104148,1.159605,0.322327,1.152053,1.080006,0.325339,1.156396,1.239107,0.320390,1.147936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,4.890000,-0.577509,0.362628,-0.878518,-0.605056,0.354779,-0.641582,-0.724282,0.356357,-0.655942,-0.486729,0.353156,-0.627132,0.162446,0.341992,0.735160,1.106806,0.336471,0.916679,0.656022,0.344225,-0.117652,0.568286,0.350390,-0.346117,1.000022,0.327043,1.161207,0.014214,0.333354,0.957554,0.190744,0.330862,0.981517,0.248702,0.332307,0.988433,0.131847,0.332609,0.972740,0.073689,0.334349,0.964124,0.557087,0.346484,-0.102441,1.159586,0.322348,1.152098,1.079743,0.325140,1.156338,1.239090,0.320384,1.147913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,4.900000,-0.577517,0.362621,-0.878543,-0.605083,0.354765,-0.641662,-0.724516,0.356635,-0.655923,-0.486757,0.353148,-0.627131,0.162446,0.342018,0.735144,1.106782,0.336497,0.916687,0.655534,0.344281,-0.116032,0.568640,0.350543,-0.343927,0.999988,0.327008,1.161183,0.014224,0.333344,0.957526,0.190712,0.330838,0.981514,0.248684,0.332302,0.988442,0.131711,0.332530,0.972859,0.073659,0.334345,0.964113,0.556754,0.346455,-0.100618,1.159591,0.322343,1.152084,1.079737,0.325104,1.156364,1.239082,0.320373,1.147930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,4.910000,-0.577488,0.362623,-0.878543,-0.605113,0.354745,-0.641634,-0.724491,0.356625,-0.655936,-0.486767,0.353175,-0.627110,0.162475,0.341991,0.735154,1.106782,0.336475,0.916675,0.654949,0.344361,-0.114309,0.568521,0.350459,-0.342140,0.999972,0.327031,1.161161,0.014232,0.333365,0.957499,0.190713,0.330852,0.981514,0.248728,0.332315,0.988427,0.131755,0.332523,0.972790,0.073633,0.334400,0.964102,0.556414,0.346428,-0.099190,1.159575,0.322358,1.152102,1.079963,0.325335,1.156395,1.239097,0.320361,1.147908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,4.920000,-0.577494,0.362633,-0.878540,-0.605267,0.355099,-0.641730,-0.724483,0.356643,-0.655940,-0.486727,0.353170,-0.627171,0.162500,0.342011,0.735138,1.106796,0.336467,0.916664,0.653923,0.343924,-0.113488,0.568111,0.350454,-0.340678,1.000001,0.327054,1.161176,0.014267,0.333337,0.957490,0.190727,0.330847,0.981488,0.248703,0.332266,0.988429,0.131808,0.332564,0.972757,0.073654,0.334392,0.964112,0.556852,0.346894,-0.097678,1.159577,0.322348,1.152095,1.079959,0.325365,1.156374,1.239102,0.320377,1.147900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,4.930000,-0.577506,0.362643,-0.878552,-0.605078,0.354770,-0.641588,-0.724253,0.356353,-0.655987,-0.486757,0.353168,-0.627130,0.162501,0.341970,0.735108,1.106802,0.336486,0.916646,0.655267,0.344152,-0.111455,0.567862,0.350406,-0.339207,1.000007,0.327063,1.161173,0.014276,0.333343,0.957484,0.190754,0.330844,0.981502,0.248708,0.332309,0.988415,0.131900,0.332630,0.972704,0.073657,0.334373,0.964099,0.556700,0.346791,-0.095891,1.159575,0.322331,1.152054,1.080010,0.325362,1.156374,1.239106,0.320350,1.147880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,4.940000,-0.577508,0.362629,-0.878541,-0.605243,0.355107,-0.641707,-0.724238,0.356361,-0.655966,-0.486740,0.353140,-0.627149,0.162543,0.342001,0.735108,1.106830,0.336494,0.916642,0.655211,0.344131,-0.109954,0.567576,0.350431,-0.337935,1.000030,0.327021,1.161128,0.014284,0.333362,0.957476,0.190746,0.330865,0.981478,0.248743,0.332291,0.988403,0.131751,0.332510,0.972833,0.073744,0.334358,0.964034,0.556292,0.346314,-0.094636,1.159615,0.322345,1.152051,1.080030,0.325339,1.156386,1.239144,0.320423,1.147900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,4.950000,-0.577520,0.362642,-0.878535,-0.605058,0.354773,-0.641633,-0.724240,0.356345,-0.655977,-0.486756,0.353169,-0.627107,0.162572,0.341988,0.735115,1.106822,0.336467,0.916634,0.654160,0.343986,-0.109118,0.566600,0.350162,-0.337210,1.000066,0.327057,1.161169,0.014331,0.333365,0.957467,0.190789,0.330820,0.981492,0.248822,0.332334,0.988382,0.131845,0.332567,0.972767,0.073739,0.334358,0.964073,0.556233,0.346383,-0.093428,1.159653,0.322351,1.152049,1.080027,0.325314,1.156359,1.239149,0.320385,1.147873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
