Format Version,1.23,Take Name,Take 2024-02-12 07.40.34 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 07.40.34.831 PM,Capture Start Frame,4052469,Total Frames in Take,5298,Total Exported Frames,5298,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
19,0.190000,1.086308,0.330252,0.695600,-0.441710,0.356284,-0.886881,1.050738,0.323703,0.939716,1.228089,0.320654,0.923090,1.109432,0.322690,0.933829,1.167494,0.319581,0.929197,0.990962,0.323536,0.944885,1.180089,0.346001,-0.695516,1.293671,0.338691,-0.476875,1.196957,0.341453,-0.450995,-0.570908,0.366519,-1.120563,-0.560190,0.357443,-0.881878,-0.679879,0.359847,-0.877199,-0.677799,0.341933,0.773796,-0.833824,0.347486,0.741927,-0.599393,0.338618,0.790095,-0.755383,0.344863,0.757586,-0.668463,0.354853,0.530808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.200000,1.086554,0.331593,0.693498,-0.441197,0.356230,-0.885400,1.049135,0.321608,0.938105,1.227795,0.320840,0.920500,1.108637,0.321729,0.931307,1.168449,0.321339,0.926099,0.990656,0.323274,0.942614,1.180074,0.345861,-0.695538,1.293680,0.338708,-0.476875,1.196954,0.341433,-0.451015,-0.570742,0.366478,-1.118918,-0.559784,0.358303,-0.880614,-0.679315,0.359847,-0.875466,-0.677121,0.341426,0.774433,-0.833834,0.347481,0.741900,-0.599400,0.338605,0.790085,-0.755413,0.344905,0.757559,-0.668481,0.354825,0.530800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,0.210000,1.085238,0.330237,0.690724,-0.440662,0.356165,-0.883760,1.050077,0.323840,0.934870,1.227386,0.320765,0.917993,1.107885,0.321447,0.929068,1.167833,0.320484,0.923321,0.990210,0.323541,0.940066,1.180072,0.345900,-0.695505,1.293675,0.338696,-0.476882,1.196967,0.341433,-0.451005,-0.570406,0.366481,-1.117222,-0.559171,0.357244,-0.878880,-0.678663,0.359713,-0.873596,-0.677122,0.341427,0.774440,-0.833822,0.347466,0.741891,-0.599411,0.338617,0.790064,-0.755379,0.344859,0.757572,-0.668472,0.354867,0.530792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,0.220000,1.085289,0.330986,0.688292,-0.439462,0.355606,-0.881921,1.049387,0.323863,0.932447,1.225988,0.319568,0.915853,1.106893,0.320487,0.927566,1.166919,0.320470,0.921019,0.989642,0.323506,0.937625,1.180100,0.345918,-0.695518,1.293665,0.338712,-0.476886,1.196978,0.341446,-0.451027,-0.569745,0.366430,-1.115463,-0.558532,0.357281,-0.876963,-0.678107,0.359607,-0.872015,-0.677095,0.341414,0.774436,-0.833821,0.347462,0.741881,-0.599392,0.338640,0.790082,-0.755398,0.344871,0.757537,-0.668472,0.354869,0.530760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.230000,1.084505,0.330512,0.685959,-0.438853,0.355548,-0.880329,1.049192,0.323989,0.929834,1.226489,0.321098,0.913191,1.107553,0.322662,0.924021,1.166158,0.320323,0.918837,0.989223,0.323519,0.935126,1.180106,0.346003,-0.695516,1.293675,0.338699,-0.476888,1.196960,0.341465,-0.451010,-0.569172,0.366372,-1.113683,-0.557937,0.358153,-0.875477,-0.677482,0.359407,-0.870122,-0.677121,0.341430,0.774398,-0.833797,0.347470,0.741881,-0.599673,0.338599,0.789913,-0.755392,0.344876,0.757535,-0.668432,0.354845,0.530767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.240000,1.084508,0.331175,0.683379,-0.438145,0.355604,-0.878785,1.047475,0.322635,0.927352,1.225903,0.320919,0.910919,1.107077,0.322718,0.921670,1.166631,0.321339,0.916320,0.988498,0.323502,0.932652,1.180048,0.346015,-0.695562,1.293650,0.338705,-0.476886,1.196962,0.341461,-0.451000,-0.568154,0.365522,-1.112046,-0.557512,0.358085,-0.874005,-0.677219,0.359176,-0.868521,-0.677075,0.341408,0.774426,-0.833770,0.347472,0.741875,-0.599386,0.338638,0.790052,-0.755359,0.344893,0.757537,-0.668439,0.354857,0.530755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.250000,1.084234,0.331218,0.681075,-0.437529,0.355541,-0.877504,1.046442,0.321751,0.925938,1.225386,0.320784,0.908716,1.106092,0.322051,0.919247,1.165891,0.321309,0.914038,0.987936,0.323516,0.930343,1.180055,0.346019,-0.695547,1.293641,0.338691,-0.476887,1.196968,0.341515,-0.450987,-0.568040,0.366331,-1.110708,-0.556765,0.358182,-0.872452,-0.676249,0.359441,-0.867082,-0.677062,0.341398,0.774419,-0.833778,0.347483,0.741866,-0.599334,0.338620,0.790049,-0.755344,0.344894,0.757547,-0.668440,0.354861,0.530766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.260000,1.083503,0.330523,0.678770,-0.436614,0.355598,-0.875977,1.047873,0.324074,0.922736,1.225277,0.321016,0.906263,1.105438,0.321634,0.917070,1.165668,0.320878,0.911516,0.988083,0.323717,0.927960,1.180036,0.345947,-0.695520,1.293638,0.338679,-0.476897,1.196934,0.341441,-0.451012,-0.566989,0.365603,-1.109295,-0.556032,0.358231,-0.871114,-0.675367,0.359331,-0.865512,-0.677024,0.341438,0.774416,-0.833704,0.347451,0.741899,-0.599325,0.338622,0.790048,-0.755318,0.344903,0.757549,-0.668417,0.354870,0.530776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.270000,1.083130,0.330527,0.676445,-0.435812,0.355503,-0.874698,1.047411,0.323974,0.920681,1.223900,0.319532,0.904203,1.106011,0.322816,0.914815,1.165064,0.320486,0.909472,0.987543,0.323768,0.925718,1.180041,0.346030,-0.695535,1.293643,0.338722,-0.476890,1.196929,0.341411,-0.451016,-0.566135,0.365393,-1.107838,-0.555135,0.357127,-0.869461,-0.674383,0.359340,-0.864023,-0.676983,0.341437,0.774414,-0.833674,0.347427,0.741924,-0.599299,0.338621,0.790061,-0.755315,0.344924,0.757549,-0.668397,0.354852,0.530783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.280000,1.082794,0.330588,0.674448,-0.434982,0.355520,-0.873408,1.047144,0.324107,0.918554,1.224629,0.320705,0.902013,1.105843,0.322751,0.912730,1.164507,0.320188,0.907592,0.987364,0.323616,0.923718,1.180041,0.346046,-0.695511,1.293625,0.338699,-0.476874,1.196915,0.341426,-0.451000,-0.565911,0.366357,-1.106338,-0.554369,0.358148,-0.868231,-0.673595,0.359375,-0.862612,-0.676985,0.341431,0.774427,-0.833655,0.347441,0.741925,-0.599281,0.338635,0.790076,-0.755286,0.344881,0.757571,-0.668397,0.354824,0.530778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
