Format Version,1.23,Take Name,Take 2024-02-12 06.50.51 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 06.50.51.571 PM,Capture Start Frame,3754123,Total Frames in Take,6048,Total Exported Frames,6048,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
3453,34.530000,1.403097,0.327298,0.678931,1.282344,0.334520,0.440245,1.282577,0.327554,0.679330,1.163494,0.329103,0.679033,0.404905,0.331929,0.812952,0.325485,0.334454,0.816999,0.165988,0.339645,0.825140,0.272417,0.348821,0.579302,0.246101,0.337455,0.820723,0.563040,0.345775,-0.155829,0.467529,0.347617,-0.125927,0.443113,0.353298,-0.367849,-0.432404,0.343861,-0.378340,-0.566344,0.356397,-0.609459,-0.491319,0.345200,-0.374054,-0.550667,0.346097,-0.370421,-0.610601,0.347735,-0.366761,-0.669740,0.348153,-0.362938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,34.540000,1.402368,0.327059,0.679303,1.282331,0.334499,0.440170,1.282451,0.327555,0.679239,1.163270,0.329112,0.678822,0.405737,0.331830,0.813128,0.326393,0.334564,0.817012,0.166735,0.339645,0.825023,0.273671,0.348493,0.579188,0.246904,0.337445,0.820677,0.563085,0.345793,-0.155854,0.467587,0.347576,-0.125935,0.443122,0.353331,-0.367855,-0.432486,0.343850,-0.378386,-0.566369,0.356369,-0.609473,-0.491324,0.345203,-0.374046,-0.550685,0.346079,-0.370418,-0.610624,0.347714,-0.366773,-0.669689,0.347370,-0.362789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,34.550000,1.402691,0.327309,0.678979,1.282263,0.334522,0.440078,1.282203,0.327554,0.679169,1.163029,0.329118,0.678665,0.406527,0.331883,0.813281,0.327189,0.334517,0.817027,0.167496,0.339666,0.824721,0.274846,0.348387,0.579116,0.247714,0.337423,0.820541,0.562418,0.345202,-0.155991,0.467621,0.347543,-0.125974,0.443160,0.353320,-0.367886,-0.432416,0.343871,-0.378343,-0.566345,0.356373,-0.609485,-0.491308,0.345191,-0.374065,-0.550701,0.346096,-0.370429,-0.610815,0.347462,-0.367279,-0.669755,0.348159,-0.362996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,34.560000,1.402401,0.327260,0.679075,1.282264,0.334524,0.440050,1.281906,0.327560,0.679089,1.162729,0.329137,0.678487,0.407476,0.332220,0.813130,0.327865,0.334475,0.817062,0.168191,0.339611,0.824456,0.276138,0.348202,0.579082,0.248371,0.337440,0.820391,0.563006,0.345783,-0.155822,0.467489,0.347589,-0.125950,0.443129,0.353316,-0.367889,-0.432484,0.343813,-0.378431,-0.566351,0.356381,-0.609498,-0.491294,0.345178,-0.374077,-0.550702,0.346115,-0.370442,-0.610622,0.347555,-0.366835,-0.669660,0.347353,-0.362818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,34.570000,1.402205,0.327262,0.679195,1.282287,0.334535,0.440039,1.281687,0.327501,0.679075,1.162490,0.329104,0.678317,0.408062,0.332218,0.813264,0.328539,0.334524,0.817057,0.168783,0.339656,0.824267,0.277165,0.348243,0.579096,0.249056,0.337357,0.820340,0.562343,0.345210,-0.155965,0.467483,0.347584,-0.125944,0.443069,0.353328,-0.367895,-0.432488,0.343874,-0.378433,-0.566325,0.356365,-0.609511,-0.491305,0.345202,-0.374086,-0.550651,0.346072,-0.370467,-0.610776,0.347449,-0.367311,-0.669742,0.348194,-0.363003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,34.580000,1.401478,0.327018,0.679609,1.282328,0.334544,0.439996,1.281553,0.327555,0.679036,1.162395,0.329093,0.678194,0.408770,0.332201,0.813405,0.329196,0.334498,0.817061,0.169617,0.339532,0.824107,0.278181,0.348276,0.579031,0.249845,0.337193,0.820291,0.563025,0.345770,-0.155891,0.467545,0.347568,-0.125962,0.443040,0.353288,-0.367884,-0.432373,0.343819,-0.378406,-0.566318,0.356390,-0.609512,-0.491281,0.345202,-0.374111,-0.550359,0.346241,-0.370483,-0.610606,0.347576,-0.366848,-0.669708,0.348171,-0.363007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,34.590000,1.402110,0.327247,0.679222,1.282469,0.334498,0.439940,1.281572,0.327472,0.678983,1.162431,0.329146,0.678100,0.409546,0.332150,0.813739,0.330041,0.334419,0.817162,0.170427,0.339478,0.824131,0.279107,0.348290,0.579066,0.250893,0.337359,0.820193,0.563062,0.345780,-0.155916,0.467556,0.347571,-0.125979,0.443032,0.353327,-0.367870,-0.432338,0.343915,-0.378415,-0.566303,0.356383,-0.609509,-0.491251,0.345178,-0.374091,-0.550594,0.346011,-0.370530,-0.610754,0.347501,-0.367331,-0.669643,0.348154,-0.363003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,34.600000,1.400799,0.325144,0.679288,1.282519,0.334540,0.439871,1.281755,0.327519,0.678904,1.162591,0.329102,0.678095,0.410508,0.332101,0.813700,0.330864,0.334339,0.817214,0.171417,0.339627,0.824238,0.279704,0.348682,0.579157,0.251804,0.337319,0.820259,0.563056,0.345786,-0.155878,0.467531,0.347577,-0.125992,0.443065,0.353303,-0.367903,-0.432305,0.343845,-0.378417,-0.566263,0.356402,-0.609518,-0.491229,0.345168,-0.374124,-0.550319,0.346248,-0.370467,-0.610554,0.347731,-0.366836,-0.669635,0.348160,-0.363001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,34.610000,1.401056,0.325093,0.679062,1.282539,0.334491,0.439758,1.281993,0.327472,0.678802,1.162816,0.329169,0.678125,0.411599,0.331990,0.813590,0.331868,0.334264,0.817223,0.172384,0.339722,0.824422,0.280317,0.348697,0.579152,0.252705,0.337315,0.820377,0.562983,0.345784,-0.155868,0.467504,0.347572,-0.125970,0.443094,0.353329,-0.367913,-0.432325,0.343853,-0.378412,-0.566257,0.356391,-0.609501,-0.491203,0.345168,-0.374101,-0.550582,0.346040,-0.370519,-0.610494,0.347716,-0.366825,-0.669601,0.348162,-0.362994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,34.620000,1.402733,0.327265,0.678600,1.282400,0.334577,0.439658,1.282197,0.327023,0.678215,1.163014,0.329060,0.678170,0.412710,0.331875,0.813438,0.332968,0.334189,0.817242,0.173423,0.339713,0.824689,0.280919,0.348687,0.579251,0.253728,0.337263,0.820554,0.562991,0.345774,-0.155892,0.467494,0.347575,-0.125992,0.443054,0.353307,-0.367917,-0.432278,0.343942,-0.378394,-0.566250,0.356363,-0.609504,-0.491241,0.345230,-0.374116,-0.550317,0.346238,-0.370483,-0.610507,0.347743,-0.366823,-0.669601,0.348151,-0.362982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,34.630000,1.402357,0.327048,0.678713,1.282214,0.334347,0.439494,1.282323,0.326951,0.678139,1.163262,0.329097,0.678204,0.413719,0.331851,0.813366,0.333789,0.334588,0.817033,0.174552,0.339727,0.825050,0.281781,0.348249,0.579339,0.254840,0.337280,0.820877,0.563048,0.345758,-0.155928,0.467573,0.347600,-0.125992,0.443026,0.353321,-0.367919,-0.432283,0.343841,-0.378396,-0.566247,0.356369,-0.609479,-0.491215,0.345181,-0.374071,-0.550325,0.346240,-0.370462,-0.607602,0.345590,-0.367343,-0.669611,0.348196,-0.362976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,34.640000,1.402416,0.327039,0.678522,1.282132,0.334560,0.439505,1.282401,0.327040,0.678070,1.163336,0.329045,0.678238,0.414766,0.331707,0.813322,0.335415,0.334508,0.817266,0.175765,0.339486,0.825403,0.282787,0.348287,0.579432,0.256107,0.337173,0.821041,0.563114,0.345787,-0.155951,0.467625,0.347561,-0.125994,0.443032,0.353347,-0.367924,-0.432295,0.343854,-0.378362,-0.566260,0.356380,-0.609466,-0.491233,0.345206,-0.374067,-0.550354,0.346308,-0.370388,-0.607602,0.345575,-0.367358,-0.669602,0.348170,-0.362959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,34.650000,1.402376,0.327060,0.678465,1.281995,0.334396,0.439383,1.282356,0.327047,0.678003,1.163273,0.329092,0.678204,0.416171,0.331980,0.812993,0.336618,0.334456,0.817347,0.176802,0.339416,0.825375,0.283738,0.348230,0.579580,0.257187,0.337148,0.821169,0.563089,0.345771,-0.155961,0.467597,0.347565,-0.126014,0.443107,0.353298,-0.367936,-0.432298,0.343845,-0.378354,-0.566292,0.356376,-0.609443,-0.491234,0.345186,-0.374075,-0.550578,0.346024,-0.370469,-0.610504,0.347708,-0.366781,-0.669669,0.348179,-0.362967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,34.660000,1.402233,0.327075,0.678497,1.281979,0.334367,0.439335,1.282195,0.327028,0.677908,1.163044,0.329091,0.678117,0.417266,0.331882,0.813093,0.337416,0.334573,0.817242,0.178134,0.339501,0.825649,0.284897,0.348178,0.579687,0.258563,0.337451,0.821114,0.563030,0.345784,-0.155905,0.467562,0.347574,-0.126011,0.443085,0.353328,-0.367951,-0.432335,0.343855,-0.378355,-0.566300,0.356382,-0.609450,-0.491244,0.345174,-0.374054,-0.550624,0.346075,-0.370411,-0.607648,0.345561,-0.367322,-0.669651,0.348153,-0.362949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,34.670000,1.401138,0.325126,0.678475,1.282081,0.334415,0.439330,1.282036,0.327045,0.677868,1.162859,0.329152,0.677889,0.418402,0.331855,0.813449,0.338784,0.334273,0.817486,0.179356,0.339538,0.825660,0.286027,0.348199,0.579707,0.259638,0.337414,0.821122,0.563009,0.345764,-0.155907,0.467504,0.347559,-0.126012,0.443019,0.353287,-0.367942,-0.432361,0.343864,-0.378310,-0.566332,0.356386,-0.609436,-0.491275,0.345200,-0.374052,-0.550614,0.346057,-0.370474,-0.609747,0.346637,-0.366668,-0.669681,0.348120,-0.362961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,34.680000,1.402365,0.327243,0.678392,1.282244,0.334378,0.439237,1.281780,0.327073,0.677779,1.162682,0.329127,0.677654,0.419404,0.331857,0.813479,0.339651,0.334203,0.817503,0.180306,0.339636,0.825539,0.287218,0.348177,0.579675,0.260655,0.337414,0.821114,0.563046,0.345799,-0.155924,0.467550,0.347573,-0.125988,0.442984,0.353328,-0.367894,-0.432405,0.343879,-0.378331,-0.566347,0.356387,-0.609433,-0.491266,0.345168,-0.374035,-0.550675,0.346102,-0.370408,-0.609735,0.346589,-0.366670,-0.669756,0.348179,-0.362957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,34.690000,1.400776,0.325136,0.678731,1.282585,0.334412,0.438999,1.281656,0.327092,0.677702,1.162541,0.329156,0.677414,0.420135,0.331763,0.813561,0.340424,0.334195,0.817465,0.180629,0.339889,0.825210,0.288206,0.348146,0.579649,0.261456,0.337412,0.821079,0.563078,0.345766,-0.155952,0.467595,0.347564,-0.125997,0.442955,0.353340,-0.367907,-0.432375,0.343847,-0.378307,-0.566361,0.356382,-0.609432,-0.491283,0.345165,-0.374034,-0.550637,0.346039,-0.370466,-0.610618,0.347748,-0.366770,-0.669753,0.348168,-0.362957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3470,34.700000,1.400755,0.325137,0.678722,1.282700,0.334344,0.438917,1.281652,0.327084,0.677650,1.162492,0.329196,0.677255,0.420705,0.331717,0.813653,0.340528,0.334260,0.817298,0.181164,0.339923,0.824976,0.288972,0.348069,0.579602,0.261967,0.337310,0.821012,0.563049,0.345773,-0.155957,0.467568,0.347590,-0.126003,0.442992,0.353324,-0.367910,-0.432440,0.343882,-0.378330,-0.566344,0.356362,-0.609460,-0.491300,0.345183,-0.374061,-0.550696,0.346071,-0.370425,-0.610824,0.347472,-0.367275,-0.669766,0.348142,-0.362979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3471,34.710000,1.400821,0.325101,0.678624,1.282707,0.334384,0.438873,1.281710,0.327083,0.677573,1.162544,0.329191,0.677194,0.421056,0.331692,0.813794,0.341162,0.334526,0.817237,0.181586,0.339919,0.824829,0.289650,0.348116,0.579554,0.262331,0.337356,0.820963,0.563007,0.345767,-0.155915,0.467510,0.347576,-0.126006,0.442995,0.353305,-0.367899,-0.432507,0.343849,-0.378377,-0.566366,0.356395,-0.609475,-0.491311,0.345186,-0.374041,-0.550689,0.346090,-0.370449,-0.610676,0.347723,-0.366819,-0.669783,0.348162,-0.362998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3472,34.720000,1.401041,0.325073,0.678461,1.282658,0.334356,0.438817,1.281893,0.327024,0.677543,1.162754,0.329156,0.677325,0.421300,0.331669,0.813875,0.341790,0.334293,0.817479,0.181825,0.339946,0.824733,0.290124,0.348150,0.579569,0.262558,0.337326,0.820969,0.562985,0.345781,-0.155944,0.467472,0.347596,-0.125975,0.442931,0.353320,-0.367916,-0.432503,0.343827,-0.378405,-0.566358,0.356381,-0.609472,-0.491309,0.345189,-0.374076,-0.550643,0.346026,-0.370511,-0.610679,0.347773,-0.366837,-0.669781,0.348175,-0.363017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3473,34.730000,1.402122,0.327022,0.678402,1.282477,0.334444,0.438797,1.282062,0.327003,0.677521,1.162976,0.329122,0.677474,0.421452,0.331678,0.813954,0.341983,0.334280,0.817538,0.181974,0.339915,0.824750,0.290372,0.348189,0.579621,0.262732,0.337320,0.821003,0.563002,0.345762,-0.155975,0.467527,0.347581,-0.126011,0.442874,0.353330,-0.367938,-0.432473,0.343805,-0.378448,-0.566334,0.356388,-0.609487,-0.491280,0.345169,-0.374102,-0.550675,0.346031,-0.370519,-0.610669,0.347596,-0.366872,-0.669719,0.348128,-0.363000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3474,34.740000,1.402280,0.327057,0.678223,1.282232,0.334374,0.438859,1.282209,0.327005,0.677553,1.163163,0.329091,0.677629,0.421600,0.331643,0.814026,0.342091,0.334276,0.817623,0.182160,0.339925,0.824922,0.290449,0.348238,0.579789,0.262882,0.337302,0.821121,0.563013,0.345796,-0.156001,0.467558,0.347559,-0.126028,0.442839,0.353336,-0.367939,-0.432468,0.343824,-0.378438,-0.566312,0.356398,-0.609498,-0.491295,0.345181,-0.374131,-0.550627,0.346030,-0.370527,-0.610803,0.347495,-0.367329,-0.669707,0.348154,-0.363037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3475,34.750000,1.401623,0.325323,0.677971,1.282028,0.334411,0.439002,1.282325,0.327018,0.677572,1.163232,0.329030,0.677790,0.421672,0.331633,0.814002,0.342219,0.334244,0.817720,0.182311,0.339938,0.825253,0.290230,0.348155,0.579912,0.262961,0.337291,0.821281,0.562999,0.345734,-0.156013,0.467538,0.347558,-0.126043,0.442915,0.353301,-0.367957,-0.432448,0.343822,-0.378477,-0.566301,0.356392,-0.609506,-0.491258,0.345191,-0.374127,-0.550615,0.346036,-0.370539,-0.610617,0.347741,-0.366846,-0.669608,0.347358,-0.362838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3476,34.760000,1.402382,0.327055,0.678128,1.282087,0.334413,0.438898,1.282352,0.327020,0.677587,1.163266,0.329051,0.677859,0.421731,0.331628,0.813919,0.342253,0.334250,0.817737,0.182385,0.339912,0.825530,0.289890,0.348111,0.580056,0.263031,0.337254,0.821440,0.563270,0.345468,-0.155901,0.467506,0.347531,-0.126051,0.442897,0.353295,-0.367957,-0.432362,0.343839,-0.378420,-0.566279,0.356401,-0.609512,-0.491253,0.345190,-0.374139,-0.550588,0.346018,-0.370530,-0.610594,0.347756,-0.366862,-0.669655,0.348165,-0.363026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3477,34.770000,1.401569,0.325309,0.678042,1.282053,0.334400,0.439019,1.282264,0.327031,0.677605,1.163206,0.329035,0.677770,0.421659,0.331647,0.813771,0.342210,0.334234,0.817717,0.182637,0.339605,0.825858,0.289476,0.348107,0.580118,0.262978,0.337291,0.821517,0.562969,0.345755,-0.156014,0.467476,0.347567,-0.126052,0.442849,0.353314,-0.368020,-0.432285,0.343908,-0.378416,-0.566248,0.356388,-0.609512,-0.491256,0.345197,-0.374137,-0.550617,0.346087,-0.370504,-0.610535,0.347750,-0.366855,-0.669632,0.348179,-0.363015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478,34.780000,1.401450,0.325335,0.678151,1.282174,0.334386,0.439009,1.282132,0.327024,0.677559,1.163018,0.329103,0.677595,0.421505,0.331692,0.813581,0.342050,0.334267,0.817633,0.182177,0.339848,0.825987,0.288961,0.348073,0.580082,0.262850,0.337257,0.821567,0.563023,0.345768,-0.156073,0.467539,0.347573,-0.126062,0.442819,0.353270,-0.368000,-0.432309,0.343825,-0.378413,-0.566228,0.356380,-0.609495,-0.491249,0.345221,-0.374125,-0.550348,0.346236,-0.370473,-0.610539,0.347739,-0.366838,-0.669625,0.348179,-0.363004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3479,34.790000,1.401095,0.325085,0.678318,1.282493,0.334410,0.438784,1.281946,0.327031,0.677554,1.162842,0.329159,0.677407,0.421268,0.331694,0.813426,0.341798,0.334264,0.817562,0.181892,0.339783,0.826051,0.288467,0.348154,0.580048,0.262601,0.337236,0.821570,0.563083,0.345774,-0.156104,0.467615,0.347559,-0.126067,0.442788,0.353333,-0.367960,-0.432304,0.343825,-0.378389,-0.566232,0.356389,-0.609475,-0.491215,0.345177,-0.374100,-0.550357,0.346291,-0.370432,-0.610548,0.347779,-0.366842,-0.669625,0.348157,-0.362991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3480,34.800000,1.401817,0.326995,0.678548,1.282609,0.334417,0.438737,1.281806,0.327081,0.677450,1.162674,0.329191,0.677143,0.420997,0.331743,0.813381,0.341247,0.334061,0.817668,0.181496,0.339782,0.826079,0.288039,0.348040,0.580025,0.262264,0.337266,0.821577,0.563384,0.345506,-0.156001,0.467597,0.347571,-0.126079,0.442814,0.353283,-0.368017,-0.432284,0.343850,-0.378410,-0.566242,0.356380,-0.609483,-0.491243,0.345219,-0.374074,-0.550370,0.346311,-0.370412,-0.610512,0.347709,-0.366791,-0.669597,0.348142,-0.362979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3481,34.810000,1.400810,0.325132,0.678434,1.282625,0.334377,0.438689,1.281685,0.327074,0.677379,1.162583,0.329235,0.677028,0.420667,0.331757,0.813480,0.340523,0.334210,0.817478,0.181115,0.339801,0.825938,0.287938,0.348042,0.580026,0.261969,0.337299,0.821517,0.563345,0.345507,-0.155972,0.467532,0.347554,-0.126089,0.442856,0.353336,-0.368011,-0.432314,0.343802,-0.378380,-0.566267,0.356380,-0.609460,-0.491242,0.345162,-0.374062,-0.550362,0.346317,-0.370409,-0.609710,0.346664,-0.366685,-0.669652,0.348196,-0.362948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3482,34.820000,1.400814,0.325139,0.678355,1.282606,0.334426,0.438661,1.281684,0.327118,0.677365,1.162539,0.329195,0.677004,0.420342,0.331754,0.813727,0.340227,0.334237,0.817535,0.180862,0.339797,0.825799,0.288021,0.348057,0.580031,0.261672,0.337338,0.821460,0.562933,0.345765,-0.156081,0.467494,0.347565,-0.126090,0.442816,0.353326,-0.368013,-0.432318,0.343830,-0.378356,-0.566296,0.356383,-0.609439,-0.491243,0.345164,-0.374050,-0.550635,0.346058,-0.370418,-0.609719,0.346644,-0.366682,-0.669666,0.348183,-0.362928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3483,34.830000,1.400873,0.325109,0.678256,1.282457,0.334431,0.438642,1.281723,0.327062,0.677370,1.162622,0.329213,0.677097,0.420139,0.331775,0.814070,0.339957,0.334267,0.817710,0.180636,0.339779,0.825603,0.288305,0.348086,0.580061,0.261465,0.337320,0.821416,0.563342,0.345497,-0.155999,0.467541,0.347576,-0.126079,0.442789,0.353336,-0.367988,-0.432349,0.343858,-0.378349,-0.566329,0.356389,-0.609439,-0.491273,0.345184,-0.374037,-0.550638,0.346088,-0.370412,-0.609736,0.346597,-0.366657,-0.669672,0.348146,-0.362921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
