Format Version,1.23,Take Name,Take 2024-02-12 07.55.11 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 07.55.11.621 PM,Capture Start Frame,4140152,Total Frames in Take,6045,Total Exported Frames,6045,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2325,23.250000,,,,-0.257534,0.358259,-0.104840,-0.183185,0.351480,0.126997,-0.723599,0.342885,1.091233,-0.643283,0.340780,1.087090,-0.282422,0.353351,0.137272,-0.615104,0.352026,0.845405,-0.563995,0.337970,1.083860,-0.484209,0.335821,1.079586,0.630222,0.337301,0.357646,0.373427,0.346641,-0.686610,0.495744,0.351685,-0.923637,0.493196,0.344713,-0.684916,0.613554,0.341590,-0.683121,0.526991,0.331139,0.603891,0.764216,0.327040,0.589709,0.586164,0.330530,0.600885,,,,0.645249,0.328379,0.597067,,,,0.703884,0.327173,0.593111,,,,,,,,,,,,,,,,,,,,,
2326,23.260000,,,,-0.257515,0.358676,-0.106606,-0.183200,0.351444,0.125621,-0.723274,0.342837,1.090118,-0.642984,0.340765,1.086212,-0.282315,0.353263,0.135836,-0.613964,0.352046,0.844561,-0.563717,0.337993,1.083254,-0.483898,0.335774,1.079270,0.631291,0.337194,0.357480,0.373040,0.346562,-0.688226,0.495657,0.351713,-0.924936,0.492820,0.344864,-0.686378,0.613274,0.341585,-0.684270,0.527750,0.331084,0.603921,0.764983,0.326894,0.589697,0.588484,0.330853,0.599581,,,,0.645860,0.328175,0.597076,,,,0.706484,0.327519,0.592442,,,,,,,,,,,,,,,,,,,,,
2327,23.270000,,,,-0.257405,0.358725,-0.108090,-0.183276,0.351448,0.124213,-0.722828,0.342910,1.088825,-0.642504,0.340732,1.085332,-0.282671,0.353388,0.134170,-0.612786,0.351957,0.843673,-0.563156,0.338046,1.082484,-0.483383,0.335849,1.078747,0.632314,0.337179,0.357313,0.372679,0.346626,-0.689671,0.495707,0.351698,-0.926371,0.491545,0.343823,-0.687726,0.612723,0.341634,-0.685550,0.528880,0.331574,0.603344,0.765853,0.326770,0.589598,0.588154,0.330194,0.600610,,,,0.647651,0.329270,0.596125,,,,0.707439,0.327375,0.592409,,,,,,,,,,,,,,,,,,,,,
2328,23.280000,,,,-0.257252,0.358296,-0.108982,-0.183340,0.351527,0.123026,-0.722196,0.342917,1.087750,-0.641749,0.340810,1.084336,-0.282889,0.353297,0.132812,-0.611623,0.351826,0.842684,-0.562481,0.338135,1.081569,-0.482617,0.335892,1.078036,0.633155,0.337218,0.357176,0.372319,0.346601,-0.691173,0.495723,0.351661,-0.927619,0.490848,0.343698,-0.689452,0.612275,0.341754,-0.686671,0.529457,0.331446,0.603317,0.766691,0.326795,0.589445,0.588333,0.329510,0.600834,,,,0.648145,0.329195,0.596093,,,,0.708525,0.327417,0.592249,,,,,,,,,,,,,,,,,,,,,
2329,23.290000,,,,-0.257390,0.358382,-0.110136,-0.183480,0.351429,0.121800,-0.721169,0.342942,1.086789,-0.640746,0.340818,1.083316,-0.283127,0.353499,0.131694,-0.610765,0.351812,0.841777,-0.561476,0.338184,1.080470,-0.481641,0.335884,1.076974,0.633838,0.337204,0.357159,0.372152,0.346955,-0.692460,0.496058,0.353655,-0.929118,0.491782,0.344855,-0.690042,0.611930,0.341787,-0.687704,0.530181,0.331401,0.603337,0.767586,0.326907,0.589349,0.588825,0.329328,0.600877,,,,0.648878,0.329277,0.596059,,,,0.709026,0.327479,0.592255,,,,,,,,,,,,,,,,,,,,,
2330,23.300000,,,,-0.258305,0.358416,-0.111541,-0.183638,0.351411,0.120821,-0.719842,0.343057,1.085870,-0.639260,0.340664,1.082371,-0.283155,0.353479,0.130644,-0.609974,0.351709,0.840658,-0.560303,0.338217,1.079367,-0.480333,0.335964,1.075694,0.634549,0.337194,0.357151,0.371927,0.347006,-0.693627,0.494926,0.351644,-0.930364,0.489802,0.343459,-0.692026,0.611711,0.341908,-0.689052,0.531481,0.331098,0.603338,0.767322,0.325705,0.589301,0.590824,0.330646,0.599921,,,,0.650888,0.329105,0.595222,,,,0.709662,0.327590,0.592372,,,,,,,,,,,,,,,,,,,,,
2331,23.310000,,,,-0.258065,0.358554,-0.112550,-0.183813,0.351367,0.119950,-0.718412,0.343109,1.085202,-0.637948,0.340698,1.081494,-0.283024,0.353274,0.129670,-0.609223,0.351697,0.839661,-0.558549,0.337836,1.078485,-0.478995,0.336017,1.074278,0.635230,0.337147,0.357110,0.371567,0.346945,-0.694622,0.494115,0.351815,-0.931461,0.489442,0.343460,-0.693373,0.611286,0.341805,-0.690693,0.532105,0.331197,0.603340,0.769112,0.326827,0.589174,0.591596,0.330739,0.600030,,,,0.649254,0.325869,0.599165,,,,0.710677,0.327290,0.592307,,,,,,,,,,,,,,,,,,,,,
2332,23.320000,,,,-0.257938,0.358322,-0.113200,-0.183919,0.351532,0.118876,-0.716691,0.342779,1.084891,-0.636367,0.340840,1.080499,-0.283188,0.353348,0.128737,-0.608342,0.351699,0.838748,-0.557037,0.337909,1.077308,-0.477358,0.335885,1.072999,0.636014,0.337181,0.357112,0.371353,0.347073,-0.695603,0.493211,0.351862,-0.932676,0.491107,0.344609,-0.693874,0.610930,0.341773,-0.692122,0.532896,0.331186,0.603414,0.770105,0.326810,0.589073,0.591861,0.330077,0.600554,,,,0.652906,0.328788,0.595263,,,,0.711253,0.327277,0.592336,,,,,,,,,,,,,,,,,,,,,
2333,23.330000,,,,-0.257961,0.358276,-0.114062,-0.183967,0.351537,0.118142,-0.714996,0.342907,1.084139,-0.634699,0.340732,1.079769,-0.283497,0.353546,0.127947,-0.607381,0.351894,0.837799,-0.555417,0.338043,1.076099,-0.475684,0.335941,1.071574,0.636839,0.337084,0.357075,0.370648,0.346968,-0.696714,0.492242,0.352150,-0.934071,0.488914,0.343615,-0.695581,0.610656,0.341860,-0.693454,0.533564,0.331271,0.603438,0.770839,0.326809,0.588980,0.592567,0.330128,0.600515,,,,0.653554,0.328908,0.595396,,,,0.711498,0.326831,0.592541,,,,,,,,,,,,,,,,,,,,,
2334,23.340000,,,,-0.257838,0.358256,-0.114794,-0.184046,0.351557,0.117284,-0.713327,0.342854,1.083615,-0.633032,0.340811,1.078949,-0.283405,0.353535,0.127445,-0.606279,0.351858,0.837040,-0.553911,0.338030,1.075188,-0.474057,0.336007,1.070529,0.637592,0.336962,0.357009,0.369748,0.347643,-0.698106,0.492007,0.351893,-0.935064,0.488567,0.343936,-0.696743,0.610285,0.341837,-0.694773,0.534196,0.331276,0.603410,0.771674,0.326821,0.588855,0.593726,0.330086,0.600398,,,,0.654144,0.328756,0.595500,,,,0.712069,0.326040,0.593342,,,,,,,,,,,,,,,,,,,,,
2335,23.350000,,,,-0.257886,0.358342,-0.115322,-0.183979,0.351580,0.116651,-0.711784,0.342885,1.083102,-0.631270,0.340495,1.078641,-0.283138,0.353451,0.126848,-0.604987,0.351700,0.836427,-0.552334,0.338100,1.074440,-0.472517,0.335973,1.069726,0.638167,0.337058,0.356932,0.369960,0.346942,-0.699152,0.491755,0.352031,-0.936411,0.488116,0.343748,-0.698143,0.609794,0.341783,-0.696081,0.535013,0.331121,0.603388,0.772369,0.326825,0.588716,0.595523,0.330907,0.599469,,,,0.653153,0.328135,0.596380,,,,0.711127,0.327039,0.592229,,,,,,,,,,,,,,,,,,,,,
2336,23.360000,,,,-0.257923,0.358307,-0.115748,-0.183817,0.351564,0.116080,-0.710209,0.343002,1.082689,-0.629697,0.340752,1.077980,-0.282705,0.353187,0.126304,-0.603260,0.351555,0.836168,-0.550349,0.337776,1.074245,-0.470838,0.335962,1.069200,0.638731,0.337022,0.356792,0.369452,0.346918,-0.700765,0.491382,0.352186,-0.937930,0.487628,0.343731,-0.699641,0.609363,0.341678,-0.697154,0.535300,0.331004,0.603500,0.773116,0.326987,0.588521,0.595934,0.330888,0.599378,,,,0.653831,0.328285,0.595841,,,,0.711542,0.326867,0.592189,,,,,,,,,,,,,,,,,,,,,
2337,23.370000,,,,-0.258336,0.358620,-0.116441,-0.183717,0.351501,0.115556,-0.708793,0.343287,1.082155,-0.628227,0.340745,1.077577,-0.283123,0.353193,0.125709,-0.601745,0.351536,0.835562,-0.548926,0.337816,1.073752,-0.469311,0.335848,1.068731,0.639186,0.337107,0.356576,0.369117,0.346992,-0.702377,0.491696,0.352161,-0.939173,0.487224,0.343838,-0.700947,0.609078,0.341811,-0.698207,0.536435,0.331162,0.603120,0.773327,0.326727,0.588419,0.596168,0.330872,0.599295,,,,0.654294,0.328490,0.595627,,,,0.711894,0.326607,0.592210,,,,,,,,,,,,,,,,,,,,,
2338,23.380000,,,,-0.258576,0.358594,-0.116961,-0.183764,0.351500,0.115078,-0.707096,0.342768,1.081839,-0.626877,0.340814,1.077039,-0.283051,0.353336,0.125212,-0.600236,0.351450,0.835178,-0.547537,0.337849,1.073298,-0.467929,0.335801,1.068491,0.639496,0.337143,0.356432,0.368557,0.346999,-0.703873,0.491564,0.352158,-0.940378,0.486930,0.343828,-0.702360,0.608508,0.341951,-0.699524,0.536709,0.331045,0.603025,0.773774,0.326880,0.588185,0.595362,0.329762,0.599931,,,,0.655384,0.328981,0.595244,,,,0.715146,0.327310,0.591225,,,,,,,,,,,,,,,,,,,,,
2339,23.390000,,,,-0.258777,0.358551,-0.117488,-0.183851,0.351634,0.114624,-0.705899,0.342841,1.081184,-0.625449,0.340825,1.076576,-0.283212,0.353330,0.124702,-0.598555,0.351437,0.834665,-0.546206,0.338030,1.072881,-0.466563,0.335805,1.068349,0.639769,0.337213,0.356301,0.368084,0.347002,-0.705338,0.491283,0.352176,-0.941860,0.486839,0.343922,-0.703344,0.608038,0.341865,-0.701099,0.536961,0.331112,0.602907,0.774097,0.326928,0.588029,0.595551,0.329716,0.599860,,,,0.655566,0.328985,0.595153,,,,0.715396,0.327257,0.591121,,,,,,,,,,,,,,,,,,,,,
2340,23.400000,,,,-0.258588,0.358299,-0.117570,-0.183920,0.351613,0.114278,-0.704609,0.343027,1.080390,-0.624170,0.340959,1.076005,-0.283305,0.353272,0.124359,-0.596427,0.351511,0.834269,-0.545000,0.338128,1.072475,-0.465259,0.335882,1.068063,0.640034,0.337188,0.356190,0.367623,0.346714,-0.706643,0.490776,0.352246,-0.943151,0.486540,0.343906,-0.704518,0.607741,0.341915,-0.702349,0.537213,0.331050,0.602740,0.774329,0.326927,0.587924,0.596154,0.329994,0.599300,,,,0.654696,0.327564,0.596128,,,,0.715535,0.327305,0.591097,,,,,,,,,,,,,,,,,,,,,
2341,23.410000,,,,-0.258551,0.358331,-0.117962,-0.183990,0.351633,0.113932,-0.703508,0.343179,1.079677,-0.623095,0.341030,1.075598,-0.283401,0.353310,0.123904,-0.595276,0.351457,0.833678,-0.543925,0.338058,1.072216,-0.464184,0.335829,1.067886,0.640336,0.337187,0.356117,0.367564,0.346995,-0.707813,0.489954,0.352141,-0.944601,0.486060,0.343814,-0.706257,0.607338,0.341906,-0.703834,0.537439,0.331025,0.602554,0.774560,0.326955,0.587887,0.595970,0.329422,0.599836,,,,0.655931,0.328692,0.595150,,,,0.716083,0.327237,0.591207,,,,,,,,,,,,,,,,,,,,,
2342,23.420000,,,,-0.259037,0.358426,-0.118758,-0.184118,0.351637,0.113694,-0.702504,0.343220,1.079092,-0.621967,0.340721,1.075480,-0.283486,0.353274,0.123554,-0.593879,0.351415,0.833435,-0.542885,0.338147,1.071891,-0.463164,0.335864,1.067792,0.640753,0.337263,0.356066,0.367094,0.346695,-0.708795,0.489193,0.352239,-0.946107,0.486794,0.344999,-0.707514,0.606619,0.342959,-0.705832,0.537666,0.330979,0.602477,0.774764,0.326871,0.587948,0.596149,0.329347,0.599787,,,,0.656109,0.328709,0.595118,,,,0.716230,0.327210,0.591217,,,,,,,,,,,,,,,,,,,,,
2343,23.430000,,,,-0.258448,0.358285,-0.118593,-0.184250,0.351601,0.113453,-0.701662,0.343196,1.078857,-0.621050,0.340908,1.075161,-0.283775,0.353300,0.123225,-0.592377,0.351219,0.833338,-0.541708,0.337832,1.072041,-0.462187,0.335904,1.067907,0.641233,0.337193,0.356036,0.366936,0.347178,-0.710245,0.488704,0.352293,-0.947444,0.485091,0.343668,-0.709310,0.606916,0.342069,-0.707087,0.538266,0.331084,0.602164,0.775095,0.326947,0.588060,0.596420,0.329262,0.599825,,,,0.657787,0.328961,0.594156,,,,0.716551,0.327214,0.591314,,,,,,,,,,,,,,,,,,,,,
2344,23.440000,,,,-0.258922,0.358489,-0.119236,-0.184386,0.351528,0.113181,-0.700801,0.343319,1.078820,-0.620167,0.341071,1.075156,-0.283878,0.353279,0.123004,-0.591068,0.351229,0.833445,-0.540889,0.337890,1.072225,-0.461277,0.335893,1.068241,0.641883,0.337168,0.355998,0.366336,0.346944,-0.711685,0.488238,0.352364,-0.948913,0.485241,0.343895,-0.710430,0.606666,0.341966,-0.708603,0.538573,0.331008,0.602086,0.775620,0.326933,0.588150,0.596653,0.329189,0.599818,,,,0.658106,0.328882,0.594206,,,,0.716775,0.327209,0.591425,,,,,,,,,,,,,,,,,,,,,
2345,23.450000,,,,-0.258933,0.358451,-0.119512,-0.184413,0.351605,0.112927,-0.699963,0.343361,1.079100,-0.619399,0.341060,1.075540,-0.283912,0.353284,0.122838,-0.589999,0.351160,0.833816,-0.540073,0.338027,1.072701,-0.460635,0.335853,1.069207,0.642678,0.337149,0.355982,0.366056,0.347036,-0.712850,0.487749,0.352452,-0.950310,0.484956,0.343983,-0.711928,0.605820,0.342880,-0.710515,0.538970,0.331017,0.602021,0.776039,0.326935,0.588254,0.596888,0.329065,0.599884,,,,0.658481,0.328964,0.594278,,,,0.717150,0.327317,0.591540,,,,,,,,,,,,,,,,,,,,,
2346,23.460000,,,,-0.258960,0.358445,-0.119695,-0.184441,0.351565,0.112715,-0.699299,0.343471,1.079584,-0.618714,0.341077,1.076157,-0.283560,0.353128,0.122787,-0.588727,0.351103,0.834748,-0.539389,0.338042,1.073466,-0.459882,0.335841,1.070068,0.643284,0.337148,0.355937,0.365527,0.347053,-0.714408,0.487386,0.352452,-0.951684,0.483997,0.343921,-0.713535,0.605794,0.342065,-0.711688,0.539414,0.331051,0.601953,0.776923,0.327116,0.588286,0.597445,0.328691,0.600086,,,,0.658975,0.328984,0.594380,,,,0.716522,0.327743,0.591471,,,,,,,,,,,,,,,,,,,,,
2347,23.470000,,,,-0.258444,0.358322,-0.119532,-0.184410,0.351593,0.112431,-0.698499,0.343177,1.080707,-0.618169,0.341182,1.076997,-0.283515,0.353099,0.122591,-0.588145,0.351210,0.835577,-0.538725,0.338001,1.074562,-0.459110,0.335918,1.070931,0.643936,0.337200,0.355907,0.364972,0.347647,-0.716171,0.486992,0.352400,-0.953174,0.484945,0.344817,-0.714419,0.605144,0.342256,-0.712680,0.539946,0.331082,0.601889,0.777451,0.327065,0.588288,0.599188,0.329867,0.599239,,,,0.659144,0.329284,0.594635,,,,0.717088,0.327752,0.591447,,,,,,,,,,,,,,,,,,,,,
2348,23.480000,,,,-0.259023,0.358492,-0.120080,-0.184359,0.351609,0.112145,-0.698039,0.343199,1.081797,-0.617597,0.340974,1.078384,-0.282735,0.352966,0.122533,-0.587475,0.351263,0.836814,-0.538230,0.337968,1.075739,-0.458650,0.335816,1.072283,0.644696,0.337259,0.355997,0.364024,0.347062,-0.717469,0.486480,0.352445,-0.954417,0.482649,0.343838,-0.716056,0.604034,0.342147,-0.713860,0.540533,0.331147,0.601888,0.778090,0.326952,0.588335,0.599865,0.329859,0.599233,,,,0.659646,0.329220,0.594719,,,,0.719040,0.326742,0.591392,,,,,,,,,,,,,,,,,,,,,
2349,23.490000,,,,-0.258420,0.358332,-0.120040,-0.184232,0.351610,0.111802,-0.697603,0.343218,1.083315,-0.617204,0.340942,1.079966,-0.283381,0.353058,0.121985,-0.587123,0.351312,0.838228,-0.537929,0.337929,1.077246,-0.458230,0.335797,1.073710,0.645480,0.337203,0.355989,0.362963,0.346849,-0.719001,0.485870,0.352534,-0.955535,0.481354,0.343724,-0.717611,0.602966,0.342096,-0.714952,0.542976,0.332039,0.601472,0.778906,0.326861,0.588429,0.600668,0.329926,0.599210,,,,0.660890,0.328846,0.594753,,,,0.719550,0.326157,0.592226,,,,,,,,,,,,,,,,,,,,,
2350,23.500000,,,,-0.258463,0.358340,-0.120440,-0.184135,0.351637,0.111373,-0.697320,0.343156,1.085089,-0.616976,0.340987,1.081558,-0.283326,0.353014,0.121375,-0.587114,0.351334,0.839851,-0.537765,0.337957,1.078905,-0.457972,0.335766,1.075124,0.646221,0.337067,0.355954,0.362062,0.347035,-0.720530,0.485088,0.352549,-0.956788,0.480698,0.343781,-0.718476,0.601978,0.342072,-0.715924,0.542140,0.330620,0.602303,0.779839,0.326870,0.588339,0.603067,0.330149,0.598103,,,,0.660956,0.328326,0.595046,,,,0.720208,0.325822,0.592412,,,,,,,,,,,,,,,,,,,,,
2351,23.510000,,,,-0.258063,0.358431,-0.121339,-0.184250,0.351635,0.110860,-0.697261,0.343132,1.086921,-0.616807,0.340940,1.083364,-0.283321,0.352970,0.120812,-0.587370,0.351345,0.841748,-0.537605,0.337936,1.080493,-0.457838,0.335725,1.076794,0.647070,0.337096,0.355825,0.361131,0.347124,-0.721883,0.484413,0.352667,-0.958137,0.479693,0.344026,-0.719962,0.600846,0.341961,-0.717277,0.543157,0.330589,0.602262,0.780725,0.326873,0.588089,0.603278,0.330505,0.598384,,,,0.661524,0.328304,0.594898,,,,0.722036,0.326964,0.590791,,,,,,,,,,,,,,,,,,,,,
2352,23.520000,,,,-0.258424,0.358414,-0.121694,-0.184331,0.351576,0.110201,-0.697363,0.343055,1.088637,-0.616932,0.340879,1.085193,-0.283331,0.353064,0.120143,-0.587672,0.351325,0.843410,-0.537675,0.337921,1.082261,-0.457782,0.335859,1.078055,0.647874,0.337004,0.355510,0.360179,0.347083,-0.723464,0.483717,0.352827,-0.959636,0.478475,0.343944,-0.721728,0.600174,0.342033,-0.718461,0.544638,0.331178,0.601377,0.781357,0.326724,0.587707,0.604006,0.330282,0.598206,,,,0.661845,0.327679,0.595176,,,,0.722640,0.326998,0.590553,,,,,,,,,,,,,,,,,,,,,
2353,23.530000,,,,-0.258453,0.358407,-0.122502,-0.184307,0.351569,0.109224,-0.697611,0.342986,1.090608,-0.617169,0.340911,1.086786,-0.283360,0.353217,0.119397,-0.588182,0.351305,0.845200,-0.537952,0.337896,1.083985,-0.458201,0.335719,1.079923,0.648611,0.337068,0.355062,0.359397,0.346922,-0.724919,0.483174,0.352914,-0.961265,0.478341,0.344130,-0.722776,0.599559,0.342050,-0.720070,0.545366,0.330927,0.601059,0.782449,0.326822,0.587100,0.603539,0.328887,0.598649,,,,0.663346,0.328461,0.594108,,,,0.723389,0.327174,0.590224,,,,,,,,,,,,,,,,,,,,,
2354,23.540000,,,,-0.259465,0.358621,-0.123485,-0.184389,0.351549,0.108347,-0.698015,0.342967,1.092496,-0.617612,0.340806,1.088756,-0.283954,0.353555,0.118399,-0.588467,0.351194,0.847103,-0.538340,0.337842,1.085736,-0.458718,0.335769,1.081703,0.649414,0.337133,0.354272,0.359238,0.347194,-0.726432,0.482722,0.352899,-0.962708,0.478188,0.343847,-0.724215,0.598879,0.342247,-0.721724,0.545907,0.330905,0.600414,0.783034,0.326646,0.586506,0.604762,0.329685,0.597589,,,,0.665114,0.328483,0.592708,,,,0.724791,0.327093,0.589234,,,,,,,,,,,,,,,,,,,,,
2355,23.550000,,,,-0.259532,0.358597,-0.124949,-0.184479,0.351499,0.107278,-0.698375,0.342817,1.094250,-0.618117,0.340836,1.090499,-0.284194,0.353567,0.117398,-0.589107,0.351311,0.848720,-0.538839,0.337900,1.087586,-0.459107,0.335800,1.083636,0.650361,0.337122,0.353329,0.358884,0.347194,-0.727944,0.482069,0.352815,-0.964343,0.477940,0.343865,-0.725697,0.598725,0.342420,-0.723416,0.546389,0.330920,0.599472,0.783723,0.326633,0.585733,0.606955,0.330218,0.595401,,,,0.665426,0.328650,0.592205,,,,0.725226,0.326996,0.588604,,,,,,,,,,,,,,,,,,,,,
2356,23.560000,,,,-0.259722,0.358601,-0.126005,-0.184646,0.351468,0.106167,-0.698875,0.342781,1.096251,-0.618605,0.340771,1.092391,-0.284126,0.353262,0.116229,-0.589446,0.351340,0.850766,-0.539274,0.337822,1.089505,-0.459549,0.335785,1.085428,0.651505,0.337092,0.352281,0.358539,0.347012,-0.729212,0.481378,0.352845,-0.965991,0.477459,0.343816,-0.727594,0.598408,0.342334,-0.725388,0.547014,0.330405,0.598470,0.784447,0.326775,0.584951,0.607019,0.330440,0.594826,,,,0.665825,0.328580,0.591281,,,,0.725392,0.326403,0.588018,,,,,,,,,,,,,,,,,,,,,
2357,23.570000,,,,-0.260057,0.358622,-0.127340,-0.184909,0.351454,0.104814,-0.699427,0.342781,1.098223,-0.619070,0.340758,1.094399,-0.284510,0.353433,0.114817,-0.589878,0.351441,0.852647,-0.539616,0.337744,1.091558,-0.460050,0.335828,1.087507,0.652894,0.337065,0.351016,0.358267,0.347589,-0.730939,0.480473,0.352652,-0.967865,0.476442,0.343840,-0.729921,0.598101,0.342316,-0.727361,0.548255,0.330807,0.596561,0.785181,0.326705,0.584031,0.607109,0.329822,0.594087,,,,0.665765,0.327505,0.590759,,,,0.726453,0.326988,0.586683,,,,,,,,,,,,,,,,,,,,,
2358,23.580000,,,,-0.259774,0.358602,-0.128353,-0.185226,0.351427,0.103484,-0.700025,0.342996,1.100193,-0.619367,0.340705,1.096632,-0.284272,0.353299,0.113642,-0.590057,0.351333,0.855018,-0.540071,0.337745,1.093791,-0.460382,0.335845,1.089645,0.654130,0.337036,0.349596,0.357971,0.347611,-0.732390,0.479594,0.352902,-0.969442,0.476334,0.343989,-0.731483,0.598100,0.342498,-0.729305,0.548721,0.330662,0.595202,0.786201,0.326558,0.582804,0.609448,0.330134,0.591408,,,,0.668168,0.328413,0.588304,,,,0.727764,0.326981,0.585225,,,,,,,,,,,,,,,,,,,,,
2359,23.590000,,,,-0.260324,0.358604,-0.130088,-0.185315,0.351465,0.102076,-0.700333,0.342947,1.102399,-0.619809,0.340729,1.098704,-0.284734,0.353328,0.112204,-0.590530,0.351433,0.857227,-0.540226,0.337633,1.095983,-0.460685,0.335772,1.091799,0.655202,0.336998,0.348201,0.357519,0.347602,-0.733692,0.478646,0.352863,-0.971074,0.476306,0.344286,-0.732525,0.597484,0.342442,-0.731228,0.549690,0.330603,0.593720,0.787216,0.326783,0.581520,0.609770,0.330263,0.590671,,,,0.668414,0.328632,0.587276,,,,0.728602,0.326962,0.583860,,,,,,,,,,,,,,,,,,,,,
2360,23.600000,,,,-0.260702,0.358765,-0.131460,-0.185339,0.351579,0.100758,-0.700489,0.342799,1.104630,-0.619925,0.340708,1.100974,-0.284478,0.353171,0.110774,-0.591064,0.351377,0.859222,-0.540498,0.337545,1.098161,-0.460923,0.335705,1.093924,0.656378,0.337059,0.346739,0.357204,0.347459,-0.734958,0.477823,0.352943,-0.972363,0.476646,0.345520,-0.733922,0.596444,0.343488,-0.732860,0.550860,0.330637,0.592151,0.788159,0.326716,0.580088,0.611422,0.330402,0.588894,,,,0.668843,0.327994,0.586333,,,,0.728717,0.326577,0.582848,,,,,,,,,,,,,,,,,,,,,
2361,23.610000,,,,-0.260201,0.358453,-0.132763,-0.185308,0.351583,0.099300,-0.700571,0.342767,1.107021,-0.619958,0.340634,1.103158,-0.284903,0.353319,0.109424,-0.591293,0.351415,0.861341,-0.540636,0.337609,1.100209,-0.460974,0.335690,1.095943,0.657477,0.336971,0.345153,0.356187,0.347292,-0.736300,0.476997,0.352955,-0.973939,0.476083,0.346113,-0.735581,0.596211,0.342671,-0.734061,0.552317,0.330617,0.590824,0.789657,0.326844,0.578192,0.612367,0.330486,0.587544,,,,0.671144,0.328692,0.584187,,,,0.730946,0.327075,0.580789,,,,,,,,,,,,,,,,,,,,,
2362,23.620000,,,,-0.260454,0.358632,-0.134239,-0.185400,0.351558,0.098023,-0.700724,0.342766,1.109135,-0.620006,0.340662,1.105256,-0.285071,0.353475,0.107955,-0.591349,0.351427,0.863724,-0.540686,0.337583,1.102314,-0.461054,0.335724,1.097924,0.658429,0.336917,0.343570,0.355471,0.347587,-0.738057,0.476468,0.353384,-0.975488,0.474081,0.344588,-0.736812,0.594870,0.343035,-0.735381,0.553892,0.330611,0.589317,0.790824,0.326709,0.576409,0.614431,0.329985,0.585427,,,,0.673408,0.328444,0.581866,,,,0.732088,0.326809,0.579259,,,,,,,,,,,,,,,,,,,,,
2363,23.630000,,,,-0.259982,0.358584,-0.135155,-0.185381,0.351565,0.096503,-0.700748,0.342730,1.111326,-0.620187,0.340640,1.107236,-0.284819,0.353468,0.106629,-0.591977,0.351404,0.865668,-0.540681,0.337585,1.104115,-0.461117,0.335706,1.099667,0.659323,0.336967,0.341983,0.354408,0.347346,-0.739597,0.476473,0.353092,-0.976457,0.473454,0.344413,-0.737915,0.594437,0.342865,-0.736211,0.554772,0.330559,0.588075,0.792308,0.326683,0.574558,0.615389,0.330326,0.584340,,,,0.673220,0.328156,0.581033,,,,0.732958,0.326452,0.577624,,,,,,,,,,,,,,,,,,,,,
2364,23.640000,,,,-0.260196,0.358600,-0.136607,-0.185369,0.351622,0.094985,-0.700738,0.342696,1.113428,-0.620155,0.340555,1.109144,-0.284603,0.353501,0.105257,-0.592546,0.351467,0.867409,-0.540794,0.337551,1.105942,-0.461428,0.335587,1.101615,0.660188,0.336939,0.340267,0.353610,0.347309,-0.741093,0.476414,0.353070,-0.977591,0.472077,0.344515,-0.739635,0.593669,0.342805,-0.736874,0.556353,0.330801,0.586434,0.793570,0.326655,0.572639,0.615102,0.328874,0.584073,,,,0.675902,0.328892,0.578926,,,,0.734807,0.326875,0.575698,,,,,,,,,,,,,,,,,,,,,
2365,23.650000,,,,-0.260137,0.358562,-0.138212,-0.185201,0.351683,0.093505,-0.700831,0.342636,1.115211,-0.620332,0.340432,1.111044,-0.284230,0.353289,0.103941,-0.592936,0.351513,0.869061,-0.540888,0.337589,1.107592,-0.461282,0.335690,1.102852,0.661438,0.336947,0.338644,0.352773,0.347814,-0.742568,0.476369,0.353247,-0.978634,0.471779,0.344701,-0.740205,0.592866,0.342624,-0.737687,0.557963,0.330600,0.585057,0.795037,0.326563,0.571000,0.617199,0.329874,0.581837,,,,0.676797,0.328776,0.577580,,,,0.736672,0.326987,0.573795,,,,,,,,,,,,,,,,,,,,,
2366,23.660000,,,,-0.259931,0.358536,-0.139638,-0.185092,0.351476,0.092153,-0.701103,0.342544,1.117006,-0.620547,0.340494,1.112560,-0.284495,0.353399,0.102428,-0.593397,0.351652,0.870693,-0.541175,0.337488,1.109234,-0.461598,0.335766,1.104455,0.662620,0.336809,0.337053,0.352412,0.347513,-0.743454,0.475876,0.354354,-0.979880,0.471769,0.345581,-0.741148,0.592089,0.342581,-0.738551,0.558993,0.330541,0.583548,0.796297,0.326649,0.569170,0.619619,0.329715,0.579514,,,,0.677113,0.327760,0.576561,,,,0.737068,0.326187,0.572656,,,,,,,,,,,,,,,,,,,,,
