Format Version,1.23,Take Name,Take 2024-02-12 06.35.34 PM,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2024-02-12 06.35.34.960 PM,Capture Start Frame,3662457,Total Frames in Take,6263,Total Exported Frames,6263,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1143,11.430000,0.819820,0.335149,0.479256,-0.795775,0.354677,-0.367586,-0.693104,0.361024,-0.613724,-0.676360,0.353273,-0.375634,-0.557281,0.351672,-0.383211,-0.466103,0.343834,0.578782,-0.385658,0.342119,0.577479,-0.349259,0.353070,0.337639,-0.306462,0.339212,0.577151,-0.226932,0.337301,0.576214,0.184492,0.353104,-0.233124,0.217465,0.356951,-0.474611,0.283494,0.351113,-0.239976,0.730261,0.327301,0.730696,0.847487,0.324738,0.716860,0.905640,0.322370,0.710385,0.966899,0.323120,0.703332,0.789943,0.326911,0.723905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,11.440000,0.820457,0.335160,0.479308,-0.796104,0.354728,-0.367642,-0.693402,0.360899,-0.613769,-0.676662,0.353406,-0.375647,-0.557514,0.351796,-0.383262,-0.464856,0.344014,0.579277,-0.383830,0.342030,0.577935,-0.347900,0.353241,0.337799,-0.304803,0.339318,0.577286,-0.225425,0.337311,0.576263,0.184731,0.353196,-0.233655,0.217609,0.356981,-0.475114,0.283855,0.351147,-0.240606,0.731258,0.327376,0.730996,0.848103,0.324077,0.717356,0.909303,0.323111,0.709861,0.966716,0.320884,0.703541,0.790428,0.326101,0.724294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,11.450000,0.821037,0.335058,0.479317,-0.796594,0.354631,-0.367834,-0.693909,0.360958,-0.613930,-0.677136,0.353386,-0.375942,-0.557940,0.351685,-0.383451,-0.463047,0.343757,0.579741,-0.382528,0.342167,0.577925,-0.346552,0.353130,0.338004,-0.303438,0.339311,0.577436,-0.223929,0.337197,0.576432,0.184936,0.353221,-0.234087,0.217893,0.356992,-0.475523,0.283816,0.351415,-0.240869,0.732326,0.327236,0.731169,0.850665,0.325920,0.716841,0.910302,0.323162,0.709590,0.968235,0.320389,0.703752,0.790806,0.325944,0.724171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,11.460000,0.821550,0.335016,0.479348,-0.797281,0.354597,-0.367994,-0.694341,0.360965,-0.613925,-0.677800,0.353422,-0.375991,-0.558548,0.351798,-0.383399,-0.461765,0.343794,0.580015,-0.381310,0.342126,0.578214,-0.345204,0.353109,0.338372,-0.301755,0.339180,0.577968,-0.222492,0.337222,0.576668,0.185530,0.353630,-0.234277,0.218248,0.356984,-0.475789,0.284137,0.351552,-0.241138,0.733072,0.327075,0.731327,0.851339,0.326033,0.716826,0.910946,0.323204,0.709535,0.968276,0.320821,0.703199,0.793749,0.326562,0.723654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,11.470000,0.822027,0.334978,0.479320,-0.797821,0.354686,-0.368219,-0.694240,0.360867,-0.613973,-0.678276,0.353485,-0.375976,-0.559004,0.351873,-0.383111,-0.460336,0.343840,0.580030,-0.380073,0.342177,0.578619,-0.344107,0.353036,0.338594,-0.300617,0.339197,0.578020,-0.221194,0.337216,0.576876,0.185290,0.352858,-0.234634,0.218698,0.356983,-0.475915,0.284467,0.351565,-0.241267,0.733777,0.327278,0.731152,0.852255,0.325290,0.716514,0.911371,0.322599,0.709568,0.968652,0.320744,0.703249,0.794029,0.326588,0.723685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,11.480000,0.822595,0.334944,0.479202,-0.798445,0.354814,-0.368329,-0.693842,0.360914,-0.613826,-0.678638,0.353383,-0.375749,-0.559552,0.351977,-0.382630,-0.459198,0.343801,0.580119,-0.378627,0.342237,0.579051,-0.342869,0.353150,0.338765,-0.299714,0.339214,0.578436,-0.219988,0.337119,0.577074,0.185728,0.352843,-0.234686,0.219311,0.356990,-0.476011,0.284963,0.351593,-0.241284,0.733965,0.327227,0.730937,0.852365,0.325333,0.716533,0.911623,0.322567,0.709593,0.968858,0.320699,0.703378,0.794260,0.326563,0.723542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,11.490000,0.822906,0.335179,0.479060,-0.798553,0.354877,-0.368346,-0.693308,0.360924,-0.613584,-0.678755,0.353429,-0.375372,-0.559590,0.351929,-0.381862,-0.458128,0.343746,0.580159,-0.377618,0.342238,0.578793,-0.341507,0.353209,0.338916,-0.298631,0.339242,0.578463,-0.218829,0.337078,0.577236,0.186357,0.352813,-0.234673,0.220007,0.357024,-0.475994,0.285389,0.351064,-0.241466,0.733944,0.327273,0.730580,0.852392,0.325302,0.716456,0.911652,0.322622,0.709699,0.968911,0.320766,0.703578,0.794238,0.326588,0.723353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,11.500000,0.823531,0.335193,0.478847,-0.798420,0.354921,-0.368157,-0.692962,0.360958,-0.613247,-0.678570,0.353358,-0.375020,-0.559596,0.352076,-0.381444,-0.456975,0.343667,0.579971,-0.376521,0.342044,0.578846,-0.340392,0.353161,0.338930,-0.297698,0.339240,0.578451,-0.217782,0.337011,0.577263,0.186999,0.352763,-0.234555,0.220751,0.357055,-0.475847,0.286116,0.350921,-0.241264,0.733796,0.327296,0.730122,0.852358,0.325312,0.716388,0.910211,0.323078,0.709597,0.968924,0.320783,0.703843,0.794098,0.326568,0.723111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,11.510000,0.824164,0.335123,0.478629,-0.797893,0.354604,-0.367853,-0.692718,0.360892,-0.612919,-0.678208,0.353317,-0.374719,-0.559318,0.352019,-0.381252,-0.455990,0.343637,0.579903,-0.375670,0.342090,0.578914,-0.339347,0.353164,0.338850,-0.296747,0.339290,0.578433,-0.216795,0.337090,0.577327,0.187679,0.352864,-0.234360,0.222070,0.357293,-0.475417,0.287132,0.351281,-0.240907,0.733648,0.327303,0.729723,0.852270,0.325340,0.716304,0.910166,0.323140,0.709709,0.969616,0.320491,0.704429,0.794019,0.326568,0.722846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,11.520000,0.824767,0.335169,0.478502,-0.797644,0.355018,-0.367442,-0.692792,0.360933,-0.612745,-0.677808,0.353387,-0.374559,-0.558838,0.352076,-0.381445,-0.455034,0.343429,0.580208,-0.374844,0.342127,0.578796,-0.338291,0.353195,0.338807,-0.295065,0.338987,0.578517,-0.215874,0.337193,0.577381,0.188279,0.353038,-0.234155,0.222877,0.357136,-0.475224,0.287796,0.351441,-0.240521,0.733599,0.327355,0.729372,0.852261,0.325296,0.716252,0.911551,0.323298,0.710016,0.969661,0.320461,0.704698,0.793949,0.326532,0.722685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,11.530000,0.825626,0.334869,0.478386,-0.797047,0.354683,-0.367137,-0.693152,0.360912,-0.612770,-0.677391,0.353336,-0.374596,-0.558399,0.351965,-0.381881,-0.454146,0.343470,0.580190,-0.373530,0.341868,0.578668,-0.337319,0.353229,0.338833,-0.294296,0.338889,0.578344,-0.214912,0.337220,0.577468,0.190271,0.353024,-0.233485,0.224045,0.357013,-0.474952,0.289172,0.351038,-0.240264,0.734133,0.327221,0.729066,0.852387,0.325365,0.716191,0.910293,0.323048,0.709896,0.969775,0.320424,0.704848,0.794069,0.326565,0.722572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,11.540000,0.825992,0.334787,0.478353,-0.796693,0.354678,-0.366934,-0.693650,0.360931,-0.612845,-0.677026,0.353453,-0.374876,-0.558139,0.351955,-0.382487,-0.452908,0.343431,0.580006,-0.372593,0.341848,0.578736,-0.336199,0.353213,0.338950,-0.293359,0.338926,0.578454,-0.213875,0.337127,0.577603,0.191576,0.352869,-0.233278,0.225239,0.356899,-0.474443,0.290157,0.351227,-0.239721,0.734410,0.327236,0.728987,0.852601,0.325333,0.716247,0.911921,0.322588,0.710135,0.970041,0.320336,0.704868,0.794325,0.326553,0.722536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,11.550000,0.826287,0.334888,0.478395,-0.796567,0.354684,-0.366923,-0.694048,0.360876,-0.613075,-0.676999,0.353324,-0.375058,-0.557888,0.351828,-0.382874,-0.452152,0.343439,0.580293,-0.371424,0.341961,0.578956,-0.334950,0.353157,0.339108,-0.292395,0.338947,0.578639,-0.212906,0.337177,0.577759,0.192718,0.352821,-0.232952,0.226793,0.356899,-0.473925,0.291552,0.351165,-0.239149,0.734781,0.327263,0.729092,0.853078,0.325320,0.716276,0.912343,0.322695,0.710064,0.970454,0.320234,0.704847,0.794682,0.326500,0.722623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,11.560000,0.826569,0.334830,0.478460,-0.796599,0.354654,-0.366998,-0.694283,0.360906,-0.613337,-0.677095,0.353347,-0.375289,-0.557917,0.351801,-0.383195,-0.450967,0.343367,0.580279,-0.370568,0.341886,0.579227,-0.333757,0.353098,0.339315,-0.291466,0.339002,0.578900,-0.211955,0.337058,0.578021,0.193880,0.352802,-0.232572,0.228800,0.356905,-0.473409,0.293028,0.351211,-0.238646,0.735422,0.327203,0.729320,0.852703,0.324722,0.716255,0.911140,0.322970,0.709992,0.970918,0.320015,0.704781,0.795364,0.326642,0.722750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,11.570000,0.826907,0.334911,0.478604,-0.796744,0.354623,-0.367278,-0.694237,0.360882,-0.613481,-0.677280,0.353434,-0.375449,-0.558050,0.351874,-0.383224,-0.450017,0.343579,0.580406,-0.369642,0.341963,0.579425,-0.332611,0.352966,0.339658,-0.290294,0.338906,0.579221,-0.210978,0.336982,0.578330,0.195767,0.352550,-0.231981,0.229778,0.356931,-0.473192,0.294328,0.350647,-0.238553,0.736152,0.327149,0.729564,0.853402,0.324739,0.716355,0.911792,0.322869,0.710006,0.971479,0.319920,0.704718,0.795864,0.326871,0.723208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,11.580000,0.827375,0.334847,0.478698,-0.797091,0.354715,-0.367554,-0.693977,0.360881,-0.613536,-0.677518,0.353399,-0.375443,-0.558254,0.351836,-0.382996,-0.449145,0.343668,0.580658,-0.368568,0.341810,0.579704,-0.331750,0.352990,0.339896,-0.289291,0.339076,0.579440,-0.209779,0.337045,0.578599,0.196860,0.352603,-0.231543,0.231265,0.356864,-0.472801,0.295322,0.350880,-0.238146,0.736955,0.327171,0.729801,0.854185,0.324562,0.716445,0.913505,0.323043,0.709572,0.971916,0.319455,0.704888,0.796730,0.326870,0.723370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,11.590000,0.827993,0.334862,0.478762,-0.797355,0.354663,-0.367841,-0.693477,0.360967,-0.613454,-0.677740,0.353381,-0.375344,-0.558476,0.351780,-0.382537,-0.448268,0.343702,0.580986,-0.367700,0.341836,0.579851,-0.330985,0.353012,0.340088,-0.288574,0.339287,0.579671,-0.208716,0.336936,0.578721,0.197694,0.352699,-0.231323,0.232685,0.356774,-0.472363,0.297517,0.350821,-0.237496,0.737903,0.327132,0.730020,0.856549,0.325310,0.716373,0.914260,0.322988,0.709562,0.974537,0.322987,0.703144,0.797488,0.326758,0.723528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,11.600000,0.828831,0.334943,0.478763,-0.797610,0.354666,-0.368007,-0.693044,0.360896,-0.613430,-0.677930,0.353376,-0.375211,-0.558921,0.352010,-0.382111,-0.447259,0.343497,0.581320,-0.366911,0.341862,0.579913,-0.330374,0.353039,0.340144,-0.287558,0.339015,0.579795,-0.207917,0.336931,0.578731,0.199482,0.352607,-0.230611,0.234039,0.356765,-0.471754,0.298850,0.350809,-0.237036,0.738660,0.327031,0.730168,0.856410,0.324849,0.716345,0.914342,0.322555,0.709991,0.975452,0.322878,0.703085,0.797018,0.325789,0.723604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,11.610000,0.829624,0.334992,0.478723,-0.797754,0.354641,-0.368103,-0.692816,0.360879,-0.613340,-0.678093,0.353363,-0.375154,-0.559130,0.352018,-0.381749,-0.446555,0.343459,0.581425,-0.365772,0.341655,0.580117,-0.329958,0.353041,0.340126,-0.286799,0.339096,0.579680,-0.207114,0.336908,0.578520,0.200630,0.352811,-0.230305,0.235740,0.356694,-0.470990,0.300514,0.350749,-0.236535,0.739175,0.327292,0.730100,0.857090,0.324669,0.716408,0.917700,0.323193,0.709576,0.975443,0.321215,0.702598,0.799914,0.326404,0.723105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,11.620000,0.830421,0.334896,0.478578,-0.797791,0.354643,-0.368125,-0.692739,0.360865,-0.613316,-0.678133,0.353331,-0.375135,-0.559111,0.351974,-0.381735,-0.445967,0.343294,0.581640,-0.365265,0.341858,0.579785,-0.329444,0.353106,0.340055,-0.286221,0.339126,0.579521,-0.206512,0.336935,0.578315,0.202286,0.352878,-0.229724,0.237088,0.356911,-0.470502,0.301881,0.350776,-0.236061,0.739850,0.327243,0.729999,0.859012,0.326013,0.716229,0.919051,0.323090,0.709207,0.975973,0.321396,0.702957,0.799464,0.325207,0.724058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,11.630000,0.831293,0.334876,0.478344,-0.797758,0.354638,-0.368067,-0.693019,0.360909,-0.613419,-0.678103,0.353374,-0.375209,-0.559099,0.351937,-0.381971,-0.445307,0.343272,0.581533,-0.364878,0.341971,0.579791,-0.328939,0.353065,0.339905,-0.285612,0.339072,0.579409,-0.205944,0.336942,0.578111,0.203891,0.352865,-0.229123,0.238711,0.356849,-0.470066,0.303608,0.350979,-0.235420,0.740665,0.327073,0.729706,0.859515,0.325827,0.716025,0.919715,0.323119,0.709016,0.976726,0.320751,0.703273,0.800226,0.325191,0.723898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,11.640000,0.832180,0.334844,0.477864,-0.797696,0.354652,-0.368013,-0.693468,0.360885,-0.613531,-0.678085,0.353353,-0.375370,-0.558893,0.351718,-0.382291,-0.444690,0.343319,0.581317,-0.364350,0.342038,0.579638,-0.328131,0.353050,0.339721,-0.284827,0.338993,0.579097,-0.205390,0.337011,0.578013,0.206083,0.352659,-0.228707,0.240597,0.356840,-0.469490,0.305686,0.351113,-0.234981,0.742553,0.326724,0.728921,0.860357,0.325823,0.715642,0.920167,0.323123,0.708717,0.977216,0.320524,0.703003,0.802444,0.326333,0.722315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,11.650000,0.832538,0.335069,0.477139,-0.797855,0.354948,-0.367949,-0.693979,0.360859,-0.613690,-0.678121,0.353410,-0.375623,-0.558836,0.351775,-0.382789,-0.444093,0.343262,0.580985,-0.363805,0.342090,0.579497,-0.327271,0.353146,0.339569,-0.284326,0.338966,0.579063,-0.204852,0.337049,0.578043,0.209529,0.352687,-0.228101,0.242212,0.356877,-0.469281,0.307693,0.350643,-0.234747,0.742975,0.326969,0.728418,0.862027,0.324769,0.714500,0.919222,0.322901,0.708072,0.979493,0.323117,0.701592,0.802816,0.326428,0.721780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,11.660000,0.833221,0.335064,0.476282,-0.797707,0.354658,-0.367976,-0.694478,0.360906,-0.613839,-0.678219,0.353404,-0.375884,-0.558918,0.351797,-0.383178,-0.443402,0.343306,0.580688,-0.363257,0.342085,0.579450,-0.326226,0.353061,0.339541,-0.283776,0.338965,0.579063,-0.204271,0.337002,0.578212,0.210271,0.352695,-0.227603,0.243790,0.356737,-0.468892,0.309248,0.350629,-0.234392,0.743371,0.326987,0.727668,0.860339,0.324192,0.714459,0.919619,0.322703,0.707371,0.980044,0.323156,0.700915,0.803047,0.326581,0.721128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,11.670000,0.834166,0.335625,0.475611,-0.797841,0.354687,-0.368026,-0.694753,0.360839,-0.613957,-0.678369,0.353410,-0.376028,-0.559147,0.351738,-0.383376,-0.442843,0.343345,0.580436,-0.362613,0.341990,0.579390,-0.325236,0.353060,0.339541,-0.283104,0.339042,0.579043,-0.203560,0.337053,0.578351,0.210746,0.352708,-0.227622,0.245324,0.356795,-0.468470,0.310627,0.350678,-0.233989,0.743735,0.326907,0.726705,0.860764,0.324179,0.713616,0.920169,0.322815,0.706468,0.980562,0.323084,0.700175,0.804234,0.326205,0.719668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,11.680000,0.835279,0.334794,0.474311,-0.798148,0.354676,-0.368067,-0.695006,0.360872,-0.613958,-0.678664,0.353415,-0.376042,-0.559488,0.351803,-0.383368,-0.441884,0.343314,0.580174,-0.361894,0.342113,0.579298,-0.324255,0.353186,0.339538,-0.282287,0.339060,0.579069,-0.202696,0.336995,0.578433,0.211887,0.352683,-0.227337,0.246617,0.356721,-0.468126,0.311892,0.350698,-0.233629,0.744475,0.326739,0.725286,0.861624,0.324393,0.712041,0.922604,0.323123,0.705370,0.981244,0.323010,0.699255,0.803296,0.325281,0.719530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,11.690000,0.836455,0.334811,0.472879,-0.798681,0.354645,-0.368103,-0.695200,0.360864,-0.613893,-0.679216,0.353430,-0.375998,-0.560031,0.351817,-0.383091,-0.441502,0.343465,0.580286,-0.360607,0.341758,0.579248,-0.323432,0.353164,0.339519,-0.281402,0.339058,0.578998,-0.202001,0.337048,0.578410,0.212882,0.352690,-0.227098,0.247871,0.356733,-0.468051,0.312864,0.350603,-0.233496,0.744540,0.327311,0.723535,0.864406,0.324666,0.710382,0.922995,0.323045,0.704416,0.980123,0.320293,0.698994,0.804709,0.326540,0.717496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,11.700000,0.837401,0.335058,0.471392,-0.799670,0.354976,-0.368082,-0.695590,0.360941,-0.613743,-0.680063,0.353462,-0.375762,-0.560732,0.351792,-0.382768,-0.440407,0.343406,0.580149,-0.359501,0.341729,0.579424,-0.322790,0.353103,0.339396,-0.280532,0.338915,0.578912,-0.201108,0.336966,0.578193,0.215103,0.352357,-0.227020,0.248997,0.356689,-0.468003,0.313681,0.350539,-0.233426,0.745088,0.327382,0.722030,0.863927,0.325749,0.709499,0.922246,0.322840,0.703057,0.980967,0.320344,0.697848,0.806138,0.326180,0.715593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,11.710000,0.838538,0.334986,0.470100,-0.800611,0.355034,-0.368012,-0.696143,0.360949,-0.613657,-0.680936,0.353539,-0.375532,-0.561669,0.351776,-0.382533,-0.439320,0.343195,0.580289,-0.358590,0.341776,0.579316,-0.322371,0.353131,0.339273,-0.279573,0.338819,0.578670,-0.200096,0.336949,0.577794,0.216200,0.352302,-0.227181,0.250230,0.356558,-0.468117,0.314698,0.350503,-0.233521,0.746240,0.327004,0.720439,0.863667,0.324567,0.708002,0.924914,0.323128,0.701669,0.983396,0.323176,0.695986,0.806245,0.326832,0.714342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1172,11.720000,0.839912,0.334679,0.468598,-0.801528,0.355037,-0.367984,-0.697005,0.361006,-0.613650,-0.681799,0.353533,-0.375423,-0.562619,0.351648,-0.382381,-0.438458,0.343241,0.580328,-0.357611,0.341719,0.579165,-0.322015,0.353140,0.339073,-0.278797,0.338885,0.578446,-0.199229,0.336979,0.577392,0.217396,0.352113,-0.227150,0.251406,0.356548,-0.468225,0.315578,0.350803,-0.233577,0.746988,0.326993,0.718954,0.864220,0.324032,0.706914,0.923074,0.322503,0.700690,0.984411,0.323326,0.694572,0.805557,0.325857,0.712812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,11.730000,0.841019,0.334820,0.466897,-0.802403,0.355093,-0.367879,-0.698022,0.360928,-0.613674,-0.682659,0.353553,-0.375324,-0.563504,0.351532,-0.382360,-0.437486,0.343222,0.580462,-0.357080,0.341597,0.579207,-0.321679,0.353169,0.338898,-0.278044,0.338908,0.578358,-0.198430,0.337005,0.576946,0.218530,0.352105,-0.227172,0.252241,0.356460,-0.468328,0.316815,0.350870,-0.233618,0.748125,0.327067,0.717341,0.866751,0.325902,0.704885,0.926404,0.323210,0.698805,0.983634,0.320561,0.693753,0.808377,0.326369,0.711135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,11.740000,0.841779,0.334832,0.465413,-0.803440,0.354949,-0.367777,-0.699088,0.361002,-0.613705,-0.683516,0.353528,-0.375348,-0.564446,0.351636,-0.382445,-0.436944,0.343173,0.580563,-0.356697,0.341706,0.578821,-0.321157,0.352936,0.338693,-0.277351,0.338957,0.578113,-0.197730,0.336990,0.576662,0.219667,0.352105,-0.227495,0.253514,0.356712,-0.468164,0.318570,0.350492,-0.233679,0.749260,0.326980,0.715755,0.867380,0.325816,0.703515,0.927002,0.322438,0.697444,0.984640,0.320571,0.692043,0.809043,0.326833,0.709807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1175,11.750000,0.841972,0.335060,0.463740,-0.804078,0.354735,-0.367775,-0.700304,0.360663,-0.613586,-0.684414,0.353530,-0.375412,-0.565573,0.351944,-0.382659,-0.436198,0.343178,0.580136,-0.355917,0.341691,0.578480,-0.320483,0.352938,0.338446,-0.276708,0.338979,0.577900,-0.197008,0.337050,0.576469,0.220045,0.352326,-0.227139,0.253977,0.356527,-0.468220,0.320028,0.350389,-0.233816,0.749725,0.327127,0.714381,0.867907,0.324462,0.701582,0.926831,0.322722,0.695279,0.987281,0.323161,0.689320,0.810565,0.326303,0.707994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1176,11.760000,0.843071,0.334843,0.462133,-0.805032,0.354805,-0.367566,-0.701599,0.360603,-0.613470,-0.685522,0.353558,-0.375359,-0.566641,0.351898,-0.382800,-0.435646,0.343135,0.579897,-0.355303,0.341684,0.578347,-0.319651,0.352901,0.338349,-0.276185,0.339078,0.577863,-0.196374,0.337022,0.576546,0.222026,0.352236,-0.226966,0.255002,0.356688,-0.468214,0.321125,0.350313,-0.233945,0.751300,0.326857,0.713032,0.869706,0.325689,0.700051,0.929901,0.323081,0.693452,0.986878,0.320943,0.688167,0.811335,0.326768,0.706618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1177,11.770000,0.843679,0.334737,0.460490,-0.806119,0.354796,-0.367300,-0.703018,0.360931,-0.613306,-0.686674,0.353502,-0.375171,-0.567659,0.352001,-0.382833,-0.435163,0.343165,0.579677,-0.354738,0.341760,0.578193,-0.318514,0.353006,0.338334,-0.275346,0.338940,0.577709,-0.195819,0.336995,0.576712,0.223274,0.352221,-0.227373,0.255918,0.356555,-0.468305,0.322210,0.350246,-0.234293,0.752553,0.327026,0.711481,0.871215,0.325151,0.698241,0.930200,0.322473,0.691938,0.987629,0.320437,0.686392,0.811988,0.327327,0.705509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1178,11.780000,0.844410,0.334900,0.458765,-0.807209,0.354752,-0.367049,-0.704309,0.360980,-0.613039,-0.687750,0.353504,-0.374965,-0.568607,0.351695,-0.382524,-0.434476,0.343165,0.579515,-0.354153,0.341876,0.578086,-0.317379,0.352988,0.338329,-0.274701,0.338987,0.577734,-0.195189,0.336936,0.576932,0.224164,0.352231,-0.227662,0.256940,0.356433,-0.468470,0.323612,0.349930,-0.234592,0.753302,0.326934,0.709989,0.870787,0.324421,0.696571,0.931386,0.322341,0.690173,0.988450,0.319193,0.685049,0.813367,0.326687,0.703484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1179,11.790000,0.845216,0.334732,0.457086,-0.808522,0.354862,-0.366670,-0.705694,0.361070,-0.612772,-0.688780,0.353066,-0.374670,-0.569767,0.351798,-0.382288,-0.433778,0.343238,0.579365,-0.353220,0.341665,0.578067,-0.316231,0.353101,0.338364,-0.273971,0.338999,0.577881,-0.194444,0.336923,0.577184,0.225340,0.352080,-0.228012,0.257925,0.356323,-0.468838,0.324233,0.350222,-0.234873,0.754424,0.326934,0.708294,0.873319,0.325037,0.694704,0.932633,0.322905,0.688252,0.991545,0.323080,0.681846,0.813637,0.325870,0.701928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1180,11.800000,0.846108,0.335127,0.455068,-0.810299,0.355173,-0.366378,-0.707059,0.361059,-0.612489,-0.690181,0.352971,-0.374435,-0.571138,0.351881,-0.382014,-0.432887,0.343329,0.579247,-0.352359,0.341717,0.578156,-0.315281,0.353020,0.338375,-0.272924,0.338848,0.578050,-0.193562,0.336930,0.577309,0.225146,0.352711,-0.228734,0.259172,0.356381,-0.469457,0.324951,0.350236,-0.235268,0.755250,0.327414,0.706265,0.874197,0.325871,0.692962,0.934171,0.322914,0.686183,0.991118,0.320132,0.680786,0.815453,0.326641,0.699874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1181,11.810000,0.847210,0.335103,0.453431,-0.811825,0.355052,-0.366257,-0.708542,0.361009,-0.612279,-0.692157,0.353320,-0.374329,-0.572867,0.351847,-0.381721,-0.431793,0.343387,0.579228,-0.350908,0.341500,0.578399,-0.314331,0.352962,0.338352,-0.271921,0.338996,0.578034,-0.192468,0.336948,0.577325,0.226723,0.352058,-0.228979,0.259971,0.356395,-0.469996,0.325531,0.350282,-0.235526,0.756930,0.327068,0.704518,0.873810,0.324195,0.691601,0.934489,0.322455,0.684794,0.991701,0.319254,0.679641,0.816444,0.326756,0.697997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
